Date,,WOD Bon Air East,WOD Bon Air East Ped IN,WOD Bon Air East Ped OUT,WOD Bon Air East Bike IN,WOD Bon Air East Bike OUT
03/07/2012,21:00,1,0,0,0,1
03/07/2012,21:15,2,0,0,1,1
03/07/2012,21:30,1,0,0,0,1
03/07/2012,21:45,0,0,0,0,0
03/07/2012,22:00,1,0,1,0,0
03/07/2012,22:15,0,0,0,0,0
03/07/2012,22:30,0,0,0,0,0
03/07/2012,22:45,0,0,0,0,0
03/07/2012,23:00,0,0,0,0,0
03/07/2012,23:15,1,0,0,1,0
03/07/2012,23:30,0,0,0,0,0
03/07/2012,23:45,0,0,0,0,0
04/07/2012,00:00,1,0,0,1,0
04/07/2012,00:15,0,0,0,0,0
04/07/2012,00:30,0,0,0,0,0
04/07/2012,00:45,0,0,0,0,0
04/07/2012,01:00,0,0,0,0,0
04/07/2012,01:15,0,0,0,0,0
04/07/2012,01:30,0,0,0,0,0
04/07/2012,01:45,0,0,0,0,0
04/07/2012,02:00,0,0,0,0,0
04/07/2012,02:15,0,0,0,0,0
04/07/2012,02:30,0,0,0,0,0
04/07/2012,02:45,1,1,0,0,0
04/07/2012,03:00,0,0,0,0,0
04/07/2012,03:15,1,0,1,0,0
04/07/2012,03:30,0,0,0,0,0
04/07/2012,03:45,0,0,0,0,0
04/07/2012,04:00,0,0,0,0,0
04/07/2012,04:15,3,2,1,0,0
04/07/2012,04:30,0,0,0,0,0
04/07/2012,04:45,0,0,0,0,0
04/07/2012,05:00,0,0,0,0,0
04/07/2012,05:15,2,2,0,0,0
04/07/2012,05:30,0,0,0,0,0
04/07/2012,05:45,6,3,1,2,0
04/07/2012,06:00,17,5,7,1,4
04/07/2012,06:15,16,5,1,4,6
04/07/2012,06:30,20,7,5,3,5
04/07/2012,06:45,26,10,8,3,5
04/07/2012,07:00,55,9,12,11,23
04/07/2012,07:15,35,9,7,9,10
04/07/2012,07:30,62,15,19,13,15
04/07/2012,07:45,71,20,20,5,26
04/07/2012,08:00,81,20,22,18,21
04/07/2012,08:15,88,25,21,25,17
04/07/2012,08:30,186,31,118,18,19
04/07/2012,08:45,80,17,22,18,23
04/07/2012,09:00,96,13,23,35,25
04/07/2012,09:15,136,23,24,49,40
04/07/2012,09:30,100,17,22,27,34
04/07/2012,09:45,109,20,20,31,38
04/07/2012,10:00,91,17,11,34,29
04/07/2012,10:15,92,10,14,31,37
04/07/2012,10:30,70,10,9,27,24
04/07/2012,10:45,63,11,8,24,20
04/07/2012,11:00,79,14,7,40,18
04/07/2012,11:15,58,14,1,27,16
04/07/2012,11:30,51,9,3,30,9
04/07/2012,11:45,46,8,2,29,7
04/07/2012,12:00,40,10,2,21,7
04/07/2012,12:15,47,9,4,28,6
04/07/2012,12:30,52,5,3,35,9
04/07/2012,12:45,34,5,3,21,5
04/07/2012,13:00,55,10,1,31,13
04/07/2012,13:15,42,13,1,23,5
04/07/2012,13:30,26,3,2,14,7
04/07/2012,13:45,31,5,0,20,6
04/07/2012,14:00,18,2,1,9,6
04/07/2012,14:15,29,4,3,14,8
04/07/2012,14:30,22,1,2,8,11
04/07/2012,14:45,27,4,7,6,10
04/07/2012,15:00,38,1,0,19,18
04/07/2012,15:15,23,2,1,17,3
04/07/2012,15:30,19,4,0,10,5
04/07/2012,15:45,35,6,1,21,7
04/07/2012,16:00,22,5,5,9,3
04/07/2012,16:15,11,5,0,4,2
04/07/2012,16:30,18,6,0,8,4
04/07/2012,16:45,13,5,0,6,2
04/07/2012,17:00,25,3,0,19,3
04/07/2012,17:15,13,2,0,9,2
04/07/2012,17:30,16,4,0,11,1
04/07/2012,17:45,13,1,0,7,5
04/07/2012,18:00,18,4,0,11,3
04/07/2012,18:15,14,1,1,8,4
04/07/2012,18:30,19,4,3,6,6
04/07/2012,18:45,22,2,10,7,3
04/07/2012,19:00,19,6,3,8,2
04/07/2012,19:15,12,2,2,5,3
04/07/2012,19:30,10,4,4,1,1
04/07/2012,19:45,6,2,2,2,0
04/07/2012,20:00,12,1,2,4,5
04/07/2012,20:15,20,6,5,5,4
04/07/2012,20:30,8,1,2,1,4
04/07/2012,20:45,2,1,1,0,0
04/07/2012,21:00,5,0,3,1,1
04/07/2012,21:15,5,3,0,0,2
04/07/2012,21:30,3,0,0,3,0
04/07/2012,21:45,1,0,0,0,1
04/07/2012,22:00,5,2,1,2,0
04/07/2012,22:15,3,0,0,0,3
04/07/2012,22:30,0,0,0,0,0
04/07/2012,22:45,4,0,0,2,2
04/07/2012,23:00,2,0,1,0,1
04/07/2012,23:15,0,0,0,0,0
04/07/2012,23:30,0,0,0,0,0
04/07/2012,23:45,1,0,0,1,0
05/07/2012,00:00,0,0,0,0,0
05/07/2012,00:15,0,0,0,0,0
05/07/2012,00:30,0,0,0,0,0
05/07/2012,00:45,0,0,0,0,0
05/07/2012,01:00,0,0,0,0,0
05/07/2012,01:15,0,0,0,0,0
05/07/2012,01:30,0,0,0,0,0
05/07/2012,01:45,0,0,0,0,0
05/07/2012,02:00,0,0,0,0,0
05/07/2012,02:15,0,0,0,0,0
05/07/2012,02:30,0,0,0,0,0
05/07/2012,02:45,0,0,0,0,0
05/07/2012,03:00,0,0,0,0,0
05/07/2012,03:15,0,0,0,0,0
05/07/2012,03:30,0,0,0,0,0
05/07/2012,03:45,0,0,0,0,0
05/07/2012,04:00,1,0,1,0,0
05/07/2012,04:15,0,0,0,0,0
05/07/2012,04:30,0,0,0,0,0
05/07/2012,04:45,1,0,1,0,0
05/07/2012,05:00,1,0,1,0,0
05/07/2012,05:15,1,0,1,0,0
05/07/2012,05:30,7,3,1,0,3
05/07/2012,05:45,8,1,1,5,1
05/07/2012,06:00,20,7,6,3,4
05/07/2012,06:15,24,4,6,7,7
05/07/2012,06:30,36,8,9,12,7
05/07/2012,06:45,30,8,5,10,7
05/07/2012,07:00,32,4,6,13,9
05/07/2012,07:15,30,6,13,8,3
05/07/2012,07:30,36,7,10,14,5
05/07/2012,07:45,27,5,5,11,6
05/07/2012,08:00,27,7,3,11,6
05/07/2012,08:15,24,2,2,10,10
05/07/2012,08:30,25,7,4,11,3
05/07/2012,08:45,41,12,4,16,9
05/07/2012,09:00,23,3,6,5,9
05/07/2012,09:15,14,3,2,2,7
05/07/2012,09:30,24,5,4,12,3
05/07/2012,09:45,19,6,3,6,4
05/07/2012,10:00,23,3,2,12,6
05/07/2012,10:15,14,5,0,5,4
05/07/2012,10:30,18,6,1,9,2
05/07/2012,10:45,10,1,1,8,0
05/07/2012,11:00,11,1,0,5,5
05/07/2012,11:15,8,3,0,5,0
05/07/2012,11:30,4,0,0,4,0
05/07/2012,11:45,9,2,0,4,3
05/07/2012,12:00,11,2,2,2,5
05/07/2012,12:15,9,5,2,2,0
05/07/2012,12:30,8,3,0,4,1
05/07/2012,12:45,10,7,1,1,1
05/07/2012,13:00,12,3,1,8,0
05/07/2012,13:15,3,1,0,2,0
05/07/2012,13:30,1,0,0,1,0
05/07/2012,13:45,2,0,0,1,1
05/07/2012,14:00,3,2,0,1,0
05/07/2012,14:15,5,0,0,1,4
05/07/2012,14:30,2,0,0,2,0
05/07/2012,14:45,7,4,1,1,1
05/07/2012,15:00,7,2,1,3,1
05/07/2012,15:15,2,0,0,1,1
05/07/2012,15:30,4,1,1,1,1
05/07/2012,15:45,15,1,3,8,3
05/07/2012,16:00,10,1,0,4,5
05/07/2012,16:15,14,3,0,9,2
05/07/2012,16:30,17,5,1,9,2
05/07/2012,16:45,22,7,1,10,4
05/07/2012,17:00,23,3,0,15,5
05/07/2012,17:15,27,10,3,11,3
05/07/2012,17:30,19,9,0,8,2
05/07/2012,17:45,32,9,0,19,4
05/07/2012,18:00,30,3,0,17,10
05/07/2012,18:15,20,4,1,13,2
05/07/2012,18:30,38,8,5,16,9
05/07/2012,18:45,61,17,6,27,11
05/07/2012,19:00,24,5,2,10,7
05/07/2012,19:15,29,7,8,7,7
05/07/2012,19:30,28,10,6,9,3
05/07/2012,19:45,34,14,0,11,9
05/07/2012,20:00,29,6,3,9,11
05/07/2012,20:15,24,6,3,6,9
05/07/2012,20:30,8,2,1,4,1
05/07/2012,20:45,8,3,3,1,1
05/07/2012,21:00,11,4,6,0,1
05/07/2012,21:15,2,0,0,0,2
05/07/2012,21:30,2,0,1,0,1
05/07/2012,21:45,4,3,1,0,0
05/07/2012,22:00,0,0,0,0,0
05/07/2012,22:15,2,1,1,0,0
05/07/2012,22:30,4,1,0,2,1
05/07/2012,22:45,3,1,2,0,0
05/07/2012,23:00,4,2,0,2,0
05/07/2012,23:15,4,0,1,0,3
05/07/2012,23:30,3,2,1,0,0
05/07/2012,23:45,1,0,1,0,0
06/07/2012,00:00,0,0,0,0,0
06/07/2012,00:15,0,0,0,0,0
06/07/2012,00:30,0,0,0,0,0
06/07/2012,00:45,0,0,0,0,0
06/07/2012,01:00,0,0,0,0,0
06/07/2012,01:15,0,0,0,0,0
06/07/2012,01:30,0,0,0,0,0
06/07/2012,01:45,0,0,0,0,0
06/07/2012,02:00,0,0,0,0,0
06/07/2012,02:15,0,0,0,0,0
06/07/2012,02:30,0,0,0,0,0
06/07/2012,02:45,0,0,0,0,0
06/07/2012,03:00,0,0,0,0,0
06/07/2012,03:15,0,0,0,0,0
06/07/2012,03:30,0,0,0,0,0
06/07/2012,03:45,0,0,0,0,0
06/07/2012,04:00,1,0,1,0,0
06/07/2012,04:15,0,0,0,0,0
06/07/2012,04:30,1,0,1,0,0
06/07/2012,04:45,0,0,0,0,0
06/07/2012,05:00,3,2,1,0,0
06/07/2012,05:15,2,0,1,0,1
06/07/2012,05:30,6,2,2,1,1
06/07/2012,05:45,9,5,3,0,1
06/07/2012,06:00,22,9,5,5,3
06/07/2012,06:15,21,5,6,4,6
06/07/2012,06:30,38,8,11,9,10
06/07/2012,06:45,47,10,10,14,13
06/07/2012,07:00,46,14,9,17,6
06/07/2012,07:15,50,9,11,16,14
06/07/2012,07:30,46,9,9,18,10
06/07/2012,07:45,39,7,6,12,14
06/07/2012,08:00,32,8,7,7,10
06/07/2012,08:15,36,6,6,16,8
06/07/2012,08:30,24,9,3,7,5
06/07/2012,08:45,36,4,7,13,12
06/07/2012,09:00,33,4,7,9,13
06/07/2012,09:15,25,6,7,5,7
06/07/2012,09:30,24,8,7,5,4
06/07/2012,09:45,23,4,3,8,8
06/07/2012,10:00,25,1,3,9,12
06/07/2012,10:15,20,3,0,13,4
06/07/2012,10:30,17,4,0,9,4
06/07/2012,10:45,22,8,0,12,2
06/07/2012,11:00,10,3,4,3,0
06/07/2012,11:15,13,4,0,7,2
06/07/2012,11:30,6,2,0,3,1
06/07/2012,11:45,10,2,1,4,3
06/07/2012,12:00,13,5,1,4,3
06/07/2012,12:15,9,4,0,3,2
06/07/2012,12:30,7,4,0,2,1
06/07/2012,12:45,17,12,2,2,1
06/07/2012,13:00,9,1,1,4,3
06/07/2012,13:15,12,3,1,5,3
06/07/2012,13:30,20,4,1,12,3
06/07/2012,13:45,6,2,0,3,1
06/07/2012,14:00,6,3,0,2,1
06/07/2012,14:15,5,2,0,2,1
06/07/2012,14:30,3,0,0,2,1
06/07/2012,14:45,5,2,0,2,1
06/07/2012,15:00,12,4,0,3,5
06/07/2012,15:15,3,1,0,0,2
06/07/2012,15:30,16,3,1,8,4
06/07/2012,15:45,8,0,2,5,1
06/07/2012,16:00,14,2,1,7,4
06/07/2012,16:15,19,1,3,4,11
06/07/2012,16:30,17,7,1,2,7
06/07/2012,16:45,17,2,2,10,3
06/07/2012,17:00,16,2,0,10,4
06/07/2012,17:15,20,6,2,5,7
06/07/2012,17:30,19,1,1,13,4
06/07/2012,17:45,27,7,1,14,5
06/07/2012,18:00,21,2,0,18,1
06/07/2012,18:15,30,4,0,26,0
06/07/2012,18:30,20,5,0,13,2
06/07/2012,18:45,24,7,0,14,3
06/07/2012,19:00,27,3,6,9,9
06/07/2012,19:15,20,4,3,4,9
06/07/2012,19:30,25,6,5,11,3
06/07/2012,19:45,16,1,5,6,4
06/07/2012,20:00,21,7,1,5,8
06/07/2012,20:15,21,3,4,10,4
06/07/2012,20:30,19,4,4,4,7
06/07/2012,20:45,16,7,1,8,0
06/07/2012,21:00,6,1,2,1,2
06/07/2012,21:15,6,2,1,2,1
06/07/2012,21:30,4,0,0,3,1
06/07/2012,21:45,2,0,1,1,0
06/07/2012,22:00,2,0,0,1,1
06/07/2012,22:15,1,1,0,0,0
06/07/2012,22:30,2,0,0,2,0
06/07/2012,22:45,5,0,0,0,5
06/07/2012,23:00,1,1,0,0,0
06/07/2012,23:15,2,2,0,0,0
06/07/2012,23:30,0,0,0,0,0
06/07/2012,23:45,2,0,0,2,0
07/07/2012,00:00,0,0,0,0,0
07/07/2012,00:15,0,0,0,0,0
07/07/2012,00:30,0,0,0,0,0
07/07/2012,00:45,0,0,0,0,0
07/07/2012,01:00,0,0,0,0,0
07/07/2012,01:15,0,0,0,0,0
07/07/2012,01:30,1,0,0,1,0
07/07/2012,01:45,0,0,0,0,0
07/07/2012,02:00,0,0,0,0,0
07/07/2012,02:15,1,0,0,0,1
07/07/2012,02:30,0,0,0,0,0
07/07/2012,02:45,0,0,0,0,0
07/07/2012,03:00,0,0,0,0,0
07/07/2012,03:15,1,1,0,0,0
07/07/2012,03:30,1,0,1,0,0
07/07/2012,03:45,0,0,0,0,0
07/07/2012,04:00,1,0,1,0,0
07/07/2012,04:15,2,0,1,1,0
07/07/2012,04:30,1,1,0,0,0
07/07/2012,04:45,0,0,0,0,0
07/07/2012,05:00,0,0,0,0,0
07/07/2012,05:15,0,0,0,0,0
07/07/2012,05:30,1,0,1,0,0
07/07/2012,05:45,9,2,0,1,6
07/07/2012,06:00,17,7,5,3,2
07/07/2012,06:15,25,4,5,4,12
07/07/2012,06:30,39,8,18,4,9
07/07/2012,06:45,44,10,15,7,12
07/07/2012,07:00,65,19,16,12,18
07/07/2012,07:15,43,6,15,10,12
07/07/2012,07:30,53,9,16,12,16
07/07/2012,07:45,74,19,19,21,15
07/07/2012,08:00,73,13,14,15,31
07/07/2012,08:15,68,13,17,16,22
07/07/2012,08:30,79,20,15,19,25
07/07/2012,08:45,74,13,10,22,29
07/07/2012,09:00,71,13,16,24,18
07/07/2012,09:15,72,15,12,24,21
07/07/2012,09:30,75,12,14,27,22
07/07/2012,09:45,60,11,2,33,14
07/07/2012,10:00,45,11,2,26,6
07/07/2012,10:15,40,7,2,21,10
07/07/2012,10:30,38,5,2,23,8
07/07/2012,10:45,28,5,1,15,7
07/07/2012,11:00,38,11,3,13,11
07/07/2012,11:15,19,3,1,10,5
07/07/2012,11:30,16,1,0,5,10
07/07/2012,11:45,22,3,3,8,8
07/07/2012,12:00,20,3,2,8,7
07/07/2012,12:15,17,4,2,8,3
07/07/2012,12:30,8,1,0,4,3
07/07/2012,12:45,20,2,1,10,7
07/07/2012,13:00,4,1,0,3,0
07/07/2012,13:15,10,0,0,6,4
07/07/2012,13:30,12,3,3,2,4
07/07/2012,13:45,10,3,1,2,4
07/07/2012,14:00,7,1,0,3,3
07/07/2012,14:15,10,0,2,4,4
07/07/2012,14:30,5,2,0,2,1
07/07/2012,14:45,10,2,2,1,5
07/07/2012,15:00,11,1,2,2,6
07/07/2012,15:15,4,1,0,2,1
07/07/2012,15:30,13,4,2,4,3
07/07/2012,15:45,11,0,2,3,6
07/07/2012,16:00,8,1,1,5,1
07/07/2012,16:15,11,3,0,5,3
07/07/2012,16:30,9,1,0,8,0
07/07/2012,16:45,5,1,1,1,2
07/07/2012,17:00,1,0,0,0,1
07/07/2012,17:15,14,0,0,4,10
07/07/2012,17:30,8,1,0,4,3
07/07/2012,17:45,2,1,1,0,0
07/07/2012,18:00,7,2,2,2,1
07/07/2012,18:15,8,1,0,7,0
07/07/2012,18:30,9,4,0,3,2
07/07/2012,18:45,3,2,0,0,1
07/07/2012,19:00,15,2,0,9,4
07/07/2012,19:15,8,3,1,4,0
07/07/2012,19:30,11,4,3,2,2
07/07/2012,19:45,16,6,4,3,3
07/07/2012,20:00,10,3,3,1,3
07/07/2012,20:15,11,2,4,2,3
07/07/2012,20:30,15,8,4,2,1
07/07/2012,20:45,5,3,0,0,2
07/07/2012,21:00,5,2,1,1,1
07/07/2012,21:15,0,0,0,0,0
07/07/2012,21:30,2,1,0,1,0
07/07/2012,21:45,1,0,0,0,1
07/07/2012,22:00,0,0,0,0,0
07/07/2012,22:15,1,1,0,0,0
07/07/2012,22:30,0,0,0,0,0
07/07/2012,22:45,0,0,0,0,0
07/07/2012,23:00,0,0,0,0,0
07/07/2012,23:15,0,0,0,0,0
07/07/2012,23:30,0,0,0,0,0
07/07/2012,23:45,0,0,0,0,0
08/07/2012,00:00,0,0,0,0,0
08/07/2012,00:15,0,0,0,0,0
08/07/2012,00:30,0,0,0,0,0
08/07/2012,00:45,0,0,0,0,0
08/07/2012,01:00,0,0,0,0,0
08/07/2012,01:15,0,0,0,0,0
08/07/2012,01:30,1,0,0,0,1
08/07/2012,01:45,0,0,0,0,0
08/07/2012,02:00,0,0,0,0,0
08/07/2012,02:15,0,0,0,0,0
08/07/2012,02:30,0,0,0,0,0
08/07/2012,02:45,0,0,0,0,0
08/07/2012,03:00,0,0,0,0,0
08/07/2012,03:15,0,0,0,0,0
08/07/2012,03:30,0,0,0,0,0
08/07/2012,03:45,1,0,0,0,1
08/07/2012,04:00,0,0,0,0,0
08/07/2012,04:15,1,0,1,0,0
08/07/2012,04:30,0,0,0,0,0
08/07/2012,04:45,0,0,0,0,0
08/07/2012,05:00,0,0,0,0,0
08/07/2012,05:15,1,0,0,0,1
08/07/2012,05:30,4,1,2,1,0
08/07/2012,05:45,6,2,1,0,3
08/07/2012,06:00,11,1,4,3,3
08/07/2012,06:15,27,9,6,6,6
08/07/2012,06:30,23,6,3,7,7
08/07/2012,06:45,31,7,7,12,5
08/07/2012,07:00,36,10,3,10,13
08/07/2012,07:15,45,11,12,11,11
08/07/2012,07:30,57,10,13,9,25
08/07/2012,07:45,41,8,11,7,15
08/07/2012,08:00,56,6,10,13,27
08/07/2012,08:15,70,23,17,10,20
08/07/2012,08:30,35,8,7,16,4
08/07/2012,08:45,54,16,8,18,12
08/07/2012,09:00,65,12,7,33,13
08/07/2012,09:15,40,10,4,13,13
08/07/2012,09:30,43,9,6,17,11
08/07/2012,09:45,40,9,4,19,8
08/07/2012,10:00,38,7,2,24,5
08/07/2012,10:15,39,7,4,19,9
08/07/2012,10:30,30,6,1,16,7
08/07/2012,10:45,24,13,0,10,1
08/07/2012,11:00,18,7,0,10,1
08/07/2012,11:15,42,5,3,24,10
08/07/2012,11:30,13,3,1,4,5
08/07/2012,11:45,19,6,1,8,4
08/07/2012,12:00,21,5,4,5,7
08/07/2012,12:15,13,1,0,7,5
08/07/2012,12:30,15,0,2,5,8
08/07/2012,12:45,27,4,1,14,8
08/07/2012,13:00,22,3,2,12,5
08/07/2012,13:15,9,1,1,4,3
08/07/2012,13:30,23,4,1,7,11
08/07/2012,13:45,11,1,1,3,6
08/07/2012,14:00,5,2,1,1,1
08/07/2012,14:15,12,3,2,4,3
08/07/2012,14:30,18,4,1,12,1
08/07/2012,14:45,9,1,0,7,1
08/07/2012,15:00,9,1,0,4,4
08/07/2012,15:15,13,3,1,4,5
08/07/2012,15:30,13,2,0,3,8
08/07/2012,15:45,3,0,0,3,0
08/07/2012,16:00,9,1,1,4,3
08/07/2012,16:15,8,3,2,1,2
08/07/2012,16:30,3,0,0,1,2
08/07/2012,16:45,5,2,0,3,0
08/07/2012,17:00,6,0,2,0,4
08/07/2012,17:15,7,1,2,4,0
08/07/2012,17:30,11,2,6,2,1
08/07/2012,17:45,14,3,2,5,4
08/07/2012,18:00,5,1,1,0,3
08/07/2012,18:15,10,2,4,3,1
08/07/2012,18:30,24,3,7,7,7
08/07/2012,18:45,12,6,2,1,3
08/07/2012,19:00,9,1,3,3,2
08/07/2012,19:15,24,6,6,5,7
08/07/2012,19:30,21,5,6,6,4
08/07/2012,19:45,15,4,5,3,3
08/07/2012,20:00,24,13,5,1,5
08/07/2012,20:15,27,9,7,9,2
08/07/2012,20:30,16,7,4,3,2
08/07/2012,20:45,5,1,3,0,1
08/07/2012,21:00,7,4,2,1,0
08/07/2012,21:15,0,0,0,0,0
08/07/2012,21:30,3,1,2,0,0
08/07/2012,21:45,1,0,0,0,1
08/07/2012,22:00,1,1,0,0,0
08/07/2012,22:15,0,0,0,0,0
08/07/2012,22:30,0,0,0,0,0
08/07/2012,22:45,1,0,1,0,0
08/07/2012,23:00,0,0,0,0,0
08/07/2012,23:15,0,0,0,0,0
08/07/2012,23:30,0,0,0,0,0
08/07/2012,23:45,1,1,0,0,0
09/07/2012,00:00,0,0,0,0,0
09/07/2012,00:15,0,0,0,0,0
09/07/2012,00:30,0,0,0,0,0
09/07/2012,00:45,0,0,0,0,0
09/07/2012,01:00,0,0,0,0,0
09/07/2012,01:15,0,0,0,0,0
09/07/2012,01:30,0,0,0,0,0
09/07/2012,01:45,0,0,0,0,0
09/07/2012,02:00,0,0,0,0,0
09/07/2012,02:15,0,0,0,0,0
09/07/2012,02:30,0,0,0,0,0
09/07/2012,02:45,0,0,0,0,0
09/07/2012,03:00,0,0,0,0,0
09/07/2012,03:15,0,0,0,0,0
09/07/2012,03:30,0,0,0,0,0
09/07/2012,03:45,0,0,0,0,0
09/07/2012,04:00,0,0,0,0,0
09/07/2012,04:15,0,0,0,0,0
09/07/2012,04:30,0,0,0,0,0
09/07/2012,04:45,0,0,0,0,0
09/07/2012,05:00,1,0,1,0,0
09/07/2012,05:15,4,2,1,1,0
09/07/2012,05:30,3,2,0,1,0
09/07/2012,05:45,9,5,4,0,0
09/07/2012,06:00,21,11,7,2,1
09/07/2012,06:15,19,7,7,2,3
09/07/2012,06:30,22,9,7,2,4
09/07/2012,06:45,13,2,5,3,3
09/07/2012,07:00,18,4,6,6,2
09/07/2012,07:15,19,6,2,9,2
09/07/2012,07:30,14,4,6,2,2
09/07/2012,07:45,11,3,5,1,2
09/07/2012,08:00,15,1,3,6,5
09/07/2012,08:15,13,1,5,4,3
09/07/2012,08:30,18,3,4,6,5
09/07/2012,08:45,19,3,6,4,6
09/07/2012,09:00,13,3,5,5,0
09/07/2012,09:15,12,6,5,0,1
09/07/2012,09:30,16,8,4,1,3
09/07/2012,09:45,20,4,10,1,5
09/07/2012,10:00,17,7,7,2,1
09/07/2012,10:15,10,3,4,2,1
09/07/2012,10:30,15,6,5,2,2
09/07/2012,10:45,14,2,3,5,4
09/07/2012,11:00,18,5,7,5,1
09/07/2012,11:15,13,6,3,1,3
09/07/2012,11:30,11,6,2,2,1
09/07/2012,11:45,20,2,1,9,8
09/07/2012,12:00,16,5,4,6,1
09/07/2012,12:15,18,5,7,4,2
09/07/2012,12:30,22,8,3,7,4
09/07/2012,12:45,18,5,6,3,4
09/07/2012,13:00,9,0,4,4,1
09/07/2012,13:15,16,6,3,3,4
09/07/2012,13:30,15,1,3,8,3
09/07/2012,13:45,15,6,2,1,6
09/07/2012,14:00,13,1,5,3,4
09/07/2012,14:15,9,2,2,3,2
09/07/2012,14:30,17,0,5,7,5
09/07/2012,14:45,16,2,3,4,7
09/07/2012,15:00,12,2,2,6,2
09/07/2012,15:15,21,7,2,10,2
09/07/2012,15:30,21,3,4,4,10
09/07/2012,15:45,15,3,1,5,6
09/07/2012,16:00,27,6,3,10,8
09/07/2012,16:15,9,1,2,5,1
09/07/2012,16:30,26,9,4,11,2
09/07/2012,16:45,18,2,1,10,5
09/07/2012,17:00,34,8,3,14,9
09/07/2012,17:15,43,10,3,22,8
09/07/2012,17:30,53,12,6,24,11
09/07/2012,17:45,51,17,9,18,7
09/07/2012,18:00,56,13,9,23,11
09/07/2012,18:15,61,6,17,20,18
09/07/2012,18:30,75,16,12,23,24
09/07/2012,18:45,86,18,22,23,23
09/07/2012,19:00,69,16,15,19,19
09/07/2012,19:15,70,15,13,20,22
09/07/2012,19:30,65,12,16,21,16
09/07/2012,19:45,58,13,12,16,17
09/07/2012,20:00,58,18,6,13,21
09/07/2012,20:15,59,13,10,25,11
09/07/2012,20:30,37,10,9,9,9
09/07/2012,20:45,19,4,5,6,4
09/07/2012,21:00,4,1,2,1,0
09/07/2012,21:15,7,2,3,0,2
09/07/2012,21:30,1,0,0,0,1
09/07/2012,21:45,2,1,1,0,0
09/07/2012,22:00,3,1,1,0,1
09/07/2012,22:15,3,0,0,1,2
09/07/2012,22:30,1,0,0,0,1
09/07/2012,22:45,5,1,1,2,1
09/07/2012,23:00,1,0,0,0,1
09/07/2012,23:15,0,0,0,0,0
09/07/2012,23:30,1,1,0,0,0
09/07/2012,23:45,0,0,0,0,0
10/07/2012,00:00,1,0,1,0,0
10/07/2012,00:15,0,0,0,0,0
10/07/2012,00:30,0,0,0,0,0
10/07/2012,00:45,0,0,0,0,0
10/07/2012,01:00,1,0,0,1,0
10/07/2012,01:15,0,0,0,0,0
10/07/2012,01:30,0,0,0,0,0
10/07/2012,01:45,0,0,0,0,0
10/07/2012,02:00,0,0,0,0,0
10/07/2012,02:15,0,0,0,0,0
10/07/2012,02:30,0,0,0,0,0
10/07/2012,02:45,0,0,0,0,0
10/07/2012,03:00,0,0,0,0,0
10/07/2012,03:15,0,0,0,0,0
10/07/2012,03:30,0,0,0,0,0
10/07/2012,03:45,0,0,0,0,0
10/07/2012,04:00,0,0,0,0,0
10/07/2012,04:15,0,0,0,0,0
10/07/2012,04:30,1,0,1,0,0
10/07/2012,04:45,2,0,1,1,0
10/07/2012,05:00,1,0,1,0,0
10/07/2012,05:15,5,0,1,2,2
10/07/2012,05:30,21,5,5,6,5
10/07/2012,05:45,16,4,4,5,3
10/07/2012,06:00,33,10,8,8,7
10/07/2012,06:15,38,9,11,9,9
10/07/2012,06:30,64,19,21,9,15
10/07/2012,06:45,62,10,17,18,17
10/07/2012,07:00,52,13,13,12,14
10/07/2012,07:15,45,13,15,8,9
10/07/2012,07:30,46,9,8,18,11
10/07/2012,07:45,45,7,6,17,15
10/07/2012,08:00,37,11,5,11,10
10/07/2012,08:15,40,8,13,15,4
10/07/2012,08:30,31,5,9,13,4
10/07/2012,08:45,15,5,4,3,3
10/07/2012,09:00,27,7,7,6,7
10/07/2012,09:15,29,10,4,6,9
10/07/2012,09:30,21,3,7,4,7
10/07/2012,09:45,25,9,5,5,6
10/07/2012,10:00,15,4,4,4,3
10/07/2012,10:15,21,7,3,4,7
10/07/2012,10:30,17,4,2,6,5
10/07/2012,10:45,25,12,3,4,6
10/07/2012,11:00,20,3,2,12,3
10/07/2012,11:15,21,2,3,9,7
10/07/2012,11:30,17,1,3,10,3
10/07/2012,11:45,7,2,2,3,0
10/07/2012,12:00,25,5,5,7,8
10/07/2012,12:15,11,3,1,6,1
10/07/2012,12:30,18,9,2,3,4
10/07/2012,12:45,15,7,2,6,0
10/07/2012,13:00,15,10,1,4,0
10/07/2012,13:15,16,7,1,7,1
10/07/2012,13:30,16,9,0,6,1
10/07/2012,13:45,19,9,1,6,3
10/07/2012,14:00,15,4,1,5,5
10/07/2012,14:15,22,8,1,10,3
10/07/2012,14:30,14,0,3,7,4
10/07/2012,14:45,15,1,3,4,7
10/07/2012,15:00,23,3,2,11,7
10/07/2012,15:15,17,3,1,7,6
10/07/2012,15:30,25,6,2,13,4
10/07/2012,15:45,26,2,6,5,13
10/07/2012,16:00,25,1,4,8,12
10/07/2012,16:15,24,6,4,9,5
10/07/2012,16:30,40,5,9,12,14
10/07/2012,16:45,33,6,4,14,9
10/07/2012,17:00,27,7,2,9,9
10/07/2012,17:15,35,9,4,11,11
10/07/2012,17:30,50,11,9,14,16
10/07/2012,17:45,55,4,13,16,22
10/07/2012,18:00,64,13,14,17,20
10/07/2012,18:15,64,9,12,31,12
10/07/2012,18:30,49,9,6,26,8
