Date,,Key Bridge East,Key Bridge East Ped IN,Key Bridge East Ped OUT,Key Bridge East Bike IN,Key Bridge East Bike OUT
06/02/2013,13:45,20,8,6,0,6
06/02/2013,14:00,16,8,5,2,1
06/02/2013,14:15,21,12,7,0,2
06/02/2013,14:30,15,6,4,0,5
06/02/2013,14:45,28,6,14,2,6
06/02/2013,15:00,15,6,6,0,3
06/02/2013,15:15,26,11,12,2,1
06/02/2013,15:30,25,11,10,2,2
06/02/2013,15:45,36,14,13,2,7
06/02/2013,16:00,33,14,10,2,7
06/02/2013,16:15,34,14,12,1,7
06/02/2013,16:30,37,11,16,2,8
06/02/2013,16:45,48,15,20,8,5
06/02/2013,17:00,51,16,23,6,6
06/02/2013,17:15,73,29,27,5,12
06/02/2013,17:30,67,21,30,4,12
06/02/2013,17:45,68,28,28,3,9
06/02/2013,18:00,72,24,34,4,10
06/02/2013,18:15,81,29,29,6,17
06/02/2013,18:30,45,15,20,3,7
06/02/2013,18:45,57,25,20,5,7
06/02/2013,19:00,36,16,11,4,5
06/02/2013,19:15,37,16,11,2,8
06/02/2013,19:30,32,20,9,1,2
06/02/2013,19:45,35,16,10,2,7
06/02/2013,20:00,31,18,8,3,2
06/02/2013,20:15,11,7,2,0,2
06/02/2013,20:30,26,19,3,2,2
06/02/2013,20:45,32,20,9,1,2
06/02/2013,21:00,9,4,1,2,2
06/02/2013,21:15,27,16,3,4,4
06/02/2013,21:30,14,8,4,1,1
06/02/2013,21:45,13,8,2,1,2
06/02/2013,22:00,9,3,4,1,1
06/02/2013,22:15,8,2,4,1,1
06/02/2013,22:30,6,3,2,0,1
06/02/2013,22:45,3,3,0,0,0
06/02/2013,23:00,5,2,0,3,0
06/02/2013,23:15,10,8,0,2,0
06/02/2013,23:30,3,1,1,0,1
06/02/2013,23:45,2,1,0,1,0
07/02/2013,00:00,3,0,0,2,1
07/02/2013,00:15,6,1,0,4,1
07/02/2013,00:30,3,1,0,2,0
07/02/2013,00:45,3,2,0,1,0
07/02/2013,01:00,1,1,0,0,0
07/02/2013,01:15,1,1,0,0,0
07/02/2013,01:30,0,0,0,0,0
07/02/2013,01:45,1,0,1,0,0
07/02/2013,02:00,0,0,0,0,0
07/02/2013,02:15,2,2,0,0,0
07/02/2013,02:30,1,1,0,0,0
07/02/2013,02:45,0,0,0,0,0
07/02/2013,03:00,1,0,1,0,0
07/02/2013,03:15,0,0,0,0,0
07/02/2013,03:30,2,0,1,1,0
07/02/2013,03:45,1,1,0,0,0
07/02/2013,04:00,0,0,0,0,0
07/02/2013,04:15,0,0,0,0,0
07/02/2013,04:30,3,0,3,0,0
07/02/2013,04:45,0,0,0,0,0
07/02/2013,05:00,1,0,1,0,0
07/02/2013,05:15,12,4,8,0,0
07/02/2013,05:30,2,0,1,0,1
07/02/2013,05:45,27,10,13,2,2
07/02/2013,06:00,12,5,6,0,1
07/02/2013,06:15,17,7,8,1,1
07/02/2013,06:30,13,4,2,2,5
07/02/2013,06:45,31,7,18,1,5
07/02/2013,07:00,27,10,6,1,10
07/02/2013,07:15,33,8,17,5,3
07/02/2013,07:30,47,13,12,8,14
07/02/2013,07:45,50,11,19,3,17
07/02/2013,08:00,64,8,35,4,17
07/02/2013,08:15,54,9,21,7,17
07/02/2013,08:30,62,10,31,6,15
07/02/2013,08:45,60,6,27,8,19
07/02/2013,09:00,55,10,22,16,7
07/02/2013,09:15,30,5,10,2,13
07/02/2013,09:30,37,4,15,7,11
07/02/2013,09:45,31,6,14,2,9
07/02/2013,10:00,22,1,8,3,10
07/02/2013,10:15,17,3,13,0,1
07/02/2013,10:30,11,0,5,1,5
07/02/2013,10:45,6,2,3,0,1
07/02/2013,11:00,14,6,7,0,1
07/02/2013,11:15,17,5,10,2,0
07/02/2013,11:30,22,8,12,0,2
07/02/2013,11:45,19,1,11,1,6
07/02/2013,12:00,25,7,16,1,1
07/02/2013,12:15,40,17,21,0,2
07/02/2013,12:30,23,10,10,0,3
07/02/2013,12:45,18,5,13,0,0
07/02/2013,13:00,16,4,11,0,1
07/02/2013,13:15,30,12,12,1,5
07/02/2013,13:30,25,9,14,1,1
07/02/2013,13:45,21,9,5,2,5
07/02/2013,14:00,21,10,9,0,2
07/02/2013,14:15,24,9,11,2,2
07/02/2013,14:30,18,7,5,3,3
07/02/2013,14:45,20,9,6,1,4
07/02/2013,15:00,18,2,15,1,0
07/02/2013,15:15,23,5,16,1,1
07/02/2013,15:30,18,4,5,2,7
07/02/2013,15:45,28,11,13,1,3
07/02/2013,16:00,38,11,19,0,8
07/02/2013,16:15,25,11,9,1,4
07/02/2013,16:30,30,11,8,6,5
07/02/2013,16:45,31,8,13,3,7
07/02/2013,17:00,38,10,20,2,6
07/02/2013,17:15,59,22,18,9,10
07/02/2013,17:30,56,15,24,8,9
07/02/2013,17:45,73,24,30,6,13
07/02/2013,18:00,69,30,24,5,10
07/02/2013,18:15,72,22,29,6,15
07/02/2013,18:30,46,18,17,3,8
07/02/2013,18:45,54,16,27,3,8
07/02/2013,19:00,46,19,18,2,7
07/02/2013,19:15,41,13,15,4,9
07/02/2013,19:30,45,15,17,3,10
07/02/2013,19:45,25,11,10,4,0
07/02/2013,20:00,20,13,7,0,0
07/02/2013,20:15,17,10,3,2,2
07/02/2013,20:30,23,14,5,0,4
07/02/2013,20:45,13,8,1,4,0
07/02/2013,21:00,15,10,4,0,1
07/02/2013,21:15,10,7,1,2,0
07/02/2013,21:30,10,9,1,0,0
07/02/2013,21:45,7,3,2,2,0
07/02/2013,22:00,8,5,2,1,0
07/02/2013,22:15,16,8,3,5,0
07/02/2013,22:30,7,4,1,0,2
07/02/2013,22:45,3,1,0,1,1
07/02/2013,23:00,7,4,1,1,1
07/02/2013,23:15,9,7,1,1,0
07/02/2013,23:30,3,2,1,0,0
07/02/2013,23:45,5,4,0,1,0
08/02/2013,00:00,4,0,1,2,1
08/02/2013,00:15,6,3,0,2,1
08/02/2013,00:30,2,2,0,0,0
08/02/2013,00:45,3,2,1,0,0
08/02/2013,01:00,3,1,0,2,0
08/02/2013,01:15,2,0,0,1,1
08/02/2013,01:30,4,3,1,0,0
08/02/2013,01:45,2,1,1,0,0
08/02/2013,02:00,1,0,1,0,0
08/02/2013,02:15,1,0,0,1,0
08/02/2013,02:30,0,0,0,0,0
08/02/2013,02:45,2,2,0,0,0
08/02/2013,03:00,1,1,0,0,0
08/02/2013,03:15,0,0,0,0,0
08/02/2013,03:30,0,0,0,0,0
08/02/2013,03:45,1,1,0,0,0
08/02/2013,04:00,0,0,0,0,0
08/02/2013,04:15,0,0,0,0,0
08/02/2013,04:30,0,0,0,0,0
08/02/2013,04:45,0,0,0,0,0
08/02/2013,05:00,1,0,1,0,0
08/02/2013,05:15,1,0,1,0,0
08/02/2013,05:30,2,1,1,0,0
08/02/2013,05:45,2,1,1,0,0
08/02/2013,06:00,4,3,1,0,0
08/02/2013,06:15,7,1,5,0,1
08/02/2013,06:30,6,0,3,0,3
08/02/2013,06:45,8,1,5,0,2
08/02/2013,07:00,16,7,7,1,1
08/02/2013,07:15,14,5,5,1,3
08/02/2013,07:30,17,3,9,1,4
08/02/2013,07:45,23,8,9,1,5
08/02/2013,08:00,27,7,7,1,12
08/02/2013,08:15,26,5,11,4,6
08/02/2013,08:30,25,7,10,3,5
08/02/2013,08:45,27,4,15,1,7
08/02/2013,09:00,33,6,19,3,5
08/02/2013,09:15,31,8,17,0,6
08/02/2013,09:30,20,3,10,1,6
08/02/2013,09:45,15,2,2,3,8
08/02/2013,10:00,10,2,4,2,2
08/02/2013,10:15,16,4,11,0,1
08/02/2013,10:30,12,4,5,0,3
08/02/2013,10:45,17,8,5,0,4
08/02/2013,11:00,13,3,4,1,5
08/02/2013,11:15,13,4,7,0,2
08/02/2013,11:30,11,1,8,0,2
08/02/2013,11:45,15,2,9,2,2
08/02/2013,12:00,16,6,7,1,2
08/02/2013,12:15,17,8,9,0,0
08/02/2013,12:30,11,5,5,1,0
08/02/2013,12:45,19,9,9,1,0
08/02/2013,13:00,17,5,10,1,1
08/02/2013,13:15,23,7,11,4,1
08/02/2013,13:30,25,4,17,0,4
08/02/2013,13:45,25,11,11,1,2
08/02/2013,14:00,15,4,8,2,1
08/02/2013,14:15,14,7,7,0,0
08/02/2013,14:30,22,10,9,0,3
08/02/2013,14:45,8,1,5,0,2
08/02/2013,15:00,22,6,11,2,3
08/02/2013,15:15,12,6,4,0,2
08/02/2013,15:30,12,6,5,0,1
08/02/2013,15:45,28,12,11,1,4
08/02/2013,16:00,26,9,12,2,3
08/02/2013,16:15,24,11,11,1,1
08/02/2013,16:30,25,9,10,4,2
08/02/2013,16:45,32,16,12,1,3
08/02/2013,17:00,35,10,16,2,7
08/02/2013,17:15,53,27,22,2,2
08/02/2013,17:30,53,23,27,0,3
08/02/2013,17:45,44,19,17,1,7
08/02/2013,18:00,65,25,29,1,10
08/02/2013,18:15,40,22,14,2,2
08/02/2013,18:30,33,15,16,1,1
08/02/2013,18:45,37,17,16,0,4
08/02/2013,19:00,17,9,5,1,2
08/02/2013,19:15,32,19,9,2,2
08/02/2013,19:30,19,7,9,1,2
08/02/2013,19:45,19,12,5,0,2
08/02/2013,20:00,10,7,3,0,0
08/02/2013,20:15,12,8,3,1,0
08/02/2013,20:30,10,4,4,1,1
08/02/2013,20:45,3,1,0,1,1
08/02/2013,21:00,2,1,0,1,0
08/02/2013,21:15,13,5,5,1,2
08/02/2013,21:30,8,5,1,2,0
08/02/2013,21:45,2,1,1,0,0
08/02/2013,22:00,6,3,0,2,1
08/02/2013,22:15,4,1,0,2,1
08/02/2013,22:30,6,4,1,0,1
08/02/2013,22:45,6,3,2,1,0
08/02/2013,23:00,1,1,0,0,0
08/02/2013,23:15,5,2,1,2,0
08/02/2013,23:30,5,2,1,1,1
08/02/2013,23:45,4,3,0,1,0
09/02/2013,00:00,2,1,0,0,1
09/02/2013,00:15,3,1,0,1,1
09/02/2013,00:30,6,3,2,1,0
09/02/2013,00:45,1,1,0,0,0
09/02/2013,01:00,2,1,0,1,0
09/02/2013,01:15,3,2,1,0,0
09/02/2013,01:30,2,0,0,2,0
09/02/2013,01:45,3,2,0,1,0
09/02/2013,02:00,5,3,0,2,0
09/02/2013,02:15,0,0,0,0,0
09/02/2013,02:30,4,1,2,1,0
09/02/2013,02:45,3,1,0,1,1
09/02/2013,03:00,1,1,0,0,0
09/02/2013,03:15,2,2,0,0,0
09/02/2013,03:30,1,1,0,0,0
09/02/2013,03:45,1,0,0,1,0
09/02/2013,04:00,2,0,0,1,1
09/02/2013,04:15,2,2,0,0,0
09/02/2013,04:30,0,0,0,0,0
09/02/2013,04:45,1,0,1,0,0
09/02/2013,05:00,0,0,0,0,0
09/02/2013,05:15,0,0,0,0,0
09/02/2013,05:30,0,0,0,0,0
09/02/2013,05:45,1,0,1,0,0
09/02/2013,06:00,1,0,1,0,0
09/02/2013,06:15,4,1,1,0,2
09/02/2013,06:30,2,1,1,0,0
09/02/2013,06:45,3,1,1,0,1
09/02/2013,07:00,7,3,3,1,0
09/02/2013,07:15,8,2,4,1,1
09/02/2013,07:30,41,7,32,0,2
09/02/2013,07:45,20,9,9,1,1
09/02/2013,08:00,37,4,28,3,2
09/02/2013,08:15,46,39,5,0,2
09/02/2013,08:30,32,4,26,1,1
09/02/2013,08:45,52,35,11,0,6
09/02/2013,09:00,29,4,16,3,6
09/02/2013,09:15,52,23,23,1,5
09/02/2013,09:30,56,18,33,0,5
09/02/2013,09:45,48,15,30,1,2
09/02/2013,10:00,67,26,35,1,5
09/02/2013,10:15,41,14,26,1,0
09/02/2013,10:30,52,27,22,1,2
09/02/2013,10:45,49,18,26,0,5
09/02/2013,11:00,35,15,17,1,2
09/02/2013,11:15,29,13,14,1,1
09/02/2013,11:30,32,10,21,0,1
09/02/2013,11:45,32,10,16,2,4
09/02/2013,12:00,35,14,17,1,3
09/02/2013,12:15,42,15,18,2,7
09/02/2013,12:30,36,13,19,1,3
09/02/2013,12:45,34,10,18,0,6
09/02/2013,13:00,38,8,23,3,4
09/02/2013,13:15,30,15,14,1,0
09/02/2013,13:30,59,20,34,2,3
09/02/2013,13:45,36,17,14,1,4
09/02/2013,14:00,44,16,20,2,6
09/02/2013,14:15,40,20,14,1,5
09/02/2013,14:30,50,15,31,0,4
09/02/2013,14:45,51,16,32,0,3
09/02/2013,15:00,43,18,20,3,2
09/02/2013,15:15,39,21,16,0,2
09/02/2013,15:30,58,17,31,3,7
09/02/2013,15:45,32,13,12,2,5
09/02/2013,16:00,54,25,24,3,2
09/02/2013,16:15,51,19,22,5,5
09/02/2013,16:30,31,15,11,1,4
09/02/2013,16:45,45,21,20,2,2
09/02/2013,17:00,40,14,18,4,4
09/02/2013,17:15,31,11,18,1,1
09/02/2013,17:30,40,13,16,5,6
09/02/2013,17:45,46,28,17,0,1
09/02/2013,18:00,23,15,6,2,0
09/02/2013,18:15,37,13,17,2,5
09/02/2013,18:30,30,16,9,4,1
09/02/2013,18:45,15,9,5,0,1
09/02/2013,19:00,16,5,8,3,0
09/02/2013,19:15,10,3,7,0,0
09/02/2013,19:30,20,8,10,2,0
09/02/2013,19:45,8,6,2,0,0
09/02/2013,20:00,13,7,5,0,1
09/02/2013,20:15,8,3,4,1,0
09/02/2013,20:30,14,10,1,3,0
09/02/2013,20:45,8,3,5,0,0
09/02/2013,21:00,8,7,1,0,0
09/02/2013,21:15,6,3,2,0,1
09/02/2013,21:30,9,5,3,0,1
09/02/2013,21:45,7,6,1,0,0
09/02/2013,22:00,17,11,6,0,0
09/02/2013,22:15,7,6,1,0,0
09/02/2013,22:30,8,5,3,0,0
09/02/2013,22:45,8,4,1,2,1
09/02/2013,23:00,2,0,2,0,0
09/02/2013,23:15,11,2,1,7,1
09/02/2013,23:30,9,3,3,2,1
09/02/2013,23:45,6,5,1,0,0
10/02/2013,00:00,6,2,2,1,1
10/02/2013,00:15,5,1,1,2,1
10/02/2013,00:30,2,1,0,1,0
10/02/2013,00:45,0,0,0,0,0
10/02/2013,01:00,4,4,0,0,0
10/02/2013,01:15,7,2,0,5,0
10/02/2013,01:30,3,2,1,0,0
10/02/2013,01:45,5,0,4,1,0
10/02/2013,02:00,8,2,1,4,1
10/02/2013,02:15,0,0,0,0,0
10/02/2013,02:30,4,1,0,2,1
10/02/2013,02:45,3,1,1,1,0
10/02/2013,03:00,0,0,0,0,0
10/02/2013,03:15,0,0,0,0,0
10/02/2013,03:30,0,0,0,0,0
10/02/2013,03:45,1,1,0,0,0
10/02/2013,04:00,2,0,0,2,0
10/02/2013,04:15,1,1,0,0,0
10/02/2013,04:30,2,1,1,0,0
10/02/2013,04:45,2,0,1,1,0
10/02/2013,05:00,2,1,1,0,0
10/02/2013,05:15,0,0,0,0,0
10/02/2013,05:30,0,0,0,0,0
10/02/2013,05:45,1,1,0,0,0
10/02/2013,06:00,2,1,0,0,1
10/02/2013,06:15,4,0,3,0,1
10/02/2013,06:30,0,0,0,0,0
10/02/2013,06:45,5,0,3,1,1
10/02/2013,07:00,1,0,0,0,1
10/02/2013,07:15,17,4,7,4,2
10/02/2013,07:30,10,4,6,0,0
10/02/2013,07:45,19,5,9,2,3
10/02/2013,08:00,22,11,6,0,5
10/02/2013,08:15,30,6,20,0,4
10/02/2013,08:30,32,9,19,0,4
10/02/2013,08:45,36,10,16,1,9
10/02/2013,09:00,34,10,17,3,4
10/02/2013,09:15,43,16,20,2,5
10/02/2013,09:30,34,12,19,0,3
10/02/2013,09:45,44,11,22,3,8
10/02/2013,10:00,34,9,21,0,4
10/02/2013,10:15,41,13,24,0,4
10/02/2013,10:30,50,18,25,4,3
10/02/2013,10:45,54,16,28,2,8
10/02/2013,11:00,57,22,20,3,12
10/02/2013,11:15,51,19,28,0,4
10/02/2013,11:30,66,21,34,3,8
10/02/2013,11:45,60,16,35,2,7
10/02/2013,12:00,62,24,30,2,6
10/02/2013,12:15,80,17,49,4,10
10/02/2013,12:30,66,21,39,2,4
10/02/2013,12:45,58,21,24,5,8
10/02/2013,13:00,55,18,30,4,3
10/02/2013,13:15,70,27,29,5,9
10/02/2013,13:30,60,26,24,1,9
10/02/2013,13:45,70,25,32,8,5
10/02/2013,14:00,73,27,39,1,6
10/02/2013,14:15,55,21,22,0,12
10/02/2013,14:30,48,25,19,0,4
10/02/2013,14:45,73,33,29,1,10
10/02/2013,15:00,83,32,38,4,9
10/02/2013,15:15,61,28,25,5,3
10/02/2013,15:30,83,26,46,5,6
10/02/2013,15:45,85,47,26,4,8
10/02/2013,16:00,76,38,28,8,2
10/02/2013,16:15,67,34,20,6,7
10/02/2013,16:30,68,31,25,1,11
10/02/2013,16:45,72,33,31,2,6
10/02/2013,17:00,49,30,16,1,2
10/02/2013,17:15,55,26,19,5,5
10/02/2013,17:30,27,9,14,3,1
10/02/2013,17:45,29,14,10,4,1
10/02/2013,18:00,30,19,6,3,2
10/02/2013,18:15,27,13,12,0,2
10/02/2013,18:30,20,8,10,0,2
10/02/2013,18:45,24,17,6,1,0
10/02/2013,19:00,17,7,7,1,2
10/02/2013,19:15,12,4,5,1,2
10/02/2013,19:30,15,11,2,1,1
10/02/2013,19:45,8,4,3,0,1
10/02/2013,20:00,16,13,1,1,1
10/02/2013,20:15,3,1,1,0,1
10/02/2013,20:30,9,4,4,0,1
10/02/2013,20:45,7,4,2,0,1
10/02/2013,21:00,13,7,5,0,1
10/02/2013,21:15,8,4,3,1,0
10/02/2013,21:30,6,3,2,0,1
10/02/2013,21:45,2,1,1,0,0
10/02/2013,22:00,6,3,1,2,0
10/02/2013,22:15,4,2,0,2,0
10/02/2013,22:30,0,0,0,0,0
10/02/2013,22:45,3,3,0,0,0
10/02/2013,23:00,5,2,0,3,0
10/02/2013,23:15,5,4,1,0,0
10/02/2013,23:30,3,3,0,0,0
10/02/2013,23:45,3,1,0,2,0
11/02/2013,00:00,7,4,0,2,1
11/02/2013,00:15,2,0,0,0,2
11/02/2013,00:30,4,1,1,2,0
11/02/2013,00:45,0,0,0,0,0
11/02/2013,01:00,1,1,0,0,0
11/02/2013,01:15,0,0,0,0,0
11/02/2013,01:30,3,0,3,0,0
11/02/2013,01:45,0,0,0,0,0
11/02/2013,02:00,0,0,0,0,0
11/02/2013,02:15,0,0,0,0,0
11/02/2013,02:30,2,1,1,0,0
11/02/2013,02:45,1,1,0,0,0
11/02/2013,03:00,0,0,0,0,0
11/02/2013,03:15,0,0,0,0,0
11/02/2013,03:30,1,1,0,0,0
11/02/2013,03:45,1,0,1,0,0
11/02/2013,04:00,0,0,0,0,0
11/02/2013,04:15,2,0,2,0,0
11/02/2013,04:30,0,0,0,0,0
11/02/2013,04:45,0,0,0,0,0
11/02/2013,05:00,1,0,1,0,0
11/02/2013,05:15,1,0,1,0,0
11/02/2013,05:30,0,0,0,0,0
11/02/2013,05:45,1,0,1,0,0
11/02/2013,06:00,9,3,2,1,3
11/02/2013,06:15,5,3,0,0,2
11/02/2013,06:30,6,1,2,1,2
11/02/2013,06:45,21,3,15,0,3
11/02/2013,07:00,73,36,36,0,1
11/02/2013,07:15,19,9,6,2,2
11/02/2013,07:30,18,6,6,0,6
11/02/2013,07:45,37,6,17,3,11
11/02/2013,08:00,39,8,15,5,11
11/02/2013,08:15,43,6,21,4,12
11/02/2013,08:30,46,9,22,3,12
11/02/2013,08:45,57,10,27,6,14
11/02/2013,09:00,42,6,22,4,10
11/02/2013,09:15,31,3,13,2,13
11/02/2013,09:30,30,6,13,2,9
11/02/2013,09:45,21,3,8,4,6
11/02/2013,10:00,21,4,9,0,8
11/02/2013,10:15,11,1,3,0,7
11/02/2013,10:30,17,7,7,1,2
11/02/2013,10:45,18,5,9,1,3
11/02/2013,11:00,12,2,5,4,1
11/02/2013,11:15,14,7,6,0,1
11/02/2013,11:30,18,3,13,0,2
11/02/2013,11:45,8,2,5,1,0
11/02/2013,12:00,19,4,15,0,0
11/02/2013,12:15,17,8,4,0,5
11/02/2013,12:30,18,10,6,1,1
11/02/2013,12:45,25,10,14,0,1
11/02/2013,13:00,21,9,9,1,2
11/02/2013,13:15,15,7,5,2,1
11/02/2013,13:30,17,8,6,0,3
11/02/2013,13:45,16,7,8,0,1
11/02/2013,14:00,15,9,6,0,0
11/02/2013,14:15,21,6,12,0,3
11/02/2013,14:30,22,8,9,0,5
11/02/2013,14:45,18,9,8,0,1
11/02/2013,15:00,20,8,9,2,1
11/02/2013,15:15,22,6,11,3,2
11/02/2013,15:30,21,7,11,0,3
11/02/2013,15:45,30,11,13,1,5
11/02/2013,16:00,21,12,4,2,3
11/02/2013,16:15,38,18,12,3,5
11/02/2013,16:30,32,12,11,6,3
11/02/2013,16:45,42,13,19,3,7
11/02/2013,17:00,47,21,14,5,7
11/02/2013,17:15,57,21,30,3,3
11/02/2013,17:30,61,22,30,3,6
11/02/2013,17:45,63,28,24,3,8
11/02/2013,18:00,99,31,49,5,14
11/02/2013,18:15,76,32,22,11,11
11/02/2013,18:30,58,32,14,7,5
11/02/2013,18:45,79,37,28,7,7
11/02/2013,19:00,54,25,17,6,6
11/02/2013,19:15,78,30,36,2,10
11/02/2013,19:30,64,40,17,2,5
11/02/2013,19:45,32,19,8,4,1
11/02/2013,20:00,23,14,8,0,1
11/02/2013,20:15,29,16,4,5,4
11/02/2013,20:30,20,13,3,0,4
11/02/2013,20:45,12,5,5,0,2
11/02/2013,21:00,12,7,4,1,0
11/02/2013,21:15,21,13,4,2,2
11/02/2013,21:30,2,2,0,0,0
11/02/2013,21:45,20,8,9,1,2
11/02/2013,22:00,14,8,4,1,1
11/02/2013,22:15,8,3,2,2,1
11/02/2013,22:30,9,6,1,1,1
11/02/2013,22:45,6,5,1,0,0
11/02/2013,23:00,8,3,2,1,2
11/02/2013,23:15,8,2,2,4,0
11/02/2013,23:30,4,3,0,1,0
11/02/2013,23:45,4,1,0,1,2
12/02/2013,00:00,3,0,0,3,0
12/02/2013,00:15,3,0,1,0,2
12/02/2013,00:30,3,1,1,0,1
12/02/2013,00:45,0,0,0,0,0
12/02/2013,01:00,3,0,1,1,1
12/02/2013,01:15,2,1,0,1,0
12/02/2013,01:30,1,0,1,0,0
12/02/2013,01:45,0,0,0,0,0
12/02/2013,02:00,1,1,0,0,0
12/02/2013,02:15,1,1,0,0,0
12/02/2013,02:30,4,4,0,0,0
12/02/2013,02:45,1,1,0,0,0
12/02/2013,03:00,2,1,1,0,0
12/02/2013,03:15,0,0,0,0,0
12/02/2013,03:30,0,0,0,0,0
12/02/2013,03:45,0,0,0,0,0
12/02/2013,04:00,1,0,0,1,0
12/02/2013,04:15,0,0,0,0,0
12/02/2013,04:30,2,1,1,0,0
12/02/2013,04:45,5,0,3,1,1
12/02/2013,05:00,5,1,4,0,0
12/02/2013,05:15,17,0,16,1,0
12/02/2013,05:30,11,7,3,0,1
12/02/2013,05:45,12,4,4,1,3
12/02/2013,06:00,11,2,7,1,1
12/02/2013,06:15,23,6,12,2,3
12/02/2013,06:30,21,2,11,0,8
12/02/2013,06:45,47,15,23,3,6
12/02/2013,07:00,35,14,14,0,7
12/02/2013,07:15,55,18,22,7,8
12/02/2013,07:30,57,18,14,9,16
12/02/2013,07:45,58,11,17,5,25
12/02/2013,08:00,71,17,23,9,22
12/02/2013,08:15,72,11,32,8,21
12/02/2013,08:30,90,21,29,8,32
12/02/2013,08:45,85,14,41,9,21
12/02/2013,09:00,75,6,35,11,23
12/02/2013,09:15,49,4,18,7,20
12/02/2013,09:30,41,7,18,3,13
12/02/2013,09:45,35,10,15,1,9
12/02/2013,10:00,19,3,8,2,6
12/02/2013,10:15,28,7,17,0,4
12/02/2013,10:30,29,10,15,0,4
12/02/2013,10:45,15,8,4,2,1
12/02/2013,11:00,20,2,13,1,4
12/02/2013,11:15,24,9,12,2,1
12/02/2013,11:30,27,8,13,2,4
12/02/2013,11:45,43,10,24,2,7
12/02/2013,12:00,37,10,19,4,4
12/02/2013,12:15,46,18,22,4,2
12/02/2013,12:30,36,13,14,6,3
12/02/2013,12:45,30,11,15,1,3
12/02/2013,13:00,48,17,24,0,7
12/02/2013,13:15,33,10,15,4,4
12/02/2013,13:30,39,12,15,6,6
12/02/2013,13:45,39,11,15,4,9
12/02/2013,14:00,40,16,10,3,11
12/02/2013,14:15,49,15,23,1,10
12/02/2013,14:30,35,10,18,1,6
12/02/2013,14:45,46,18,19,2,7
12/02/2013,15:00,30,5,17,5,3
12/02/2013,15:15,45,11,22,5,7
12/02/2013,15:30,49,14,23,3,9
12/02/2013,15:45,44,16,23,2,3
12/02/2013,16:00,57,27,15,7,8
12/02/2013,16:15,62,25,22,3,12
12/02/2013,16:30,52,18,21,5,8
12/02/2013,16:45,51,17,19,5,10
12/02/2013,17:00,90,26,42,9,13
12/02/2013,17:15,105,39,39,8,19
12/02/2013,17:30,80,29,29,6,16
12/02/2013,17:45,120,46,42,12,20
12/02/2013,18:00,109,52,29,11,17
12/02/2013,18:15,101,43,32,10,16
12/02/2013,18:30,97,38,34,6,19
12/02/2013,18:45,69,29,25,8,7
12/02/2013,19:00,72,27,34,4,7
12/02/2013,19:15,62,32,27,1,2
12/02/2013,19:30,53,32,15,4,2
12/02/2013,19:45,61,41,15,1,4
12/02/2013,20:00,28,17,5,3,3
12/02/2013,20:15,32,18,9,2,3
12/02/2013,20:30,29,15,7,3,4
12/02/2013,20:45,10,7,3,0,0
12/02/2013,21:00,21,13,5,2,1
12/02/2013,21:15,18,12,0,1,5
12/02/2013,21:30,13,7,3,2,1
12/02/2013,21:45,14,4,4,1,5
12/02/2013,22:00,7,2,2,3,0
12/02/2013,22:15,12,5,2,1,4
12/02/2013,22:30,12,5,3,4,0
12/02/2013,22:45,11,6,1,1,3
12/02/2013,23:00,18,9,4,3,2
12/02/2013,23:15,3,1,2,0,0
12/02/2013,23:30,1,1,0,0,0
12/02/2013,23:45,5,2,1,2,0
13/02/2013,00:00,4,1,1,0,2
13/02/2013,00:15,3,1,0,0,2
13/02/2013,00:30,1,1,0,0,0
13/02/2013,00:45,3,1,0,2,0
13/02/2013,01:00,2,0,0,2,0
13/02/2013,01:15,1,0,0,1,0
13/02/2013,01:30,2,0,1,0,1
13/02/2013,01:45,0,0,0,0,0
13/02/2013,02:00,2,0,1,1,0
13/02/2013,02:15,2,2,0,0,0
13/02/2013,02:30,0,0,0,0,0
13/02/2013,02:45,2,1,0,0,1
13/02/2013,03:00,2,1,0,0,1
13/02/2013,03:15,0,0,0,0,0
13/02/2013,03:30,0,0,0,0,0
13/02/2013,03:45,0,0,0,0,0
13/02/2013,04:00,0,0,0,0,0
13/02/2013,04:15,3,1,0,2,0
13/02/2013,04:30,2,0,1,0,1
13/02/2013,04:45,0,0,0,0,0
13/02/2013,05:00,3,0,0,3,0
13/02/2013,05:15,1,0,0,1,0
13/02/2013,05:30,5,2,3,0,0
13/02/2013,05:45,8,4,2,0,2
13/02/2013,06:00,11,0,10,1,0
13/02/2013,06:15,22,10,9,1,2
13/02/2013,06:30,14,3,7,1,3
13/02/2013,06:45,16,2,8,2,4
13/02/2013,07:00,31,7,15,2,7
13/02/2013,07:15,27,12,10,2,3
13/02/2013,07:30,35,10,11,6,8
13/02/2013,07:45,57,8,28,7,14
13/02/2013,08:00,37,9,17,1,10
13/02/2013,08:15,66,14,27,6,19
13/02/2013,08:30,64,8,26,8,22
13/02/2013,08:45,59,14,22,4,19
13/02/2013,09:00,50,8,30,4,8
13/02/2013,09:15,34,5,14,4,11
13/02/2013,09:30,33,5,11,6,11
13/02/2013,09:45,33,6,10,4,13
13/02/2013,10:00,18,5,11,1,1
13/02/2013,10:15,18,5,11,0,2
13/02/2013,10:30,25,7,7,4,7
13/02/2013,10:45,12,4,5,0,3
13/02/2013,11:00,19,4,10,4,1
13/02/2013,11:15,12,6,3,1,2
