Date,,WOD Bon Air East,WOD Bon Air East Ped IN,WOD Bon Air East Ped OUT,WOD Bon Air East Bike IN,WOD Bon Air East Bike OUT
22/07/2011,08:30,27,5,5,7,10
22/07/2011,08:45,15,3,3,2,7
22/07/2011,09:00,11,3,1,4,3
22/07/2011,09:15,17,2,1,6,8
22/07/2011,09:30,13,5,2,1,5
22/07/2011,09:45,11,0,0,4,7
22/07/2011,10:00,12,1,1,7,3
22/07/2011,10:15,9,0,1,5,3
22/07/2011,10:30,8,1,0,6,1
22/07/2011,10:45,9,3,0,3,3
22/07/2011,11:00,8,3,1,2,2
22/07/2011,11:15,3,1,0,1,1
22/07/2011,11:30,6,1,0,5,0
22/07/2011,11:45,8,1,1,5,1
22/07/2011,12:00,3,0,1,2,0
22/07/2011,12:15,3,1,0,2,0
22/07/2011,12:30,1,1,0,0,0
22/07/2011,12:45,7,2,2,3,0
22/07/2011,13:00,3,2,0,1,0
22/07/2011,13:15,3,0,0,3,0
22/07/2011,13:30,0,0,0,0,0
22/07/2011,13:45,3,1,0,2,0
22/07/2011,14:00,6,1,1,2,2
22/07/2011,14:15,6,0,0,5,1
22/07/2011,14:30,7,2,0,5,0
22/07/2011,14:45,3,0,2,1,0
22/07/2011,15:00,5,1,0,3,1
22/07/2011,15:15,6,2,0,3,1
22/07/2011,15:30,1,1,0,0,0
22/07/2011,15:45,4,1,0,2,1
22/07/2011,16:00,6,2,2,2,0
22/07/2011,16:15,6,1,0,3,2
22/07/2011,16:30,5,0,1,3,1
22/07/2011,16:45,3,1,0,2,0
22/07/2011,17:00,8,0,1,3,4
22/07/2011,17:15,8,0,1,5,2
22/07/2011,17:30,14,1,4,2,7
22/07/2011,17:45,10,1,0,4,5
22/07/2011,18:00,15,2,1,6,6
22/07/2011,18:15,11,5,1,2,3
22/07/2011,18:30,20,3,5,4,8
22/07/2011,18:45,8,3,3,2,0
22/07/2011,19:00,16,3,5,4,4
22/07/2011,19:15,17,2,4,5,6
22/07/2011,19:30,23,5,5,6,7
22/07/2011,19:45,20,5,5,4,6
22/07/2011,20:00,38,21,7,8,2
22/07/2011,20:15,16,3,1,6,6
22/07/2011,20:30,13,5,4,2,2
22/07/2011,20:45,4,1,1,2,0
22/07/2011,21:00,4,1,2,0,1
22/07/2011,21:15,4,3,1,0,0
22/07/2011,21:30,0,0,0,0,0
22/07/2011,21:45,1,0,1,0,0
22/07/2011,22:00,0,0,0,0,0
22/07/2011,22:15,2,0,0,2,0
22/07/2011,22:30,0,0,0,0,0
22/07/2011,22:45,0,0,0,0,0
22/07/2011,23:00,0,0,0,0,0
22/07/2011,23:15,0,0,0,0,0
22/07/2011,23:30,0,0,0,0,0
22/07/2011,23:45,0,0,0,0,0
23/07/2011,00:00,0,0,0,0,0
23/07/2011,00:15,0,0,0,0,0
23/07/2011,00:30,0,0,0,0,0
23/07/2011,00:45,0,0,0,0,0
23/07/2011,01:00,0,0,0,0,0
23/07/2011,01:15,0,0,0,0,0
23/07/2011,01:30,0,0,0,0,0
23/07/2011,01:45,0,0,0,0,0
23/07/2011,02:00,0,0,0,0,0
23/07/2011,02:15,1,0,1,0,0
23/07/2011,02:30,0,0,0,0,0
23/07/2011,02:45,0,0,0,0,0
23/07/2011,03:00,1,1,0,0,0
23/07/2011,03:15,0,0,0,0,0
23/07/2011,03:30,0,0,0,0,0
23/07/2011,03:45,0,0,0,0,0
23/07/2011,04:00,1,0,1,0,0
23/07/2011,04:15,1,0,1,0,0
23/07/2011,04:30,1,0,1,0,0
23/07/2011,04:45,1,1,0,0,0
23/07/2011,05:00,0,0,0,0,0
23/07/2011,05:15,2,0,2,0,0
23/07/2011,05:30,8,2,2,1,3
23/07/2011,05:45,6,2,0,2,2
23/07/2011,06:00,10,4,5,0,1
23/07/2011,06:15,26,7,13,3,3
23/07/2011,06:30,19,5,6,4,4
23/07/2011,06:45,19,6,9,0,4
23/07/2011,07:00,40,11,10,12,7
23/07/2011,07:15,58,20,17,13,8
23/07/2011,07:30,57,12,19,10,16
23/07/2011,07:45,60,11,22,11,16
23/07/2011,08:00,73,14,29,16,14
23/07/2011,08:15,59,9,14,10,26
23/07/2011,08:30,56,15,11,11,19
23/07/2011,08:45,63,15,11,12,25
23/07/2011,09:00,66,6,13,25,22
23/07/2011,09:15,62,11,23,14,14
23/07/2011,09:30,45,6,9,10,20
23/07/2011,09:45,40,7,7,8,18
23/07/2011,10:00,35,4,4,12,15
23/07/2011,10:15,32,6,5,10,11
23/07/2011,10:30,27,2,4,12,9
23/07/2011,10:45,28,2,3,12,11
23/07/2011,11:00,18,2,2,9,5
23/07/2011,11:15,13,2,1,5,5
23/07/2011,11:30,19,2,1,7,9
23/07/2011,11:45,22,2,2,14,4
23/07/2011,12:00,17,1,0,11,5
23/07/2011,12:15,21,3,2,12,4
23/07/2011,12:30,15,4,1,9,1
23/07/2011,12:45,19,3,2,10,4
23/07/2011,13:00,14,2,1,6,5
23/07/2011,13:15,8,0,0,5,3
23/07/2011,13:30,13,1,0,6,6
23/07/2011,13:45,6,1,0,4,1
23/07/2011,14:00,6,3,0,2,1
23/07/2011,14:15,11,2,1,5,3
23/07/2011,14:30,14,0,1,6,7
23/07/2011,14:45,11,1,1,7,2
23/07/2011,15:00,7,3,0,3,1
23/07/2011,15:15,6,1,0,4,1
23/07/2011,15:30,12,1,2,8,1
23/07/2011,15:45,13,1,1,7,4
23/07/2011,16:00,11,0,2,5,4
23/07/2011,16:15,10,3,0,7,0
23/07/2011,16:30,10,3,2,3,2
23/07/2011,16:45,7,2,0,4,1
23/07/2011,17:00,15,2,0,10,3
23/07/2011,17:15,4,1,0,3,0
23/07/2011,17:30,8,2,0,3,3
23/07/2011,17:45,10,1,0,6,3
23/07/2011,18:00,12,0,1,8,3
23/07/2011,18:15,5,3,0,2,0
23/07/2011,18:30,11,1,0,6,4
23/07/2011,18:45,7,2,0,3,2
23/07/2011,19:00,14,1,0,7,6
23/07/2011,19:15,10,2,1,3,4
23/07/2011,19:30,8,2,1,3,2
23/07/2011,19:45,15,2,2,4,7
23/07/2011,20:00,13,2,3,2,6
23/07/2011,20:15,16,8,7,1,0
23/07/2011,20:30,9,2,3,1,3
23/07/2011,20:45,3,0,1,2,0
23/07/2011,21:00,3,0,1,1,1
23/07/2011,21:15,2,1,0,1,0
23/07/2011,21:30,2,1,0,1,0
23/07/2011,21:45,1,0,0,0,1
23/07/2011,22:00,1,0,1,0,0
23/07/2011,22:15,0,0,0,0,0
23/07/2011,22:30,0,0,0,0,0
23/07/2011,22:45,0,0,0,0,0
23/07/2011,23:00,0,0,0,0,0
23/07/2011,23:15,0,0,0,0,0
23/07/2011,23:30,0,0,0,0,0
23/07/2011,23:45,0,0,0,0,0
24/07/2011,00:00,0,0,0,0,0
24/07/2011,00:15,0,0,0,0,0
24/07/2011,00:30,1,0,0,1,0
24/07/2011,00:45,2,0,0,1,1
24/07/2011,01:00,0,0,0,0,0
24/07/2011,01:15,0,0,0,0,0
24/07/2011,01:30,0,0,0,0,0
24/07/2011,01:45,0,0,0,0,0
24/07/2011,02:00,1,0,0,1,0
24/07/2011,02:15,0,0,0,0,0
24/07/2011,02:30,0,0,0,0,0
24/07/2011,02:45,0,0,0,0,0
24/07/2011,03:00,0,0,0,0,0
24/07/2011,03:15,0,0,0,0,0
24/07/2011,03:30,1,1,0,0,0
24/07/2011,03:45,0,0,0,0,0
24/07/2011,04:00,0,0,0,0,0
24/07/2011,04:15,0,0,0,0,0
24/07/2011,04:30,1,0,1,0,0
24/07/2011,04:45,0,0,0,0,0
24/07/2011,05:00,2,0,2,0,0
24/07/2011,05:15,3,1,2,0,0
24/07/2011,05:30,2,2,0,0,0
24/07/2011,05:45,6,0,0,2,4
24/07/2011,06:00,5,1,2,1,1
24/07/2011,06:15,9,0,4,2,3
24/07/2011,06:30,25,7,8,5,5
24/07/2011,06:45,34,6,12,8,8
24/07/2011,07:00,33,7,12,5,9
24/07/2011,07:15,42,16,12,7,7
24/07/2011,07:30,54,15,11,9,19
24/07/2011,07:45,52,18,17,9,8
24/07/2011,08:00,51,6,11,19,15
24/07/2011,08:15,39,9,8,7,15
24/07/2011,08:30,52,10,16,11,15
24/07/2011,08:45,55,16,12,10,17
24/07/2011,09:00,52,8,7,12,25
24/07/2011,09:15,49,4,8,17,20
24/07/2011,09:30,43,4,2,13,24
24/07/2011,09:45,44,5,6,12,21
24/07/2011,10:00,55,11,2,20,22
24/07/2011,10:15,47,4,6,14,23
24/07/2011,10:30,41,2,7,12,20
24/07/2011,10:45,39,6,1,15,17
24/07/2011,11:00,49,6,6,17,20
24/07/2011,11:15,34,5,5,10,14
24/07/2011,11:30,26,3,5,6,12
24/07/2011,11:45,33,3,1,13,16
24/07/2011,12:00,25,3,3,10,9
24/07/2011,12:15,17,2,2,10,3
24/07/2011,12:30,13,0,2,5,6
24/07/2011,12:45,22,5,2,9,6
24/07/2011,13:00,33,1,4,13,15
24/07/2011,13:15,16,1,2,6,7
24/07/2011,13:30,20,1,2,11,6
24/07/2011,13:45,18,0,3,5,10
24/07/2011,14:00,14,4,2,5,3
24/07/2011,14:15,20,0,0,9,11
24/07/2011,14:30,14,0,0,6,8
24/07/2011,14:45,15,1,2,6,6
24/07/2011,15:00,13,1,1,9,2
24/07/2011,15:15,14,5,1,5,3
24/07/2011,15:30,20,6,3,7,4
24/07/2011,15:45,17,3,1,8,5
24/07/2011,16:00,16,5,0,10,1
24/07/2011,16:15,23,6,0,13,4
24/07/2011,16:30,23,7,1,10,5
24/07/2011,16:45,15,5,0,7,3
24/07/2011,17:00,15,3,0,7,5
24/07/2011,17:15,20,1,0,9,10
24/07/2011,17:30,12,2,0,7,3
24/07/2011,17:45,9,2,0,5,2
24/07/2011,18:00,13,2,0,7,4
24/07/2011,18:15,18,2,0,8,8
24/07/2011,18:30,13,1,0,6,6
24/07/2011,18:45,12,3,0,5,4
24/07/2011,19:00,25,1,3,9,12
24/07/2011,19:15,33,6,3,11,13
24/07/2011,19:30,26,5,7,4,10
24/07/2011,19:45,26,5,9,5,7
24/07/2011,20:00,28,5,7,10,6
24/07/2011,20:15,38,8,8,13,9
24/07/2011,20:30,25,4,6,9,6
24/07/2011,20:45,11,1,1,6,3
24/07/2011,21:00,3,1,1,0,1
24/07/2011,21:15,7,1,1,2,3
24/07/2011,21:30,0,0,0,0,0
24/07/2011,21:45,2,0,2,0,0
24/07/2011,22:00,1,1,0,0,0
24/07/2011,22:15,1,0,0,1,0
24/07/2011,22:30,0,0,0,0,0
24/07/2011,22:45,0,0,0,0,0
24/07/2011,23:00,2,1,0,0,1
24/07/2011,23:15,0,0,0,0,0
24/07/2011,23:30,0,0,0,0,0
24/07/2011,23:45,0,0,0,0,0
25/07/2011,00:00,0,0,0,0,0
25/07/2011,00:15,0,0,0,0,0
25/07/2011,00:30,1,1,0,0,0
25/07/2011,00:45,1,0,0,1,0
25/07/2011,01:00,1,0,1,0,0
25/07/2011,01:15,0,0,0,0,0
25/07/2011,01:30,0,0,0,0,0
25/07/2011,01:45,0,0,0,0,0
25/07/2011,02:00,0,0,0,0,0
25/07/2011,02:15,0,0,0,0,0
25/07/2011,02:30,0,0,0,0,0
25/07/2011,02:45,0,0,0,0,0
25/07/2011,03:00,0,0,0,0,0
25/07/2011,03:15,0,0,0,0,0
25/07/2011,03:30,0,0,0,0,0
25/07/2011,03:45,1,0,1,0,0
25/07/2011,04:00,0,0,0,0,0
25/07/2011,04:15,0,0,0,0,0
25/07/2011,04:30,0,0,0,0,0
25/07/2011,04:45,1,0,1,0,0
25/07/2011,05:00,2,0,1,1,0
25/07/2011,05:15,1,0,0,0,1
25/07/2011,05:30,6,4,0,2,0
25/07/2011,05:45,14,4,7,1,2
25/07/2011,06:00,22,8,8,4,2
25/07/2011,06:15,34,9,7,10,8
25/07/2011,06:30,38,18,8,6,6
25/07/2011,06:45,31,9,8,6,8
25/07/2011,07:00,53,16,19,14,4
25/07/2011,07:15,37,9,9,11,8
25/07/2011,07:30,32,7,6,8,11
25/07/2011,07:45,27,6,4,7,10
25/07/2011,08:00,34,6,11,8,9
25/07/2011,08:15,24,6,5,4,9
25/07/2011,08:30,29,6,1,15,7
25/07/2011,08:45,29,4,5,9,11
25/07/2011,09:00,18,3,5,4,6
25/07/2011,09:15,14,4,1,0,9
25/07/2011,09:30,17,1,9,4,3
25/07/2011,09:45,15,2,4,4,5
25/07/2011,10:00,10,1,1,2,6
25/07/2011,10:15,12,0,2,4,6
25/07/2011,10:30,13,1,3,5,4
25/07/2011,10:45,6,1,2,2,1
25/07/2011,11:00,10,4,1,3,2
25/07/2011,11:15,15,3,1,8,3
25/07/2011,11:30,5,1,0,2,2
25/07/2011,11:45,9,2,2,1,4
25/07/2011,12:00,5,0,2,0,3
25/07/2011,12:15,10,2,2,3,3
25/07/2011,12:30,5,0,2,2,1
25/07/2011,12:45,9,2,2,1,4
25/07/2011,13:00,6,0,4,1,1
25/07/2011,13:15,7,5,1,0,1
25/07/2011,13:30,5,1,2,1,1
25/07/2011,13:45,5,1,0,2,2
25/07/2011,14:00,7,0,3,3,1
25/07/2011,14:15,3,1,0,2,0
25/07/2011,14:30,13,2,3,6,2
25/07/2011,14:45,0,0,0,0,0
25/07/2011,15:00,4,2,0,0,2
25/07/2011,15:15,5,1,0,4,0
25/07/2011,15:30,13,3,2,3,5
25/07/2011,15:45,9,2,3,1,3
25/07/2011,16:00,8,2,0,2,4
25/07/2011,16:15,9,2,2,4,1
25/07/2011,16:30,8,2,1,3,2
25/07/2011,16:45,10,1,1,3,5
25/07/2011,17:00,15,4,3,4,4
25/07/2011,17:15,13,2,5,1,5
25/07/2011,17:30,24,3,5,6,10
25/07/2011,17:45,49,11,14,12,12
25/07/2011,18:00,36,9,7,12,8
25/07/2011,18:15,49,13,19,5,12
25/07/2011,18:30,56,10,13,20,13
25/07/2011,18:45,49,12,10,13,14
25/07/2011,19:00,63,15,14,17,17
25/07/2011,19:15,64,15,16,16,17
25/07/2011,19:30,63,17,21,10,15
25/07/2011,19:45,59,13,15,16,15
25/07/2011,20:00,48,15,20,8,5
25/07/2011,20:15,55,10,15,24,6
25/07/2011,20:30,34,6,11,11,6
25/07/2011,20:45,8,4,2,2,0
25/07/2011,21:00,6,1,4,0,1
25/07/2011,21:15,4,0,1,0,3
25/07/2011,21:30,11,3,2,1,5
25/07/2011,21:45,3,0,1,0,2
25/07/2011,22:00,1,1,0,0,0
25/07/2011,22:15,1,1,0,0,0
25/07/2011,22:30,1,0,0,0,1
25/07/2011,22:45,1,0,1,0,0
25/07/2011,23:00,0,0,0,0,0
25/07/2011,23:15,2,0,0,2,0
25/07/2011,23:30,1,1,0,0,0
25/07/2011,23:45,0,0,0,0,0
26/07/2011,00:00,1,1,0,0,0
26/07/2011,00:15,0,0,0,0,0
26/07/2011,00:30,0,0,0,0,0
26/07/2011,00:45,1,0,0,0,1
26/07/2011,01:00,0,0,0,0,0
26/07/2011,01:15,0,0,0,0,0
26/07/2011,01:30,0,0,0,0,0
26/07/2011,01:45,0,0,0,0,0
26/07/2011,02:00,0,0,0,0,0
26/07/2011,02:15,0,0,0,0,0
26/07/2011,02:30,0,0,0,0,0
26/07/2011,02:45,0,0,0,0,0
26/07/2011,03:00,0,0,0,0,0
26/07/2011,03:15,0,0,0,0,0
26/07/2011,03:30,0,0,0,0,0
26/07/2011,03:45,0,0,0,0,0
26/07/2011,04:00,0,0,0,0,0
26/07/2011,04:15,0,0,0,0,0
26/07/2011,04:30,0,0,0,0,0
26/07/2011,04:45,0,0,0,0,0
26/07/2011,05:00,0,0,0,0,0
26/07/2011,05:15,1,0,0,1,0
26/07/2011,05:30,12,4,2,4,2
26/07/2011,05:45,24,11,8,3,2
26/07/2011,06:00,24,11,8,1,4
26/07/2011,06:15,43,15,15,8,5
26/07/2011,06:30,57,12,26,9,10
26/07/2011,06:45,52,14,16,15,7
26/07/2011,07:00,58,18,19,10,11
26/07/2011,07:15,50,16,10,14,10
26/07/2011,07:30,52,12,11,17,12
26/07/2011,07:45,52,15,10,13,14
26/07/2011,08:00,38,9,6,12,11
26/07/2011,08:15,45,10,13,14,8
26/07/2011,08:30,36,7,6,11,12
26/07/2011,08:45,30,9,5,7,9
26/07/2011,09:00,30,8,10,5,7
26/07/2011,09:15,30,11,4,8,7
26/07/2011,09:30,29,8,9,3,9
26/07/2011,09:45,26,4,7,7,8
26/07/2011,10:00,30,6,8,7,9
26/07/2011,10:15,25,5,8,2,10
26/07/2011,10:30,23,4,5,2,12
26/07/2011,10:45,17,4,0,3,10
26/07/2011,11:00,25,3,5,4,13
26/07/2011,11:15,10,0,2,1,7
26/07/2011,11:30,20,3,2,7,8
26/07/2011,11:45,11,0,1,5,5
26/07/2011,12:00,8,3,1,2,2
26/07/2011,12:15,14,2,2,7,3
26/07/2011,12:30,17,2,2,7,6
26/07/2011,12:45,16,7,0,5,4
26/07/2011,13:00,22,1,0,15,6
26/07/2011,13:15,12,2,1,7,2
26/07/2011,13:30,8,2,2,4,0
26/07/2011,13:45,6,1,0,4,1
26/07/2011,14:00,10,2,1,6,1
26/07/2011,14:15,17,0,0,10,7
26/07/2011,14:30,8,2,0,3,3
26/07/2011,14:45,12,3,0,8,1
26/07/2011,15:00,9,1,0,7,1
26/07/2011,15:15,16,4,0,7,5
26/07/2011,15:30,16,7,0,8,1
26/07/2011,15:45,18,1,0,13,4
26/07/2011,16:00,20,1,1,12,6
26/07/2011,16:15,16,7,1,7,1
26/07/2011,16:30,24,9,2,12,1
26/07/2011,16:45,14,1,0,9,4
26/07/2011,17:00,31,6,0,21,4
26/07/2011,17:15,22,3,0,13,6
26/07/2011,17:30,29,6,0,16,7
26/07/2011,17:45,35,8,0,19,8
26/07/2011,18:00,43,6,0,24,13
26/07/2011,18:15,46,2,1,24,19
26/07/2011,18:30,58,3,5,17,33
26/07/2011,18:45,59,13,10,17,19
26/07/2011,19:00,57,14,13,12,18
26/07/2011,19:15,75,14,15,16,30
26/07/2011,19:30,76,12,17,28,19
26/07/2011,19:45,70,14,18,18,20
26/07/2011,20:00,99,23,22,27,27
26/07/2011,20:15,61,13,14,17,17
26/07/2011,20:30,42,14,8,5,15
26/07/2011,20:45,19,4,6,5,4
26/07/2011,21:00,19,3,4,6,6
26/07/2011,21:15,10,5,4,0,1
26/07/2011,21:30,3,0,1,1,1
26/07/2011,21:45,2,1,0,1,0
26/07/2011,22:00,3,1,0,0,2
26/07/2011,22:15,1,0,0,1,0
26/07/2011,22:30,7,0,1,4,2
26/07/2011,22:45,2,1,1,0,0
26/07/2011,23:00,3,1,1,0,1
26/07/2011,23:15,0,0,0,0,0
26/07/2011,23:30,2,1,0,1,0
26/07/2011,23:45,2,1,1,0,0
27/07/2011,00:00,4,0,1,0,3
27/07/2011,00:15,0,0,0,0,0
27/07/2011,00:30,0,0,0,0,0
27/07/2011,00:45,0,0,0,0,0
27/07/2011,01:00,0,0,0,0,0
27/07/2011,01:15,0,0,0,0,0
27/07/2011,01:30,0,0,0,0,0
27/07/2011,01:45,0,0,0,0,0
27/07/2011,02:00,0,0,0,0,0
27/07/2011,02:15,0,0,0,0,0
27/07/2011,02:30,0,0,0,0,0
27/07/2011,02:45,0,0,0,0,0
27/07/2011,03:00,0,0,0,0,0
27/07/2011,03:15,0,0,0,0,0
27/07/2011,03:30,0,0,0,0,0
27/07/2011,03:45,0,0,0,0,0
27/07/2011,04:00,0,0,0,0,0
27/07/2011,04:15,0,0,0,0,0
27/07/2011,04:30,1,0,1,0,0
27/07/2011,04:45,0,0,0,0,0
27/07/2011,05:00,0,0,0,0,0
27/07/2011,05:15,5,1,1,2,1
27/07/2011,05:30,7,2,1,1,3
27/07/2011,05:45,13,6,2,1,4
27/07/2011,06:00,26,9,6,8,3
27/07/2011,06:15,34,13,9,8,4
27/07/2011,06:30,52,12,18,7,15
27/07/2011,06:45,47,17,11,8,11
27/07/2011,07:00,50,22,8,13,7
27/07/2011,07:15,54,15,14,15,10
27/07/2011,07:30,44,12,15,7,10
27/07/2011,07:45,43,14,11,7,11
27/07/2011,08:00,36,11,7,5,13
27/07/2011,08:15,40,8,9,13,10
27/07/2011,08:30,35,3,8,14,10
27/07/2011,08:45,35,8,6,9,12
27/07/2011,09:00,24,2,6,9,7
27/07/2011,09:15,29,4,5,4,16
27/07/2011,09:30,22,6,5,3,8
27/07/2011,09:45,20,4,4,4,8
27/07/2011,10:00,28,4,6,3,15
27/07/2011,10:15,16,1,4,1,10
27/07/2011,10:30,24,1,6,5,12
27/07/2011,10:45,17,2,4,6,5
27/07/2011,11:00,18,3,3,7,5
27/07/2011,11:15,14,2,7,2,3
27/07/2011,11:30,14,3,2,4,5
27/07/2011,11:45,16,0,3,5,8
27/07/2011,12:00,11,3,1,4,3
27/07/2011,12:15,12,1,1,7,3
27/07/2011,12:30,12,1,2,5,4
27/07/2011,12:45,12,3,0,7,2
27/07/2011,13:00,14,2,0,7,5
27/07/2011,13:15,9,1,2,4,2
27/07/2011,13:30,9,1,1,4,3
27/07/2011,13:45,7,1,0,4,2
27/07/2011,14:00,10,1,0,7,2
27/07/2011,14:15,11,1,0,6,4
27/07/2011,14:30,7,2,0,4,1
27/07/2011,14:45,13,3,3,5,2
27/07/2011,15:00,9,1,0,5,3
27/07/2011,15:15,7,1,0,3,3
27/07/2011,15:30,14,0,0,8,6
27/07/2011,15:45,9,1,1,6,1
27/07/2011,16:00,18,1,0,12,5
27/07/2011,16:15,21,2,1,8,10
27/07/2011,16:30,19,3,1,13,2
27/07/2011,16:45,24,5,4,12,3
27/07/2011,17:00,38,5,2,23,8
27/07/2011,17:15,33,4,2,17,10
27/07/2011,17:30,38,7,2,21,8
27/07/2011,17:45,40,3,1,24,12
27/07/2011,18:00,36,7,2,16,11
27/07/2011,18:15,50,5,4,23,18
27/07/2011,18:30,44,2,19,4,19
27/07/2011,18:45,61,10,20,12,19
27/07/2011,19:00,81,16,16,24,25
27/07/2011,19:15,65,13,12,18,22
27/07/2011,19:30,66,11,21,14,20
27/07/2011,19:45,72,17,22,17,16
27/07/2011,20:00,56,17,14,10,15
27/07/2011,20:15,48,10,15,12,11
27/07/2011,20:30,37,4,17,4,12
27/07/2011,20:45,19,4,4,8,3
27/07/2011,21:00,16,6,2,3,5
27/07/2011,21:15,8,1,3,2,2
27/07/2011,21:30,3,0,0,2,1
27/07/2011,21:45,1,0,0,1,0
27/07/2011,22:00,1,0,0,0,1
27/07/2011,22:15,1,0,0,0,1
27/07/2011,22:30,0,0,0,0,0
27/07/2011,22:45,0,0,0,0,0
27/07/2011,23:00,0,0,0,0,0
27/07/2011,23:15,1,0,0,0,1
27/07/2011,23:30,0,0,0,0,0
27/07/2011,23:45,0,0,0,0,0
28/07/2011,00:00,0,0,0,0,0
28/07/2011,00:15,0,0,0,0,0
28/07/2011,00:30,0,0,0,0,0
28/07/2011,00:45,0,0,0,0,0
28/07/2011,01:00,0,0,0,0,0
28/07/2011,01:15,0,0,0,0,0
28/07/2011,01:30,0,0,0,0,0
28/07/2011,01:45,0,0,0,0,0
28/07/2011,02:00,0,0,0,0,0
28/07/2011,02:15,0,0,0,0,0
28/07/2011,02:30,0,0,0,0,0
28/07/2011,02:45,0,0,0,0,0
28/07/2011,03:00,0,0,0,0,0
28/07/2011,03:15,0,0,0,0,0
28/07/2011,03:30,1,0,1,0,0
28/07/2011,03:45,0,0,0,0,0
28/07/2011,04:00,0,0,0,0,0
28/07/2011,04:15,0,0,0,0,0
28/07/2011,04:30,0,0,0,0,0
28/07/2011,04:45,3,1,1,0,1
28/07/2011,05:00,1,0,1,0,0
28/07/2011,05:15,3,1,1,1,0
28/07/2011,05:30,12,7,1,1,3
28/07/2011,05:45,9,3,4,1,1
28/07/2011,06:00,1,1,0,0,0
28/07/2011,06:15,0,0,0,0,0
28/07/2011,06:30,0,0,0,0,0
28/07/2011,06:45,0,0,0,0,0
28/07/2011,07:00,0,0,0,0,0
28/07/2011,07:15,0,0,0,0,0
28/07/2011,07:30,0,0,0,0,0
28/07/2011,07:45,6,4,2,0,0
28/07/2011,08:00,58,47,11,0,0
28/07/2011,08:15,3,1,2,0,0
28/07/2011,08:30,2,2,0,0,0
28/07/2011,08:45,0,0,0,0,0
28/07/2011,09:00,0,0,0,0,0
28/07/2011,09:15,0,0,0,0,0
28/07/2011,09:30,0,0,0,0,0
28/07/2011,09:45,0,0,0,0,0
28/07/2011,10:00,0,0,0,0,0
28/07/2011,10:15,0,0,0,0,0
28/07/2011,10:30,0,0,0,0,0
28/07/2011,10:45,60,36,24,0,0
28/07/2011,11:00,41,28,13,0,0
28/07/2011,11:15,13,9,4,0,0
28/07/2011,11:30,8,4,4,0,0
28/07/2011,11:45,21,13,8,0,0
28/07/2011,12:00,159,91,60,4,4
28/07/2011,12:15,183,105,61,11,6
28/07/2011,12:30,121,59,53,6,3
28/07/2011,12:45,21,5,1,13,2
28/07/2011,13:00,11,2,1,4,4
28/07/2011,13:15,11,6,2,3,0
28/07/2011,13:30,4,0,0,4,0
28/07/2011,13:45,36,9,13,10,4
28/07/2011,14:00,11,1,1,4,5
28/07/2011,14:15,10,2,0,3,5
28/07/2011,14:30,18,1,5,6,6
28/07/2011,14:45,8,2,0,4,2
28/07/2011,15:00,14,1,0,8,5
28/07/2011,15:15,10,4,0,3,3
28/07/2011,15:30,10,0,0,10,0
28/07/2011,15:45,15,0,2,8,5
28/07/2011,16:00,13,1,0,6,6
28/07/2011,16:15,14,5,0,6,3
28/07/2011,16:30,18,3,0,8,7
28/07/2011,16:45,21,2,1,17,1
28/07/2011,17:00,16,4,1,10,1
28/07/2011,17:15,32,10,0,18,4
28/07/2011,17:30,29,7,2,15,5
28/07/2011,17:45,44,10,4,18,12
28/07/2011,18:00,42,5,4,20,13
28/07/2011,18:15,66,10,10,22,24
28/07/2011,18:30,62,14,5,29,14
28/07/2011,18:45,56,14,5,20,17
28/07/2011,19:00,47,13,7,11,16
28/07/2011,19:15,42,8,10,17,7
28/07/2011,19:30,41,12,5,11,13
28/07/2011,19:45,29,7,8,8,6
28/07/2011,20:00,40,11,10,12,7
28/07/2011,20:15,21,6,7,4,4
28/07/2011,20:30,19,6,5,3,5
28/07/2011,20:45,9,1,2,3,3
28/07/2011,21:00,5,1,3,1,0
28/07/2011,21:15,3,1,0,0,2
28/07/2011,21:30,5,4,1,0,0
28/07/2011,21:45,0,0,0,0,0
28/07/2011,22:00,0,0,0,0,0
28/07/2011,22:15,2,1,1,0,0
28/07/2011,22:30,2,0,0,0,2
28/07/2011,22:45,0,0,0,0,0
28/07/2011,23:00,0,0,0,0,0
28/07/2011,23:15,1,0,0,0,1
28/07/2011,23:30,1,1,0,0,0
28/07/2011,23:45,0,0,0,0,0
29/07/2011,00:00,1,0,1,0,0
29/07/2011,00:15,2,1,0,1,0
29/07/2011,00:30,2,0,1,0,1
29/07/2011,00:45,0,0,0,0,0
29/07/2011,01:00,1,0,0,1,0
29/07/2011,01:15,1,1,0,0,0
29/07/2011,01:30,0,0,0,0,0
29/07/2011,01:45,0,0,0,0,0
29/07/2011,02:00,0,0,0,0,0
29/07/2011,02:15,0,0,0,0,0
29/07/2011,02:30,0,0,0,0,0
29/07/2011,02:45,0,0,0,0,0
29/07/2011,03:00,0,0,0,0,0
29/07/2011,03:15,0,0,0,0,0
29/07/2011,03:30,0,0,0,0,0
29/07/2011,03:45,0,0,0,0,0
29/07/2011,04:00,0,0,0,0,0
29/07/2011,04:15,0,0,0,0,0
29/07/2011,04:30,0,0,0,0,0
29/07/2011,04:45,1,0,0,1,0
29/07/2011,05:00,0,0,0,0,0
29/07/2011,05:15,0,0,0,0,0
29/07/2011,05:30,4,0,0,2,2
29/07/2011,05:45,13,4,5,2,2
29/07/2011,06:00,13,3,6,1,3
