Date,,Custis Bon Air II,Custis Bon Air Ped IN,Custis Bon Air Ped OUT,Custis Bon Air Bike IN,Custis Bon Air Bike OUT
23/12/2010,18:00,4,3,1,0,0
23/12/2010,18:15,4,4,0,0,0
23/12/2010,18:30,2,2,0,0,0
23/12/2010,18:45,4,1,2,0,1
23/12/2010,19:00,2,0,0,2,0
23/12/2010,19:15,2,2,0,0,0
23/12/2010,19:30,4,1,3,0,0
23/12/2010,19:45,1,1,0,0,0
23/12/2010,20:00,2,0,2,0,0
23/12/2010,20:15,5,1,4,0,0
23/12/2010,20:30,3,0,3,0,0
23/12/2010,20:45,7,5,2,0,0
23/12/2010,21:00,4,1,3,0,0
23/12/2010,21:15,2,0,1,0,1
23/12/2010,21:30,4,0,3,1,0
23/12/2010,21:45,1,1,0,0,0
23/12/2010,22:00,2,1,1,0,0
23/12/2010,22:15,2,2,0,0,0
23/12/2010,22:30,2,0,2,0,0
23/12/2010,22:45,2,1,1,0,0
23/12/2010,23:00,3,3,0,0,0
23/12/2010,23:15,6,4,2,0,0
23/12/2010,23:30,4,3,1,0,0
23/12/2010,23:45,5,2,3,0,0
24/12/2010,0:00,8,1,7,0,0
24/12/2010,0:15,4,1,3,0,0
24/12/2010,0:30,9,1,8,0,0
24/12/2010,0:45,14,6,8,0,0
24/12/2010,1:00,16,1,15,0,0
24/12/2010,1:15,7,1,6,0,0
24/12/2010,1:30,10,1,9,0,0
24/12/2010,1:45,20,3,17,0,0
24/12/2010,2:00,34,7,27,0,0
24/12/2010,2:15,17,5,12,0,0
24/12/2010,2:30,9,1,8,0,0
24/12/2010,2:45,18,4,14,0,0
24/12/2010,3:00,10,1,9,0,0
24/12/2010,3:15,6,1,5,0,0
24/12/2010,3:30,3,0,3,0,0
24/12/2010,3:45,3,1,2,0,0
24/12/2010,4:00,3,2,1,0,0
24/12/2010,4:15,3,0,3,0,0
24/12/2010,4:30,0,0,0,0,0
24/12/2010,4:45,2,1,1,0,0
24/12/2010,5:00,1,0,1,0,0
24/12/2010,5:15,1,0,1,0,0
24/12/2010,5:30,1,0,1,0,0
24/12/2010,5:45,0,0,0,0,0
24/12/2010,6:00,0,0,0,0,0
24/12/2010,6:15,0,0,0,0,0
24/12/2010,6:30,0,0,0,0,0
24/12/2010,6:45,0,0,0,0,0
24/12/2010,7:00,1,0,0,1,0
24/12/2010,7:15,5,0,0,1,4
24/12/2010,7:30,0,0,0,0,0
24/12/2010,7:45,2,0,2,0,0
24/12/2010,8:00,1,0,0,0,1
24/12/2010,8:15,3,0,1,2,0
24/12/2010,8:30,0,0,0,0,0
24/12/2010,8:45,0,0,0,0,0
24/12/2010,9:00,1,0,0,0,1
24/12/2010,9:15,0,0,0,0,0
24/12/2010,9:30,3,0,0,1,2
24/12/2010,9:45,0,0,0,0,0
24/12/2010,10:00,1,0,0,1,0
24/12/2010,10:15,3,0,0,2,1
24/12/2010,10:30,0,0,0,0,0
24/12/2010,10:45,1,0,0,1,0
24/12/2010,11:00,0,0,0,0,0
24/12/2010,11:15,3,0,0,1,2
24/12/2010,11:30,2,0,0,1,1
24/12/2010,11:45,1,0,0,0,1
24/12/2010,12:00,2,0,0,2,0
24/12/2010,12:15,4,0,0,0,4
24/12/2010,12:30,1,0,0,0,1
24/12/2010,12:45,2,0,0,1,1
24/12/2010,13:00,2,0,0,2,0
24/12/2010,13:15,3,1,0,0,2
24/12/2010,13:30,5,0,1,1,3
24/12/2010,13:45,8,4,1,1,2
24/12/2010,14:00,9,5,0,3,1
24/12/2010,14:15,13,8,3,0,2
24/12/2010,14:30,11,9,1,1,0
24/12/2010,14:45,14,8,4,2,0
24/12/2010,15:00,11,7,1,1,2
24/12/2010,15:15,15,12,1,0,2
24/12/2010,15:30,20,10,7,1,2
24/12/2010,15:45,19,12,4,1,2
24/12/2010,16:00,23,15,4,2,2
24/12/2010,16:15,17,11,3,2,1
24/12/2010,16:30,18,14,2,1,1
24/12/2010,16:45,13,11,2,0,0
24/12/2010,17:00,14,8,3,0,3
24/12/2010,17:15,5,5,0,0,0
24/12/2010,17:30,3,2,1,0,0
24/12/2010,17:45,3,3,0,0,0
24/12/2010,18:00,2,1,0,1,0
24/12/2010,18:15,1,1,0,0,0
24/12/2010,18:30,0,0,0,0,0
24/12/2010,18:45,4,2,2,0,0
24/12/2010,19:00,2,2,0,0,0
24/12/2010,19:15,2,1,1,0,0
24/12/2010,19:30,5,1,4,0,0
24/12/2010,19:45,2,1,1,0,0
24/12/2010,20:00,2,1,1,0,0
24/12/2010,20:15,1,1,0,0,0
24/12/2010,20:30,2,0,2,0,0
24/12/2010,20:45,0,0,0,0,0
24/12/2010,21:00,1,0,1,0,0
24/12/2010,21:15,4,1,3,0,0
24/12/2010,21:30,4,1,3,0,0
24/12/2010,21:45,0,0,0,0,0
24/12/2010,22:00,0,0,0,0,0
24/12/2010,22:15,0,0,0,0,0
24/12/2010,22:30,0,0,0,0,0
24/12/2010,22:45,0,0,0,0,0
24/12/2010,23:00,0,0,0,0,0
24/12/2010,23:15,0,0,0,0,0
24/12/2010,23:30,0,0,0,0,0
24/12/2010,23:45,0,0,0,0,0
25/12/2010,0:00,0,0,0,0,0
25/12/2010,0:15,0,0,0,0,0
25/12/2010,0:30,0,0,0,0,0
25/12/2010,0:45,0,0,0,0,0
25/12/2010,1:00,0,0,0,0,0
25/12/2010,1:15,0,0,0,0,0
25/12/2010,1:30,0,0,0,0,0
25/12/2010,1:45,0,0,0,0,0
25/12/2010,2:00,0,0,0,0,0
25/12/2010,2:15,0,0,0,0,0
25/12/2010,2:30,0,0,0,0,0
25/12/2010,2:45,0,0,0,0,0
25/12/2010,3:00,0,0,0,0,0
25/12/2010,3:15,0,0,0,0,0
25/12/2010,3:30,0,0,0,0,0
25/12/2010,3:45,0,0,0,0,0
25/12/2010,4:00,0,0,0,0,0
25/12/2010,4:15,2,2,0,0,0
25/12/2010,4:30,0,0,0,0,0
25/12/2010,4:45,0,0,0,0,0
25/12/2010,5:00,0,0,0,0,0
25/12/2010,5:15,0,0,0,0,0
25/12/2010,5:30,0,0,0,0,0
25/12/2010,5:45,0,0,0,0,0
25/12/2010,6:00,1,1,0,0,0
25/12/2010,6:15,1,1,0,0,0
25/12/2010,6:30,0,0,0,0,0
25/12/2010,6:45,0,0,0,0,0
25/12/2010,7:00,0,0,0,0,0
25/12/2010,7:15,1,0,1,0,0
25/12/2010,7:30,0,0,0,0,0
25/12/2010,7:45,1,0,1,0,0
25/12/2010,8:00,4,1,2,1,0
25/12/2010,8:15,4,0,4,0,0
25/12/2010,8:30,3,2,1,0,0
25/12/2010,8:45,5,3,2,0,0
25/12/2010,9:00,1,1,0,0,0
25/12/2010,9:15,3,3,0,0,0
25/12/2010,9:30,4,1,1,0,2
25/12/2010,9:45,7,2,2,2,1
25/12/2010,10:00,1,1,0,0,0
25/12/2010,10:15,6,1,5,0,0
25/12/2010,10:30,5,3,2,0,0
25/12/2010,10:45,6,2,4,0,0
25/12/2010,11:00,6,3,1,0,2
25/12/2010,11:15,3,3,0,0,0
25/12/2010,11:30,7,3,2,1,1
25/12/2010,11:45,7,3,3,0,1
25/12/2010,12:00,7,4,2,1,0
25/12/2010,12:15,12,3,5,4,0
25/12/2010,12:30,4,2,2,0,0
25/12/2010,12:45,5,2,2,0,1
25/12/2010,13:00,3,0,2,1,0
25/12/2010,13:15,4,2,1,0,1
25/12/2010,13:30,7,3,1,1,2
25/12/2010,13:45,8,4,1,3,0
25/12/2010,14:00,4,0,3,0,1
25/12/2010,14:15,10,4,1,4,1
25/12/2010,14:30,4,1,2,1,0
25/12/2010,14:45,13,2,10,0,1
25/12/2010,15:00,8,2,4,2,0
25/12/2010,15:15,7,2,4,0,1
25/12/2010,15:30,11,4,7,0,0
25/12/2010,15:45,13,5,6,0,2
25/12/2010,16:00,9,6,1,1,1
25/12/2010,16:15,7,1,5,1,0
25/12/2010,16:30,5,3,1,1,0
25/12/2010,16:45,3,0,1,0,2
25/12/2010,17:00,1,0,0,0,1
25/12/2010,17:15,1,0,1,0,0
25/12/2010,17:30,1,0,0,0,1
25/12/2010,17:45,0,0,0,0,0
25/12/2010,18:00,0,0,0,0,0
25/12/2010,18:15,0,0,0,0,0
25/12/2010,18:30,0,0,0,0,0
25/12/2010,18:45,0,0,0,0,0
25/12/2010,19:00,0,0,0,0,0
25/12/2010,19:15,0,0,0,0,0
25/12/2010,19:30,0,0,0,0,0
25/12/2010,19:45,0,0,0,0,0
25/12/2010,20:00,0,0,0,0,0
25/12/2010,20:15,0,0,0,0,0
25/12/2010,20:30,0,0,0,0,0
25/12/2010,20:45,0,0,0,0,0
25/12/2010,21:00,0,0,0,0,0
25/12/2010,21:15,0,0,0,0,0
25/12/2010,21:30,0,0,0,0,0
25/12/2010,21:45,0,0,0,0,0
25/12/2010,22:00,0,0,0,0,0
25/12/2010,22:15,0,0,0,0,0
25/12/2010,22:30,0,0,0,0,0
25/12/2010,22:45,0,0,0,0,0
25/12/2010,23:00,0,0,0,0,0
25/12/2010,23:15,0,0,0,0,0
25/12/2010,23:30,0,0,0,0,0
25/12/2010,23:45,0,0,0,0,0
26/12/2010,0:00,0,0,0,0,0
26/12/2010,0:15,1,0,1,0,0
26/12/2010,0:30,0,0,0,0,0
26/12/2010,0:45,0,0,0,0,0
26/12/2010,1:00,0,0,0,0,0
26/12/2010,1:15,0,0,0,0,0
26/12/2010,1:30,0,0,0,0,0
26/12/2010,1:45,0,0,0,0,0
26/12/2010,2:00,0,0,0,0,0
26/12/2010,2:15,0,0,0,0,0
26/12/2010,2:30,0,0,0,0,0
26/12/2010,2:45,0,0,0,0,0
26/12/2010,3:00,0,0,0,0,0
26/12/2010,3:15,0,0,0,0,0
26/12/2010,3:30,0,0,0,0,0
26/12/2010,3:45,0,0,0,0,0
26/12/2010,4:00,1,0,0,1,0
26/12/2010,4:15,2,2,0,0,0
26/12/2010,4:30,0,0,0,0,0
26/12/2010,4:45,0,0,0,0,0
26/12/2010,5:00,0,0,0,0,0
26/12/2010,5:15,0,0,0,0,0
26/12/2010,5:30,0,0,0,0,0
26/12/2010,5:45,0,0,0,0,0
26/12/2010,6:00,0,0,0,0,0
26/12/2010,6:15,1,0,1,0,0
26/12/2010,6:30,3,2,1,0,0
26/12/2010,6:45,4,1,3,0,0
26/12/2010,7:00,0,0,0,0,0
26/12/2010,7:15,3,2,1,0,0
26/12/2010,7:30,0,0,0,0,0
26/12/2010,7:45,10,2,6,1,1
26/12/2010,8:00,3,1,1,1,0
26/12/2010,8:15,4,3,0,0,1
26/12/2010,8:30,6,2,2,0,2
26/12/2010,8:45,5,0,3,1,1
26/12/2010,9:00,6,1,1,3,1
26/12/2010,9:15,6,4,1,1,0
26/12/2010,9:30,5,1,4,0,0
26/12/2010,9:45,7,3,3,0,1
26/12/2010,10:00,7,3,4,0,0
26/12/2010,10:15,4,1,1,1,1
26/12/2010,10:30,11,3,6,2,0
26/12/2010,10:45,8,4,4,0,0
26/12/2010,11:00,6,4,1,1,0
26/12/2010,11:15,9,3,4,1,1
26/12/2010,11:30,7,3,3,0,1
26/12/2010,11:45,5,0,3,0,2
26/12/2010,12:00,8,7,0,1,0
26/12/2010,12:15,7,5,2,0,0
26/12/2010,12:30,2,2,0,0,0
26/12/2010,12:45,8,2,4,1,1
26/12/2010,13:00,2,2,0,0,0
26/12/2010,13:15,9,5,4,0,0
26/12/2010,13:30,8,2,3,1,2
26/12/2010,13:45,5,3,0,0,2
26/12/2010,14:00,8,2,2,1,3
26/12/2010,14:15,4,2,2,0,0
26/12/2010,14:30,1,0,1,0,0
26/12/2010,14:45,5,1,3,0,1
26/12/2010,15:00,4,2,1,1,0
26/12/2010,15:15,4,0,2,0,2
26/12/2010,15:30,5,3,1,1,0
26/12/2010,15:45,3,2,1,0,0
26/12/2010,16:00,3,3,0,0,0
26/12/2010,16:15,3,3,0,0,0
26/12/2010,16:30,3,1,1,0,1
26/12/2010,16:45,2,0,1,1,0
26/12/2010,17:00,2,0,2,0,0
26/12/2010,17:15,0,0,0,0,0
26/12/2010,17:30,0,0,0,0,0
26/12/2010,17:45,0,0,0,0,0
26/12/2010,18:00,0,0,0,0,0
26/12/2010,18:15,0,0,0,0,0
26/12/2010,18:30,0,0,0,0,0
26/12/2010,18:45,0,0,0,0,0
26/12/2010,19:00,0,0,0,0,0
26/12/2010,19:15,0,0,0,0,0
26/12/2010,19:30,0,0,0,0,0
26/12/2010,19:45,0,0,0,0,0
26/12/2010,20:00,0,0,0,0,0
26/12/2010,20:15,0,0,0,0,0
26/12/2010,20:30,0,0,0,0,0
26/12/2010,20:45,0,0,0,0,0
26/12/2010,21:00,0,0,0,0,0
26/12/2010,21:15,0,0,0,0,0
26/12/2010,21:30,1,1,0,0,0
26/12/2010,21:45,0,0,0,0,0
26/12/2010,22:00,0,0,0,0,0
26/12/2010,22:15,0,0,0,0,0
26/12/2010,22:30,0,0,0,0,0
26/12/2010,22:45,0,0,0,0,0
26/12/2010,23:00,0,0,0,0,0
26/12/2010,23:15,0,0,0,0,0
26/12/2010,23:30,0,0,0,0,0
26/12/2010,23:45,0,0,0,0,0
27/12/2010,0:00,0,0,0,0,0
27/12/2010,0:15,0,0,0,0,0
27/12/2010,0:30,0,0,0,0,0
27/12/2010,0:45,0,0,0,0,0
27/12/2010,1:00,0,0,0,0,0
27/12/2010,1:15,0,0,0,0,0
27/12/2010,1:30,0,0,0,0,0
27/12/2010,1:45,0,0,0,0,0
27/12/2010,2:00,0,0,0,0,0
27/12/2010,2:15,0,0,0,0,0
27/12/2010,2:30,0,0,0,0,0
27/12/2010,2:45,0,0,0,0,0
27/12/2010,3:00,0,0,0,0,0
27/12/2010,3:15,0,0,0,0,0
27/12/2010,3:30,0,0,0,0,0
27/12/2010,3:45,0,0,0,0,0
27/12/2010,4:00,0,0,0,0,0
27/12/2010,4:15,2,2,0,0,0
27/12/2010,4:30,0,0,0,0,0
27/12/2010,4:45,0,0,0,0,0
27/12/2010,5:00,0,0,0,0,0
27/12/2010,5:15,0,0,0,0,0
27/12/2010,5:30,1,1,0,0,0
27/12/2010,5:45,1,0,1,0,0
27/12/2010,6:00,1,0,1,0,0
27/12/2010,6:15,1,0,0,1,0
27/12/2010,6:30,0,0,0,0,0
27/12/2010,6:45,1,1,0,0,0
27/12/2010,7:00,0,0,0,0,0
27/12/2010,7:15,1,0,0,1,0
27/12/2010,7:30,0,0,0,0,0
27/12/2010,7:45,0,0,0,0,0
27/12/2010,8:00,1,0,0,1,0
27/12/2010,8:15,0,0,0,0,0
27/12/2010,8:30,2,0,0,2,0
27/12/2010,8:45,3,1,2,0,0
27/12/2010,9:00,1,0,0,1,0
27/12/2010,9:15,4,1,2,0,1
27/12/2010,9:30,0,0,0,0,0
27/12/2010,9:45,2,1,1,0,0
27/12/2010,10:00,5,3,1,1,0
27/12/2010,10:15,5,1,2,2,0
27/12/2010,10:30,4,1,3,0,0
27/12/2010,10:45,0,0,0,0,0
27/12/2010,11:00,1,1,0,0,0
27/12/2010,11:15,0,0,0,0,0
27/12/2010,11:30,0,0,0,0,0
27/12/2010,11:45,0,0,0,0,0
27/12/2010,12:00,4,3,1,0,0
27/12/2010,12:15,0,0,0,0,0
27/12/2010,12:30,0,0,0,0,0
27/12/2010,12:45,1,0,1,0,0
27/12/2010,13:00,0,0,0,0,0
27/12/2010,13:15,3,2,0,1,0
27/12/2010,13:30,2,1,0,0,1
27/12/2010,13:45,0,0,0,0,0
27/12/2010,14:00,0,0,0,0,0
27/12/2010,14:15,1,0,1,0,0
27/12/2010,14:30,0,0,0,0,0
27/12/2010,14:45,1,0,1,0,0
27/12/2010,15:00,0,0,0,0,0
27/12/2010,15:15,1,1,0,0,0
27/12/2010,15:30,4,0,2,1,1
27/12/2010,15:45,2,1,1,0,0
27/12/2010,16:00,3,3,0,0,0
27/12/2010,16:15,3,0,1,0,2
27/12/2010,16:30,4,2,2,0,0
27/12/2010,16:45,2,1,1,0,0
27/12/2010,17:00,7,3,1,1,2
27/12/2010,17:15,4,0,4,0,0
27/12/2010,17:30,1,0,0,0,1
27/12/2010,17:45,4,1,2,0,1
27/12/2010,18:00,1,0,0,0,1
27/12/2010,18:15,3,1,2,0,0
27/12/2010,18:30,1,0,1,0,0
27/12/2010,18:45,1,1,0,0,0
27/12/2010,19:00,2,0,1,1,0
27/12/2010,19:15,0,0,0,0,0
27/12/2010,19:30,1,0,0,0,1
27/12/2010,19:45,0,0,0,0,0
27/12/2010,20:00,1,0,0,0,1
27/12/2010,20:15,0,0,0,0,0
27/12/2010,20:30,2,1,1,0,0
27/12/2010,20:45,0,0,0,0,0
27/12/2010,21:00,1,1,0,0,0
27/12/2010,21:15,0,0,0,0,0
27/12/2010,21:30,0,0,0,0,0
27/12/2010,21:45,0,0,0,0,0
27/12/2010,22:00,0,0,0,0,0
27/12/2010,22:15,0,0,0,0,0
27/12/2010,22:30,0,0,0,0,0
27/12/2010,22:45,0,0,0,0,0
27/12/2010,23:00,0,0,0,0,0
27/12/2010,23:15,0,0,0,0,0
27/12/2010,23:30,0,0,0,0,0
27/12/2010,23:45,0,0,0,0,0
28/12/2010,0:00,0,0,0,0,0
28/12/2010,0:15,0,0,0,0,0
28/12/2010,0:30,0,0,0,0,0
28/12/2010,0:45,0,0,0,0,0
28/12/2010,1:00,0,0,0,0,0
28/12/2010,1:15,0,0,0,0,0
28/12/2010,1:30,0,0,0,0,0
28/12/2010,1:45,0,0,0,0,0
28/12/2010,2:00,0,0,0,0,0
28/12/2010,2:15,0,0,0,0,0
28/12/2010,2:30,0,0,0,0,0
28/12/2010,2:45,0,0,0,0,0
28/12/2010,3:00,0,0,0,0,0
28/12/2010,3:15,0,0,0,0,0
28/12/2010,3:30,0,0,0,0,0
28/12/2010,3:45,0,0,0,0,0
28/12/2010,4:00,0,0,0,0,0
28/12/2010,4:15,3,3,0,0,0
28/12/2010,4:30,0,0,0,0,0
28/12/2010,4:45,0,0,0,0,0
28/12/2010,5:00,0,0,0,0,0
28/12/2010,5:15,2,1,0,1,0
28/12/2010,5:30,0,0,0,0,0
28/12/2010,5:45,3,1,2,0,0
28/12/2010,6:00,1,1,0,0,0
28/12/2010,6:15,3,2,0,1,0
28/12/2010,6:30,2,0,2,0,0
28/12/2010,6:45,5,4,0,1,0
28/12/2010,7:00,6,2,1,2,1
28/12/2010,7:15,5,0,0,4,1
28/12/2010,7:30,2,0,2,0,0
28/12/2010,7:45,5,0,2,3,0
28/12/2010,8:00,4,1,1,0,2
28/12/2010,8:15,11,4,2,4,1
28/12/2010,8:30,6,2,3,1,0
28/12/2010,8:45,8,2,2,4,0
28/12/2010,9:00,6,2,3,1,0
28/12/2010,9:15,1,1,0,0,0
28/12/2010,9:30,3,2,1,0,0
28/12/2010,9:45,6,0,5,0,1
28/12/2010,10:00,4,1,0,1,2
28/12/2010,10:15,5,1,1,2,1
28/12/2010,10:30,6,1,3,2,0
28/12/2010,10:45,0,0,0,0,0
28/12/2010,11:00,3,1,2,0,0
28/12/2010,11:15,4,2,0,1,1
28/12/2010,11:30,6,2,1,2,1
28/12/2010,11:45,2,0,2,0,0
28/12/2010,12:00,3,2,1,0,0
28/12/2010,12:15,4,2,1,0,1
28/12/2010,12:30,3,2,1,0,0
28/12/2010,12:45,4,2,0,1,1
28/12/2010,13:00,3,1,2,0,0
28/12/2010,13:15,3,0,1,1,1
28/12/2010,13:30,4,2,1,0,1
28/12/2010,13:45,13,4,8,0,1
28/12/2010,14:00,6,1,2,3,0
28/12/2010,14:15,5,3,1,1,0
28/12/2010,14:30,5,2,1,2,0
28/12/2010,14:45,5,0,4,1,0
28/12/2010,15:00,6,0,2,3,1
28/12/2010,15:15,10,5,1,4,0
28/12/2010,15:30,8,1,4,1,2
28/12/2010,15:45,4,2,2,0,0
28/12/2010,16:00,8,2,2,2,2
28/12/2010,16:15,8,4,2,0,2
28/12/2010,16:30,6,3,0,2,1
28/12/2010,16:45,13,6,4,0,3
28/12/2010,17:00,6,1,3,1,1
28/12/2010,17:15,6,3,1,0,2
28/12/2010,17:30,6,0,1,1,4
28/12/2010,17:45,3,1,1,0,1
28/12/2010,18:00,5,0,0,0,5
28/12/2010,18:15,5,1,1,3,0
28/12/2010,18:30,4,0,1,0,3
28/12/2010,18:45,4,3,1,0,0
28/12/2010,19:00,3,1,2,0,0
28/12/2010,19:15,2,0,1,0,1
28/12/2010,19:30,2,1,1,0,0
28/12/2010,19:45,0,0,0,0,0
28/12/2010,20:00,1,1,0,0,0
28/12/2010,20:15,2,0,0,1,1
28/12/2010,20:30,0,0,0,0,0
28/12/2010,20:45,0,0,0,0,0
28/12/2010,21:00,0,0,0,0,0
28/12/2010,21:15,1,0,0,0,1
28/12/2010,21:30,0,0,0,0,0
28/12/2010,21:45,0,0,0,0,0
28/12/2010,22:00,0,0,0,0,0
28/12/2010,22:15,0,0,0,0,0
28/12/2010,22:30,0,0,0,0,0
28/12/2010,22:45,0,0,0,0,0
28/12/2010,23:00,1,0,0,0,1
28/12/2010,23:15,0,0,0,0,0
28/12/2010,23:30,0,0,0,0,0
28/12/2010,23:45,0,0,0,0,0
29/12/2010,0:00,2,0,1,0,1
29/12/2010,0:15,0,0,0,0,0
29/12/2010,0:30,1,0,1,0,0
29/12/2010,0:45,0,0,0,0,0
29/12/2010,1:00,0,0,0,0,0
29/12/2010,1:15,0,0,0,0,0
29/12/2010,1:30,0,0,0,0,0
29/12/2010,1:45,0,0,0,0,0
29/12/2010,2:00,0,0,0,0,0
29/12/2010,2:15,1,0,1,0,0
29/12/2010,2:30,0,0,0,0,0
29/12/2010,2:45,0,0,0,0,0
29/12/2010,3:00,0,0,0,0,0
29/12/2010,3:15,0,0,0,0,0
29/12/2010,3:30,0,0,0,0,0
29/12/2010,3:45,0,0,0,0,0
29/12/2010,4:00,0,0,0,0,0
29/12/2010,4:15,3,3,0,0,0
29/12/2010,4:30,0,0,0,0,0
29/12/2010,4:45,0,0,0,0,0
29/12/2010,5:00,1,1,0,0,0
29/12/2010,5:15,1,1,0,0,0
29/12/2010,5:30,1,0,0,1,0
29/12/2010,5:45,1,0,0,1,0
29/12/2010,6:00,1,0,1,0,0
29/12/2010,6:15,2,0,0,2,0
29/12/2010,6:30,1,0,1,0,0
29/12/2010,6:45,6,2,0,4,0
29/12/2010,7:00,9,4,1,4,0
29/12/2010,7:15,9,3,1,5,0
29/12/2010,7:30,6,1,4,1,0
29/12/2010,7:45,7,1,4,2,0
29/12/2010,8:00,9,2,1,5,1
29/12/2010,8:15,11,5,1,3,2
29/12/2010,8:30,11,5,3,2,1
29/12/2010,8:45,10,3,4,2,1
29/12/2010,9:00,7,3,0,4,0
29/12/2010,9:15,8,0,2,4,2
29/12/2010,9:30,7,3,3,1,0
29/12/2010,9:45,8,3,4,0,1
29/12/2010,10:00,7,4,0,2,1
29/12/2010,10:15,4,2,1,0,1
29/12/2010,10:30,10,4,3,3,0
29/12/2010,10:45,7,4,0,3,0
29/12/2010,11:00,11,4,4,3,0
29/12/2010,11:15,5,1,2,0,2
29/12/2010,11:30,3,0,1,0,2
29/12/2010,11:45,2,2,0,0,0
29/12/2010,12:00,6,2,0,2,2
29/12/2010,12:15,29,11,7,5,6
29/12/2010,12:30,2,1,0,0,1
29/12/2010,12:45,5,3,1,1,0
29/12/2010,13:00,10,3,2,4,1
29/12/2010,13:15,11,2,2,0,7
29/12/2010,13:30,4,0,2,0,2
29/12/2010,13:45,8,1,4,2,1
29/12/2010,14:00,11,4,1,5,1
29/12/2010,14:15,9,3,1,4,1
29/12/2010,14:30,8,2,2,4,0
29/12/2010,14:45,12,2,4,1,5
29/12/2010,15:00,5,1,1,2,1
29/12/2010,15:15,8,3,2,1,2
29/12/2010,15:30,15,4,2,5,4
29/12/2010,15:45,14,3,5,2,4
29/12/2010,16:00,15,3,2,7,3
29/12/2010,16:15,13,4,3,5,1
29/12/2010,16:30,17,5,3,1,8
29/12/2010,16:45,9,1,3,0,5
29/12/2010,17:00,10,3,0,1,6
29/12/2010,17:15,23,13,3,1,6
29/12/2010,17:30,8,3,2,0,3
29/12/2010,17:45,10,2,1,1,6
29/12/2010,18:00,8,1,2,1,4
29/12/2010,18:15,7,1,2,0,4
29/12/2010,18:30,3,2,0,1,0
29/12/2010,18:45,5,0,1,0,4
29/12/2010,19:00,4,0,2,0,2
29/12/2010,19:15,4,1,0,0,3
29/12/2010,19:30,2,0,0,0,2
29/12/2010,19:45,1,0,1,0,0
29/12/2010,20:00,4,1,1,0,2
29/12/2010,20:15,0,0,0,0,0
29/12/2010,20:30,2,0,0,0,2
29/12/2010,20:45,0,0,0,0,0
29/12/2010,21:00,0,0,0,0,0
29/12/2010,21:15,0,0,0,0,0
29/12/2010,21:30,0,0,0,0,0
29/12/2010,21:45,0,0,0,0,0
29/12/2010,22:00,0,0,0,0,0
29/12/2010,22:15,0,0,0,0,0
29/12/2010,22:30,0,0,0,0,0
29/12/2010,22:45,0,0,0,0,0
29/12/2010,23:00,0,0,0,0,0
29/12/2010,23:15,0,0,0,0,0
29/12/2010,23:30,0,0,0,0,0
29/12/2010,23:45,0,0,0,0,0
30/12/2010,0:00,1,0,1,0,0
30/12/2010,0:15,0,0,0,0,0
30/12/2010,0:30,1,1,0,0,0
30/12/2010,0:45,0,0,0,0,0
30/12/2010,1:00,0,0,0,0,0
30/12/2010,1:15,0,0,0,0,0
30/12/2010,1:30,0,0,0,0,0
30/12/2010,1:45,0,0,0,0,0
30/12/2010,2:00,0,0,0,0,0
30/12/2010,2:15,0,0,0,0,0
30/12/2010,2:30,0,0,0,0,0
30/12/2010,2:45,0,0,0,0,0
30/12/2010,3:00,0,0,0,0,0
30/12/2010,3:15,0,0,0,0,0
30/12/2010,3:30,0,0,0,0,0
30/12/2010,3:45,0,0,0,0,0
30/12/2010,4:00,0,0,0,0,0
30/12/2010,4:15,0,0,0,0,0
30/12/2010,4:30,2,2,0,0,0
30/12/2010,4:45,0,0,0,0,0
30/12/2010,5:00,0,0,0,0,0
30/12/2010,5:15,0,0,0,0,0
30/12/2010,5:30,1,1,0,0,0
30/12/2010,5:45,0,0,0,0,0
30/12/2010,6:00,4,0,3,1,0
30/12/2010,6:15,5,3,1,0,1
30/12/2010,6:30,8,3,3,2,0
30/12/2010,6:45,13,2,8,2,1
30/12/2010,7:00,6,2,0,4,0
30/12/2010,7:15,3,1,0,2,0
30/12/2010,7:30,6,3,1,1,1
30/12/2010,7:45,4,1,1,1,1
30/12/2010,8:00,10,3,1,6,0
30/12/2010,8:15,12,2,2,5,3
30/12/2010,8:30,13,4,4,5,0
30/12/2010,8:45,5,0,2,3,0
30/12/2010,9:00,9,2,1,4,2
30/12/2010,9:15,5,1,1,3,0
30/12/2010,9:30,3,2,1,0,0
30/12/2010,9:45,4,1,1,2,0
30/12/2010,10:00,5,2,2,1,0
30/12/2010,10:15,3,1,1,1,0
30/12/2010,10:30,11,4,2,5,0
30/12/2010,10:45,8,4,1,2,1
30/12/2010,11:00,7,3,2,1,1
30/12/2010,11:15,4,0,3,0,1
30/12/2010,11:30,7,4,0,3,0
30/12/2010,11:45,8,3,3,1,1
30/12/2010,12:00,9,5,3,0,1
30/12/2010,12:15,9,1,5,2,1
30/12/2010,12:30,10,3,3,0,4
30/12/2010,12:45,7,1,1,3,2
30/12/2010,13:00,8,2,2,3,1
30/12/2010,13:15,11,1,2,5,3
30/12/2010,13:30,8,1,3,3,1
30/12/2010,13:45,9,1,3,1,4
30/12/2010,14:00,7,2,0,4,1
30/12/2010,14:15,11,1,2,7,1
30/12/2010,14:30,5,1,1,3,0
30/12/2010,14:45,8,1,2,3,2
30/12/2010,15:00,11,4,3,1,3
30/12/2010,15:15,15,3,4,6,2
30/12/2010,15:30,18,5,4,3,6
