Date,,WOD East Falls Church,WOD EFC Ped IN,WOD EFC Ped OUT,WOD EFC Bike IN,WOD EFC Bike OUT
30/12/2010,10:00,3,1,1,1,0
30/12/2010,10:15,7,2,1,3,1
30/12/2010,10:30,7,1,1,4,1
30/12/2010,10:45,7,2,2,3,0
30/12/2010,11:00,2,0,0,2,0
30/12/2010,11:15,8,7,0,1,0
30/12/2010,11:30,6,5,1,0,0
30/12/2010,11:45,9,2,3,1,3
30/12/2010,12:00,7,3,2,0,2
30/12/2010,12:15,8,2,0,3,3
30/12/2010,12:30,12,2,2,6,2
30/12/2010,12:45,4,2,1,0,1
30/12/2010,13:00,2,0,0,2,0
30/12/2010,13:15,2,1,1,0,0
30/12/2010,13:30,6,1,0,1,4
30/12/2010,13:45,5,1,1,3,0
30/12/2010,14:00,16,5,3,3,5
30/12/2010,14:15,6,1,2,2,1
30/12/2010,14:30,9,0,1,6,2
30/12/2010,14:45,5,2,1,2,0
30/12/2010,15:00,13,2,0,6,5
30/12/2010,15:15,20,6,5,3,6
30/12/2010,15:30,8,4,2,1,1
30/12/2010,15:45,28,3,9,11,5
30/12/2010,16:00,20,5,6,4,5
30/12/2010,16:15,18,4,2,12,0
30/12/2010,16:30,25,2,9,11,3
30/12/2010,16:45,16,2,2,7,5
30/12/2010,17:00,7,1,2,3,1
30/12/2010,17:15,12,3,2,5,2
30/12/2010,17:30,13,4,3,3,3
30/12/2010,17:45,5,1,1,2,1
30/12/2010,18:00,8,1,1,2,4
30/12/2010,18:15,7,3,1,2,1
30/12/2010,18:30,7,1,1,2,3
30/12/2010,18:45,4,0,2,2,0
30/12/2010,19:00,0,0,0,0,0
30/12/2010,19:15,0,0,0,0,0
30/12/2010,19:30,3,2,1,0,0
30/12/2010,19:45,1,0,1,0,0
30/12/2010,20:00,1,0,1,0,0
30/12/2010,20:15,2,1,0,1,0
30/12/2010,20:30,3,1,1,1,0
30/12/2010,20:45,1,0,0,1,0
30/12/2010,21:00,3,2,1,0,0
30/12/2010,21:15,0,0,0,0,0
30/12/2010,21:30,0,0,0,0,0
30/12/2010,21:45,2,1,0,0,1
30/12/2010,22:00,0,0,0,0,0
30/12/2010,22:15,0,0,0,0,0
30/12/2010,22:30,1,1,0,0,0
30/12/2010,22:45,3,1,2,0,0
30/12/2010,23:00,1,0,0,1,0
30/12/2010,23:15,1,1,0,0,0
30/12/2010,23:30,0,0,0,0,0
30/12/2010,23:45,0,0,0,0,0
31/12/2010,00:00,0,0,0,0,0
31/12/2010,00:15,1,1,0,0,0
31/12/2010,00:30,1,0,0,1,0
31/12/2010,00:45,0,0,0,0,0
31/12/2010,01:00,0,0,0,0,0
31/12/2010,01:15,0,0,0,0,0
31/12/2010,01:30,0,0,0,0,0
31/12/2010,01:45,2,0,0,1,1
31/12/2010,02:00,0,0,0,0,0
31/12/2010,02:15,0,0,0,0,0
31/12/2010,02:30,0,0,0,0,0
31/12/2010,02:45,0,0,0,0,0
31/12/2010,03:00,0,0,0,0,0
31/12/2010,03:15,0,0,0,0,0
31/12/2010,03:30,0,0,0,0,0
31/12/2010,03:45,0,0,0,0,0
31/12/2010,04:00,0,0,0,0,0
31/12/2010,04:15,0,0,0,0,0
31/12/2010,04:30,0,0,0,0,0
31/12/2010,04:45,0,0,0,0,0
31/12/2010,05:00,0,0,0,0,0
31/12/2010,05:15,0,0,0,0,0
31/12/2010,05:30,0,0,0,0,0
31/12/2010,05:45,0,0,0,0,0
31/12/2010,06:00,0,0,0,0,0
31/12/2010,06:15,0,0,0,0,0
31/12/2010,06:30,0,0,0,0,0
31/12/2010,06:45,1,0,0,1,0
31/12/2010,07:00,0,0,0,0,0
31/12/2010,07:15,2,1,1,0,0
31/12/2010,07:30,2,1,0,1,0
31/12/2010,07:45,1,0,1,0,0
31/12/2010,08:00,3,3,0,0,0
31/12/2010,08:15,5,1,1,3,0
31/12/2010,08:30,7,2,0,5,0
31/12/2010,08:45,9,3,3,3,0
31/12/2010,09:00,11,4,2,4,1
31/12/2010,09:15,9,5,1,3,0
31/12/2010,09:30,9,5,1,2,1
31/12/2010,09:45,11,7,0,4,0
31/12/2010,10:00,17,6,3,5,3
31/12/2010,10:15,10,4,3,2,1
31/12/2010,10:30,15,7,0,5,3
31/12/2010,10:45,22,9,4,7,2
31/12/2010,11:00,4,2,0,2,0
31/12/2010,11:15,11,7,1,2,1
31/12/2010,11:30,25,11,6,5,3
31/12/2010,11:45,11,1,6,2,2
31/12/2010,12:00,11,5,4,2,0
31/12/2010,12:15,12,4,4,1,3
31/12/2010,12:30,29,8,6,7,8
31/12/2010,12:45,15,6,2,3,4
31/12/2010,13:00,17,3,1,9,4
31/12/2010,13:15,11,1,2,5,3
31/12/2010,13:30,19,4,3,4,8
31/12/2010,13:45,21,3,0,11,7
31/12/2010,14:00,20,7,0,7,6
31/12/2010,14:15,22,3,5,6,8
31/12/2010,14:30,28,2,1,12,13
31/12/2010,14:45,20,2,5,9,4
31/12/2010,15:00,37,13,1,10,13
31/12/2010,15:15,37,10,6,13,8
31/12/2010,15:30,32,5,3,18,6
31/12/2010,15:45,38,8,8,11,11
31/12/2010,16:00,24,4,5,7,8
31/12/2010,16:15,22,3,3,13,3
31/12/2010,16:30,27,9,5,9,4
31/12/2010,16:45,21,6,5,8,2
31/12/2010,17:00,17,5,3,5,4
31/12/2010,17:15,10,4,2,3,1
31/12/2010,17:30,9,5,1,3,0
31/12/2010,17:45,6,1,4,0,1
31/12/2010,18:00,1,0,0,1,0
31/12/2010,18:15,1,0,0,1,0
31/12/2010,18:30,1,1,0,0,0
31/12/2010,18:45,2,2,0,0,0
31/12/2010,19:00,0,0,0,0,0
31/12/2010,19:15,2,2,0,0,0
31/12/2010,19:30,1,0,1,0,0
31/12/2010,19:45,1,0,0,1,0
31/12/2010,20:00,0,0,0,0,0
31/12/2010,20:15,0,0,0,0,0
31/12/2010,20:30,3,1,0,2,0
31/12/2010,20:45,3,0,1,1,1
31/12/2010,21:00,4,1,0,3,0
31/12/2010,21:15,0,0,0,0,0
31/12/2010,21:30,2,1,0,0,1
31/12/2010,21:45,0,0,0,0,0
31/12/2010,22:00,0,0,0,0,0
31/12/2010,22:15,0,0,0,0,0
31/12/2010,22:30,3,2,0,0,1
31/12/2010,22:45,1,0,0,1,0
31/12/2010,23:00,1,1,0,0,0
31/12/2010,23:15,0,0,0,0,0
31/12/2010,23:30,0,0,0,0,0
31/12/2010,23:45,0,0,0,0,0
