Date,,Custis Bon Air,Custis Bon Air Ped IN,Custis Bon Air Ped OUT,Custis Bon Air Bike IN,Custis Bon Air Bike OUT
11/04/2013,04:15,0,0,0,0,0
11/04/2013,04:30,2,0,1,1,0
11/04/2013,04:45,2,0,1,1,0
11/04/2013,05:00,4,1,1,1,1
11/04/2013,05:15,4,1,1,2,0
11/04/2013,05:30,7,1,3,2,1
11/04/2013,05:45,17,3,7,4,3
11/04/2013,06:00,14,1,2,11,0
11/04/2013,06:15,25,8,3,12,2
11/04/2013,06:30,41,7,10,20,4
11/04/2013,06:45,38,5,2,21,10
11/04/2013,07:00,37,8,4,21,4
11/04/2013,07:15,44,1,6,25,12
11/04/2013,07:30,56,8,5,32,11
11/04/2013,07:45,61,6,4,42,9
11/04/2013,08:00,40,1,2,27,10
11/04/2013,08:15,51,8,5,32,6
11/04/2013,08:30,35,5,3,17,10
11/04/2013,08:45,30,1,5,16,8
11/04/2013,09:00,31,9,9,8,5
11/04/2013,09:15,28,7,7,7,7
11/04/2013,09:30,28,11,5,8,4
11/04/2013,09:45,26,7,2,10,7
11/04/2013,10:00,14,3,1,10,0
11/04/2013,10:15,20,0,3,10,7
11/04/2013,10:30,12,2,3,3,4
11/04/2013,10:45,13,1,2,6,4
11/04/2013,11:00,14,3,0,6,5
11/04/2013,11:15,10,1,0,9,0
11/04/2013,11:30,20,3,1,11,5
11/04/2013,11:45,21,3,1,11,6
11/04/2013,12:00,12,2,0,7,3
11/04/2013,12:15,18,5,2,7,4
11/04/2013,12:30,26,6,4,10,6
11/04/2013,12:45,12,0,3,7,2
11/04/2013,13:00,19,7,3,4,5
11/04/2013,13:15,13,2,3,5,3
11/04/2013,13:30,21,1,1,14,5
11/04/2013,13:45,16,2,3,5,6
11/04/2013,14:00,18,4,2,6,6
11/04/2013,14:15,7,1,1,1,4
11/04/2013,14:30,11,3,1,4,3
11/04/2013,14:45,20,3,1,6,10
11/04/2013,15:00,14,1,0,10,3
11/04/2013,15:15,18,2,1,10,5
11/04/2013,15:30,13,0,2,6,5
11/04/2013,15:45,6,1,0,3,2
11/04/2013,16:00,19,0,0,10,9
11/04/2013,16:15,24,0,2,14,8
11/04/2013,16:30,26,1,1,11,13
11/04/2013,16:45,30,2,1,14,13
11/04/2013,17:00,29,3,0,11,15
11/04/2013,17:15,45,2,9,9,25
11/04/2013,17:30,58,1,7,12,38
11/04/2013,17:45,49,4,5,4,36
11/04/2013,18:00,81,10,19,18,34
11/04/2013,18:15,79,5,17,6,51
11/04/2013,18:30,51,6,13,6,26
11/04/2013,18:45,62,7,12,11,32
11/04/2013,19:00,55,5,14,6,30
11/04/2013,19:15,47,4,15,8,20
11/04/2013,19:30,35,5,7,4,19
11/04/2013,19:45,28,8,11,1,8
11/04/2013,20:00,23,7,7,4,5
11/04/2013,20:15,11,3,2,0,6
11/04/2013,20:30,3,1,1,0,1
11/04/2013,20:45,4,1,1,1,1
11/04/2013,21:00,1,0,0,1,0
11/04/2013,21:15,2,1,0,0,1
11/04/2013,21:30,1,0,0,1,0
11/04/2013,21:45,2,0,1,1,0
11/04/2013,22:00,2,1,0,0,1
11/04/2013,22:15,2,0,0,2,0
11/04/2013,22:30,1,0,1,0,0
11/04/2013,22:45,1,0,0,0,1
11/04/2013,23:00,2,0,0,0,2
11/04/2013,23:15,2,0,0,0,2
11/04/2013,23:30,0,0,0,0,0
11/04/2013,23:45,0,0,0,0,0
12/04/2013,00:00,1,0,0,0,1
12/04/2013,00:15,0,0,0,0,0
12/04/2013,00:30,0,0,0,0,0
12/04/2013,00:45,0,0,0,0,0
12/04/2013,01:00,0,0,0,0,0
12/04/2013,01:15,0,0,0,0,0
12/04/2013,01:30,0,0,0,0,0
12/04/2013,01:45,0,0,0,0,0
12/04/2013,02:00,1,0,1,0,0
12/04/2013,02:15,0,0,0,0,0
12/04/2013,02:30,0,0,0,0,0
12/04/2013,02:45,0,0,0,0,0
12/04/2013,03:00,0,0,0,0,0
12/04/2013,03:15,0,0,0,0,0
12/04/2013,03:30,0,0,0,0,0
12/04/2013,03:45,0,0,0,0,0
12/04/2013,04:00,1,0,0,1,0
12/04/2013,04:15,0,0,0,0,0
12/04/2013,04:30,0,0,0,0,0
12/04/2013,04:45,0,0,0,0,0
12/04/2013,05:00,0,0,0,0,0
12/04/2013,05:15,1,0,1,0,0
12/04/2013,05:30,2,1,1,0,0
12/04/2013,05:45,1,1,0,0,0
12/04/2013,06:00,0,0,0,0,0
12/04/2013,06:15,4,0,1,3,0
12/04/2013,06:30,2,0,1,1,0
12/04/2013,06:45,11,1,2,8,0
12/04/2013,07:00,4,1,0,3,0
12/04/2013,07:15,6,2,1,3,0
12/04/2013,07:30,5,1,1,2,1
12/04/2013,07:45,7,0,0,7,0
12/04/2013,08:00,7,0,0,6,1
12/04/2013,08:15,3,0,0,3,0
12/04/2013,08:30,3,0,0,3,0
12/04/2013,08:45,6,1,0,4,1
12/04/2013,09:00,9,1,0,7,1
12/04/2013,09:15,3,1,1,1,0
12/04/2013,09:30,1,0,1,0,0
12/04/2013,09:45,1,0,0,1,0
12/04/2013,10:00,3,2,1,0,0
12/04/2013,10:15,1,0,0,1,0
12/04/2013,10:30,5,2,2,1,0
12/04/2013,10:45,2,0,2,0,0
12/04/2013,11:00,6,2,3,0,1
12/04/2013,11:15,5,2,3,0,0
12/04/2013,11:30,2,1,1,0,0
12/04/2013,11:45,2,1,1,0,0
12/04/2013,12:00,7,4,3,0,0
12/04/2013,12:15,9,2,5,2,0
12/04/2013,12:30,6,2,0,3,1
12/04/2013,12:45,5,3,1,1,0
12/04/2013,13:00,7,5,1,1,0
12/04/2013,13:15,9,2,2,2,3
12/04/2013,13:30,6,2,2,1,1
12/04/2013,13:45,7,3,3,1,0
12/04/2013,14:00,7,1,3,2,1
12/04/2013,14:15,8,2,1,2,3
12/04/2013,14:30,9,2,3,3,1
12/04/2013,14:45,9,4,0,4,1
12/04/2013,15:00,10,2,2,5,1
12/04/2013,15:15,10,3,1,3,3
12/04/2013,15:30,16,3,5,4,4
12/04/2013,15:45,12,2,3,3,4
12/04/2013,16:00,13,6,0,5,2
12/04/2013,16:15,24,4,4,11,5
12/04/2013,16:30,18,6,3,7,2
12/04/2013,16:45,19,4,2,9,4
12/04/2013,17:00,20,9,4,4,3
12/04/2013,17:15,19,4,7,4,4
12/04/2013,17:30,42,10,12,7,13
12/04/2013,17:45,30,10,3,9,8
12/04/2013,18:00,42,7,8,8,19
12/04/2013,18:15,27,2,7,3,15
12/04/2013,18:30,24,6,10,2,6
12/04/2013,18:45,29,5,7,10,7
12/04/2013,19:00,32,10,6,9,7
12/04/2013,19:15,19,6,2,5,6
12/04/2013,19:30,17,5,3,5,4
12/04/2013,19:45,10,1,2,5,2
12/04/2013,20:00,7,1,0,5,1
12/04/2013,20:15,3,2,0,0,1
12/04/2013,20:30,4,0,1,1,2
12/04/2013,20:45,6,0,1,1,4
12/04/2013,21:00,2,0,1,0,1
12/04/2013,21:15,3,2,1,0,0
12/04/2013,21:30,0,0,0,0,0
12/04/2013,21:45,1,1,0,0,0
12/04/2013,22:00,0,0,0,0,0
12/04/2013,22:15,0,0,0,0,0
12/04/2013,22:30,1,0,0,0,1
12/04/2013,22:45,0,0,0,0,0
12/04/2013,23:00,3,1,1,0,1
12/04/2013,23:15,1,0,0,0,1
12/04/2013,23:30,0,0,0,0,0
12/04/2013,23:45,0,0,0,0,0
13/04/2013,00:00,0,0,0,0,0
13/04/2013,00:15,0,0,0,0,0
13/04/2013,00:30,1,0,0,0,1
13/04/2013,00:45,0,0,0,0,0
13/04/2013,01:00,0,0,0,0,0
13/04/2013,01:15,0,0,0,0,0
13/04/2013,01:30,0,0,0,0,0
13/04/2013,01:45,0,0,0,0,0
13/04/2013,02:00,1,0,0,1,0
13/04/2013,02:15,0,0,0,0,0
13/04/2013,02:30,0,0,0,0,0
13/04/2013,02:45,0,0,0,0,0
13/04/2013,03:00,0,0,0,0,0
13/04/2013,03:15,0,0,0,0,0
13/04/2013,03:30,0,0,0,0,0
13/04/2013,03:45,0,0,0,0,0
13/04/2013,04:00,0,0,0,0,0
13/04/2013,04:15,1,1,0,0,0
13/04/2013,04:30,0,0,0,0,0
13/04/2013,04:45,0,0,0,0,0
13/04/2013,05:00,1,0,0,0,1
13/04/2013,05:15,1,0,0,1,0
13/04/2013,05:30,1,0,0,1,0
13/04/2013,05:45,1,1,0,0,0
13/04/2013,06:00,3,1,0,1,1
13/04/2013,06:15,1,0,1,0,0
13/04/2013,06:30,15,6,3,3,3
13/04/2013,06:45,13,5,7,1,0
13/04/2013,07:00,16,7,7,0,2
13/04/2013,07:15,23,12,4,1,6
13/04/2013,07:30,23,8,4,8,3
13/04/2013,07:45,20,3,13,2,2
13/04/2013,08:00,23,11,2,7,3
13/04/2013,08:15,37,8,10,7,12
13/04/2013,08:30,36,9,8,6,13
13/04/2013,08:45,43,10,9,12,12
13/04/2013,09:00,36,10,9,6,11
13/04/2013,09:15,40,12,15,8,5
13/04/2013,09:30,30,12,3,11,4
13/04/2013,09:45,43,13,6,16,8
13/04/2013,10:00,33,8,6,11,8
13/04/2013,10:15,35,8,8,8,11
13/04/2013,10:30,46,12,13,15,6
13/04/2013,10:45,50,11,9,19,11
13/04/2013,11:00,49,10,6,19,14
13/04/2013,11:15,29,5,4,10,10
13/04/2013,11:30,37,6,9,15,7
13/04/2013,11:45,51,11,10,22,8
13/04/2013,12:00,42,8,4,16,14
13/04/2013,12:15,38,6,8,15,9
13/04/2013,12:30,53,18,2,22,11
13/04/2013,12:45,52,10,8,23,11
13/04/2013,13:00,41,9,5,10,17
13/04/2013,13:15,46,11,6,14,15
13/04/2013,13:30,37,7,2,17,11
13/04/2013,13:45,38,7,3,22,6
13/04/2013,14:00,54,6,7,21,20
13/04/2013,14:15,44,6,7,22,9
13/04/2013,14:30,37,7,6,13,11
13/04/2013,14:45,37,11,8,14,4
13/04/2013,15:00,43,1,1,15,26
13/04/2013,15:15,39,3,8,7,21
13/04/2013,15:30,66,10,7,16,33
13/04/2013,15:45,41,4,8,13,16
13/04/2013,16:00,50,14,10,15,11
13/04/2013,16:15,46,5,9,18,14
13/04/2013,16:30,45,8,7,20,10
13/04/2013,16:45,30,8,5,14,3
13/04/2013,17:00,26,8,1,11,6
13/04/2013,17:15,33,7,6,13,7
13/04/2013,17:30,55,11,4,26,14
13/04/2013,17:45,37,8,3,19,7
13/04/2013,18:00,34,10,0,13,11
13/04/2013,18:15,32,5,2,15,10
13/04/2013,18:30,25,7,5,10,3
13/04/2013,18:45,24,4,4,6,10
13/04/2013,19:00,27,3,6,10,8
13/04/2013,19:15,11,3,2,2,4
13/04/2013,19:30,8,2,4,0,2
13/04/2013,19:45,10,4,1,0,5
13/04/2013,20:00,6,3,0,3,0
13/04/2013,20:15,11,0,0,8,3
13/04/2013,20:30,3,0,0,0,3
13/04/2013,20:45,0,0,0,0,0
13/04/2013,21:00,0,0,0,0,0
13/04/2013,21:15,0,0,0,0,0
13/04/2013,21:30,0,0,0,0,0
13/04/2013,21:45,0,0,0,0,0
13/04/2013,22:00,1,0,1,0,0
13/04/2013,22:15,0,0,0,0,0
13/04/2013,22:30,0,0,0,0,0
13/04/2013,22:45,0,0,0,0,0
13/04/2013,23:00,0,0,0,0,0
13/04/2013,23:15,1,0,0,0,1
13/04/2013,23:30,0,0,0,0,0
13/04/2013,23:45,0,0,0,0,0
14/04/2013,00:00,0,0,0,0,0
14/04/2013,00:15,0,0,0,0,0
14/04/2013,00:30,0,0,0,0,0
14/04/2013,00:45,0,0,0,0,0
14/04/2013,01:00,0,0,0,0,0
14/04/2013,01:15,0,0,0,0,0
14/04/2013,01:30,0,0,0,0,0
14/04/2013,01:45,0,0,0,0,0
14/04/2013,02:00,0,0,0,0,0
14/04/2013,02:15,0,0,0,0,0
14/04/2013,02:30,0,0,0,0,0
14/04/2013,02:45,0,0,0,0,0
14/04/2013,03:00,0,0,0,0,0
14/04/2013,03:15,0,0,0,0,0
14/04/2013,03:30,2,1,0,1,0
14/04/2013,03:45,0,0,0,0,0
14/04/2013,04:00,0,0,0,0,0
14/04/2013,04:15,1,1,0,0,0
14/04/2013,04:30,0,0,0,0,0
14/04/2013,04:45,0,0,0,0,0
14/04/2013,05:00,0,0,0,0,0
14/04/2013,05:15,0,0,0,0,0
14/04/2013,05:30,0,0,0,0,0
14/04/2013,05:45,2,0,0,2,0
14/04/2013,06:00,2,2,0,0,0
14/04/2013,06:15,3,1,0,2,0
14/04/2013,06:30,2,1,0,1,0
14/04/2013,06:45,5,1,2,0,2
14/04/2013,07:00,6,1,3,0,2
14/04/2013,07:15,14,5,5,2,2
14/04/2013,07:30,16,7,3,3,3
14/04/2013,07:45,16,5,4,4,3
14/04/2013,08:00,17,5,4,5,3
14/04/2013,08:15,13,4,1,3,5
14/04/2013,08:30,23,7,4,6,6
14/04/2013,08:45,35,6,16,4,9
14/04/2013,09:00,33,10,5,10,8
14/04/2013,09:15,32,7,7,13,5
14/04/2013,09:30,30,7,4,12,7
14/04/2013,09:45,37,5,4,18,10
14/04/2013,10:00,42,12,4,16,10
14/04/2013,10:15,37,5,4,17,11
14/04/2013,10:30,56,12,12,20,12
14/04/2013,10:45,60,11,16,14,19
14/04/2013,11:00,43,9,7,14,13
14/04/2013,11:15,52,11,7,18,16
14/04/2013,11:30,61,19,11,19,12
14/04/2013,11:45,64,12,6,29,17
14/04/2013,12:00,38,7,1,21,9
14/04/2013,12:15,64,11,7,26,20
14/04/2013,12:30,46,10,7,18,11
14/04/2013,12:45,39,7,4,10,18
14/04/2013,13:00,67,14,11,23,19
14/04/2013,13:15,41,11,1,22,7
14/04/2013,13:30,51,12,3,18,18
14/04/2013,13:45,40,11,2,25,2
14/04/2013,14:00,54,2,6,27,19
14/04/2013,14:15,52,6,4,23,19
14/04/2013,14:30,42,7,2,18,15
14/04/2013,14:45,63,12,6,28,17
14/04/2013,15:00,40,7,5,20,8
14/04/2013,15:15,50,10,5,21,14
14/04/2013,15:30,50,9,4,17,20
14/04/2013,15:45,47,8,6,18,15
14/04/2013,16:00,56,8,1,28,19
14/04/2013,16:15,57,5,10,24,18
14/04/2013,16:30,47,8,11,14,14
14/04/2013,16:45,46,11,3,21,11
14/04/2013,17:00,53,13,6,10,24
14/04/2013,17:15,50,7,11,12,20
14/04/2013,17:30,40,9,8,11,12
14/04/2013,17:45,40,8,6,7,19
14/04/2013,18:00,30,6,8,7,9
14/04/2013,18:15,34,8,4,13,9
14/04/2013,18:30,41,8,6,12,15
14/04/2013,18:45,16,3,1,5,7
14/04/2013,19:00,32,6,9,8,9
14/04/2013,19:15,15,7,2,3,3
14/04/2013,19:30,10,2,2,1,5
14/04/2013,19:45,4,2,1,1,0
14/04/2013,20:00,4,0,0,1,3
14/04/2013,20:15,4,0,4,0,0
14/04/2013,20:30,5,2,0,3,0
14/04/2013,20:45,1,1,0,0,0
14/04/2013,21:00,2,0,2,0,0
14/04/2013,21:15,0,0,0,0,0
14/04/2013,21:30,1,1,0,0,0
14/04/2013,21:45,0,0,0,0,0
14/04/2013,22:00,0,0,0,0,0
14/04/2013,22:15,0,0,0,0,0
14/04/2013,22:30,0,0,0,0,0
14/04/2013,22:45,0,0,0,0,0
14/04/2013,23:00,0,0,0,0,0
14/04/2013,23:15,1,0,0,1,0
14/04/2013,23:30,0,0,0,0,0
14/04/2013,23:45,0,0,0,0,0
15/04/2013,00:00,0,0,0,0,0
15/04/2013,00:15,0,0,0,0,0
15/04/2013,00:30,0,0,0,0,0
15/04/2013,00:45,0,0,0,0,0
15/04/2013,01:00,0,0,0,0,0
15/04/2013,01:15,0,0,0,0,0
15/04/2013,01:30,0,0,0,0,0
15/04/2013,01:45,0,0,0,0,0
15/04/2013,02:00,0,0,0,0,0
15/04/2013,02:15,0,0,0,0,0
15/04/2013,02:30,0,0,0,0,0
15/04/2013,02:45,0,0,0,0,0
15/04/2013,03:00,0,0,0,0,0
15/04/2013,03:15,0,0,0,0,0
15/04/2013,03:30,0,0,0,0,0
15/04/2013,03:45,0,0,0,0,0
15/04/2013,04:00,0,0,0,0,0
15/04/2013,04:15,0,0,0,0,0
15/04/2013,04:30,0,0,0,0,0
15/04/2013,04:45,0,0,0,0,0
15/04/2013,05:00,2,1,1,0,0
15/04/2013,05:15,3,1,0,2,0
15/04/2013,05:30,7,1,1,4,1
15/04/2013,05:45,7,3,2,1,1
15/04/2013,06:00,7,1,1,5,0
15/04/2013,06:15,21,3,3,14,1
15/04/2013,06:30,14,5,1,8,0
15/04/2013,06:45,26,3,3,17,3
15/04/2013,07:00,30,9,3,16,2
15/04/2013,07:15,33,7,5,21,0
15/04/2013,07:30,32,8,1,17,6
15/04/2013,07:45,29,9,3,16,1
15/04/2013,08:00,43,7,6,22,8
15/04/2013,08:15,15,2,3,8,2
15/04/2013,08:30,32,9,2,18,3
15/04/2013,08:45,22,7,1,11,3
15/04/2013,09:00,9,1,2,4,2
15/04/2013,09:15,13,1,1,8,3
15/04/2013,09:30,5,0,1,2,2
15/04/2013,09:45,5,1,0,2,2
15/04/2013,10:00,10,3,2,4,1
15/04/2013,10:15,4,2,1,1,0
15/04/2013,10:30,8,3,4,1,0
15/04/2013,10:45,6,2,0,3,1
15/04/2013,11:00,6,1,2,3,0
15/04/2013,11:15,6,0,3,1,2
15/04/2013,11:30,3,2,1,0,0
15/04/2013,11:45,9,3,4,2,0
15/04/2013,12:00,9,2,2,3,2
15/04/2013,12:15,16,4,6,2,4
15/04/2013,12:30,14,6,3,2,3
15/04/2013,12:45,6,2,0,4,0
15/04/2013,13:00,8,1,3,3,1
15/04/2013,13:15,5,1,2,1,1
15/04/2013,13:30,10,1,2,3,4
15/04/2013,13:45,4,0,2,1,1
15/04/2013,14:00,9,2,2,3,2
15/04/2013,14:15,11,1,4,5,1
15/04/2013,14:30,9,2,0,5,2
15/04/2013,14:45,8,2,1,2,3
15/04/2013,15:00,10,2,2,3,3
15/04/2013,15:15,13,1,1,5,6
15/04/2013,15:30,9,2,2,2,3
15/04/2013,15:45,16,1,5,3,7
15/04/2013,16:00,18,0,3,5,10
15/04/2013,16:15,18,6,1,3,8
15/04/2013,16:30,32,4,7,7,14
15/04/2013,16:45,34,2,3,9,20
15/04/2013,17:00,31,3,4,8,16
15/04/2013,17:15,36,4,7,3,22
15/04/2013,17:30,40,7,6,4,23
15/04/2013,17:45,40,6,10,6,18
15/04/2013,18:00,33,6,6,4,17
15/04/2013,18:15,49,4,8,8,29
15/04/2013,18:30,46,13,5,6,22
15/04/2013,18:45,60,8,25,11,16
15/04/2013,19:00,35,6,7,6,16
15/04/2013,19:15,32,8,7,7,10
15/04/2013,19:30,19,6,3,1,9
15/04/2013,19:45,18,3,8,2,5
15/04/2013,20:00,2,0,2,0,0
15/04/2013,20:15,3,2,1,0,0
15/04/2013,20:30,2,0,1,0,1
15/04/2013,20:45,7,3,0,0,4
15/04/2013,21:00,2,1,1,0,0
15/04/2013,21:15,4,2,0,1,1
15/04/2013,21:30,1,0,0,0,1
15/04/2013,21:45,4,0,1,2,1
15/04/2013,22:00,1,0,0,0,1
15/04/2013,22:15,1,1,0,0,0
15/04/2013,22:30,1,0,0,0,1
15/04/2013,22:45,2,1,1,0,0
15/04/2013,23:00,0,0,0,0,0
15/04/2013,23:15,0,0,0,0,0
15/04/2013,23:30,0,0,0,0,0
15/04/2013,23:45,0,0,0,0,0
16/04/2013,00:00,1,0,0,0,1
16/04/2013,00:15,0,0,0,0,0
16/04/2013,00:30,0,0,0,0,0
16/04/2013,00:45,0,0,0,0,0
16/04/2013,01:00,0,0,0,0,0
16/04/2013,01:15,0,0,0,0,0
16/04/2013,01:30,0,0,0,0,0
16/04/2013,01:45,0,0,0,0,0
16/04/2013,02:00,0,0,0,0,0
16/04/2013,02:15,0,0,0,0,0
16/04/2013,02:30,0,0,0,0,0
16/04/2013,02:45,0,0,0,0,0
16/04/2013,03:00,0,0,0,0,0
16/04/2013,03:15,0,0,0,0,0
16/04/2013,03:30,0,0,0,0,0
16/04/2013,03:45,0,0,0,0,0
16/04/2013,04:00,0,0,0,0,0
16/04/2013,04:15,0,0,0,0,0
16/04/2013,04:30,1,0,0,0,1
16/04/2013,04:45,1,0,0,1,0
16/04/2013,05:00,1,1,0,0,0
16/04/2013,05:15,6,1,2,3,0
16/04/2013,05:30,6,1,1,2,2
16/04/2013,05:45,15,4,5,5,1
16/04/2013,06:00,20,4,3,11,2
16/04/2013,06:15,21,2,4,12,3
16/04/2013,06:30,39,7,1,22,9
16/04/2013,06:45,53,10,5,29,9
16/04/2013,07:00,50,11,10,25,4
16/04/2013,07:15,42,4,5,27,6
16/04/2013,07:30,39,9,1,25,4
16/04/2013,07:45,65,10,5,39,11
16/04/2013,08:00,48,8,1,32,7
16/04/2013,08:15,48,7,6,30,5
16/04/2013,08:30,44,6,3,32,3
16/04/2013,08:45,18,2,2,11,3
16/04/2013,09:00,21,2,5,10,4
16/04/2013,09:15,16,3,2,7,4
16/04/2013,09:30,14,4,2,6,2
16/04/2013,09:45,19,3,3,7,6
16/04/2013,10:00,15,5,0,9,1
16/04/2013,10:15,11,4,3,2,2
16/04/2013,10:30,9,2,1,4,2
16/04/2013,10:45,9,2,3,3,1
16/04/2013,11:00,12,1,2,9,0
16/04/2013,11:15,8,0,3,3,2
16/04/2013,11:30,8,2,1,5,0
16/04/2013,11:45,14,2,8,3,1
16/04/2013,12:00,11,2,6,2,1
16/04/2013,12:15,11,6,0,3,2
16/04/2013,12:30,13,3,2,5,3
16/04/2013,12:45,7,0,1,4,2
16/04/2013,13:00,15,3,0,10,2
16/04/2013,13:15,10,0,1,6,3
16/04/2013,13:30,12,5,0,6,1
16/04/2013,13:45,16,7,3,5,1
16/04/2013,14:00,12,1,2,4,5
16/04/2013,14:15,11,3,1,5,2
16/04/2013,14:30,18,1,10,4,3
16/04/2013,14:45,11,0,3,4,4
16/04/2013,15:00,16,1,1,9,5
16/04/2013,15:15,16,4,1,4,7
16/04/2013,15:30,18,4,2,4,8
16/04/2013,15:45,19,1,3,6,9
16/04/2013,16:00,34,8,1,13,12
16/04/2013,16:15,32,5,4,12,11
16/04/2013,16:30,36,6,4,18,8
16/04/2013,16:45,45,5,3,19,18
16/04/2013,17:00,46,5,4,23,14
16/04/2013,17:15,53,6,4,28,15
16/04/2013,17:30,80,11,4,37,28
16/04/2013,17:45,71,9,6,32,24
16/04/2013,18:00,77,8,10,31,28
16/04/2013,18:15,77,16,9,21,31
16/04/2013,18:30,83,16,23,16,28
16/04/2013,18:45,72,16,11,13,32
16/04/2013,19:00,83,13,26,11,33
16/04/2013,19:15,63,15,17,16,15
16/04/2013,19:30,51,16,16,7,12
16/04/2013,19:45,36,16,9,1,10
16/04/2013,20:00,24,16,2,4,2
16/04/2013,20:15,18,7,5,3,3
16/04/2013,20:30,5,0,1,2,2
16/04/2013,20:45,8,3,1,1,3
16/04/2013,21:00,2,1,0,0,1
16/04/2013,21:15,3,0,1,0,2
16/04/2013,21:30,2,0,0,0,2
16/04/2013,21:45,2,2,0,0,0
16/04/2013,22:00,1,1,0,0,0
16/04/2013,22:15,2,0,0,0,2
16/04/2013,22:30,0,0,0,0,0
16/04/2013,22:45,1,0,0,0,1
16/04/2013,23:00,1,0,0,1,0
16/04/2013,23:15,1,1,0,0,0
16/04/2013,23:30,1,0,0,0,1
16/04/2013,23:45,0,0,0,0,0
17/04/2013,00:00,2,0,0,0,2
17/04/2013,00:15,0,0,0,0,0
17/04/2013,00:30,0,0,0,0,0
17/04/2013,00:45,0,0,0,0,0
17/04/2013,01:00,0,0,0,0,0
17/04/2013,01:15,0,0,0,0,0
17/04/2013,01:30,0,0,0,0,0
17/04/2013,01:45,0,0,0,0,0
17/04/2013,02:00,0,0,0,0,0
17/04/2013,02:15,0,0,0,0,0
17/04/2013,02:30,0,0,0,0,0
17/04/2013,02:45,0,0,0,0,0
17/04/2013,03:00,0,0,0,0,0
17/04/2013,03:15,0,0,0,0,0
17/04/2013,03:30,0,0,0,0,0
17/04/2013,03:45,0,0,0,0,0
17/04/2013,04:00,0,0,0,0,0
17/04/2013,04:15,0,0,0,0,0
17/04/2013,04:30,0,0,0,0,0
17/04/2013,04:45,1,0,1,0,0
17/04/2013,05:00,2,0,0,1,1
17/04/2013,05:15,5,0,2,3,0
17/04/2013,05:30,10,2,1,3,4
17/04/2013,05:45,9,2,5,0,2
17/04/2013,06:00,18,5,1,11,1
17/04/2013,06:15,19,7,3,7,2
17/04/2013,06:30,33,9,6,14,4
17/04/2013,06:45,35,5,6,16,8
17/04/2013,07:00,44,9,2,28,5
17/04/2013,07:15,51,7,9,26,9
17/04/2013,07:30,40,7,5,20,8
17/04/2013,07:45,55,9,3,35,8
17/04/2013,08:00,53,10,1,35,7
17/04/2013,08:15,52,12,5,22,13
17/04/2013,08:30,37,6,7,19,5
17/04/2013,08:45,32,4,2,18,8
17/04/2013,09:00,32,8,6,13,5
17/04/2013,09:15,19,3,3,5,8
17/04/2013,09:30,19,5,3,8,3
17/04/2013,09:45,18,5,2,7,4
17/04/2013,10:00,21,4,5,4,8
17/04/2013,10:15,17,7,4,2,4
17/04/2013,10:30,19,4,6,5,4
17/04/2013,10:45,16,4,5,5,2
17/04/2013,11:00,19,6,4,7,2
17/04/2013,11:15,23,6,4,8,5
17/04/2013,11:30,21,5,4,5,7
17/04/2013,11:45,16,5,3,4,4
17/04/2013,12:00,15,5,2,5,3
17/04/2013,12:15,18,7,1,9,1
17/04/2013,12:30,15,4,1,6,4
17/04/2013,12:45,16,3,5,5,3
17/04/2013,13:00,24,11,2,7,4
17/04/2013,13:15,18,2,2,8,6
17/04/2013,13:30,8,1,0,3,4
17/04/2013,13:45,17,3,0,7,7
17/04/2013,14:00,13,3,1,6,3
17/04/2013,14:15,18,6,3,4,5
17/04/2013,14:30,15,1,4,7,3
17/04/2013,14:45,10,2,0,5,3
17/04/2013,15:00,6,0,1,4,1
17/04/2013,15:15,25,1,7,5,12
17/04/2013,15:30,12,2,4,4,2
17/04/2013,15:45,23,2,8,1,12
17/04/2013,16:00,23,6,4,6,7
17/04/2013,16:15,28,3,2,11,12
17/04/2013,16:30,30,6,6,10,8
17/04/2013,16:45,51,7,9,16,19
17/04/2013,17:00,42,8,6,9,19
17/04/2013,17:15,48,6,12,9,21
17/04/2013,17:30,80,8,16,16,40
17/04/2013,17:45,60,11,6,16,27
17/04/2013,18:00,72,8,10,21,33
17/04/2013,18:15,82,17,13,22,30
17/04/2013,18:30,52,4,14,4,30
17/04/2013,18:45,52,7,2,12,31
17/04/2013,19:00,59,10,9,13,27
17/04/2013,19:15,49,6,9,11,23
17/04/2013,19:30,34,10,9,7,8
17/04/2013,19:45,23,4,3,4,12
17/04/2013,20:00,8,3,2,0,3
17/04/2013,20:15,10,4,2,2,2
17/04/2013,20:30,10,0,0,2,8
17/04/2013,20:45,8,1,0,1,6
17/04/2013,21:00,2,0,1,0,1
17/04/2013,21:15,0,0,0,0,0
17/04/2013,21:30,0,0,0,0,0
17/04/2013,21:45,1,0,0,0,1
17/04/2013,22:00,3,1,1,0,1
17/04/2013,22:15,1,0,1,0,0
17/04/2013,22:30,2,1,0,1,0
17/04/2013,22:45,0,0,0,0,0
17/04/2013,23:00,0,0,0,0,0
17/04/2013,23:15,1,0,0,0,1
17/04/2013,23:30,0,0,0,0,0
17/04/2013,23:45,0,0,0,0,0
18/04/2013,00:00,0,0,0,0,0
18/04/2013,00:15,0,0,0,0,0
18/04/2013,00:30,0,0,0,0,0
