Date,,WOD Columbia Pike,WOD Colombia Pike Ped IN,WOD Colombia Pike Ped OUT,WOD Colombia Pike Bike IN,WOD Colombia Pike Bike OUT
22/11/2011,08:45,2,0,1,0,1
22/11/2011,09:00,1,0,1,0,0
22/11/2011,09:15,4,0,1,2,1
22/11/2011,09:30,5,2,0,3,0
22/11/2011,09:45,3,0,0,0,3
22/11/2011,10:00,2,0,0,0,2
22/11/2011,10:15,4,1,0,3,0
22/11/2011,10:30,4,0,0,3,1
22/11/2011,10:45,3,0,0,1,2
22/11/2011,11:00,3,0,3,0,0
22/11/2011,11:15,3,1,0,0,2
22/11/2011,11:30,5,0,0,3,2
22/11/2011,11:45,2,0,1,1,0
22/11/2011,12:00,2,0,0,1,1
22/11/2011,12:15,9,2,2,2,3
22/11/2011,12:30,1,0,0,0,1
22/11/2011,12:45,0,0,0,0,0
22/11/2011,13:00,1,0,0,1,0
22/11/2011,13:15,0,0,0,0,0
22/11/2011,13:30,0,0,0,0,0
22/11/2011,13:45,2,0,0,0,2
22/11/2011,14:00,2,0,2,0,0
22/11/2011,14:15,2,2,0,0,0
22/11/2011,14:30,0,0,0,0,0
22/11/2011,14:45,0,0,0,0,0
22/11/2011,15:00,6,1,2,2,1
22/11/2011,15:15,2,0,1,0,1
22/11/2011,15:30,4,2,0,1,1
22/11/2011,15:45,3,1,1,0,1
22/11/2011,16:00,1,0,0,1,0
22/11/2011,16:15,1,0,0,0,1
22/11/2011,16:30,4,3,1,0,0
22/11/2011,16:45,7,4,1,1,1
22/11/2011,17:00,1,0,0,1,0
22/11/2011,17:15,3,1,1,0,1
22/11/2011,17:30,6,5,0,1,0
22/11/2011,17:45,1,1,0,0,0
22/11/2011,18:00,2,0,0,2,0
22/11/2011,18:15,4,0,2,1,1
22/11/2011,18:30,6,0,1,4,1
22/11/2011,18:45,2,0,0,2,0
22/11/2011,19:00,3,3,0,0,0
22/11/2011,19:15,2,0,0,1,1
22/11/2011,19:30,1,0,0,0,1
22/11/2011,19:45,1,0,1,0,0
22/11/2011,20:00,1,0,0,0,1
22/11/2011,20:15,1,0,0,0,1
22/11/2011,20:30,2,1,1,0,0
22/11/2011,20:45,0,0,0,0,0
22/11/2011,21:00,1,0,0,1,0
22/11/2011,21:15,0,0,0,0,0
22/11/2011,21:30,0,0,0,0,0
22/11/2011,21:45,0,0,0,0,0
22/11/2011,22:00,0,0,0,0,0
22/11/2011,22:15,0,0,0,0,0
22/11/2011,22:30,0,0,0,0,0
22/11/2011,22:45,0,0,0,0,0
22/11/2011,23:00,1,0,0,1,0
22/11/2011,23:15,0,0,0,0,0
22/11/2011,23:30,0,0,0,0,0
22/11/2011,23:45,0,0,0,0,0
23/11/2011,00:00,0,0,0,0,0
23/11/2011,00:15,2,0,0,2,0
23/11/2011,00:30,0,0,0,0,0
23/11/2011,00:45,0,0,0,0,0
23/11/2011,01:00,0,0,0,0,0
23/11/2011,01:15,0,0,0,0,0
23/11/2011,01:30,0,0,0,0,0
23/11/2011,01:45,0,0,0,0,0
23/11/2011,02:00,0,0,0,0,0
23/11/2011,02:15,0,0,0,0,0
23/11/2011,02:30,0,0,0,0,0
23/11/2011,02:45,0,0,0,0,0
23/11/2011,03:00,0,0,0,0,0
23/11/2011,03:15,0,0,0,0,0
23/11/2011,03:30,0,0,0,0,0
23/11/2011,03:45,0,0,0,0,0
23/11/2011,04:00,0,0,0,0,0
23/11/2011,04:15,0,0,0,0,0
23/11/2011,04:30,0,0,0,0,0
23/11/2011,04:45,0,0,0,0,0
23/11/2011,05:00,0,0,0,0,0
23/11/2011,05:15,1,0,0,1,0
23/11/2011,05:30,1,0,1,0,0
23/11/2011,05:45,3,0,2,0,1
23/11/2011,06:00,0,0,0,0,0
23/11/2011,06:15,7,4,1,2,0
23/11/2011,06:30,1,0,1,0,0
23/11/2011,06:45,10,1,1,3,5
23/11/2011,07:00,3,0,3,0,0
23/11/2011,07:15,10,3,4,2,1
23/11/2011,07:30,6,2,1,1,2
23/11/2011,07:45,8,1,1,5,1
23/11/2011,08:00,6,2,2,0,2
23/11/2011,08:15,8,3,1,3,1
23/11/2011,08:30,4,1,2,1,0
23/11/2011,08:45,8,0,4,2,2
23/11/2011,09:00,4,1,0,2,1
23/11/2011,09:15,17,2,0,5,10
23/11/2011,09:30,12,3,1,4,4
23/11/2011,09:45,9,0,0,4,5
23/11/2011,10:00,5,0,3,1,1
23/11/2011,10:15,5,0,0,3,2
23/11/2011,10:30,5,2,0,1,2
23/11/2011,10:45,7,2,0,3,2
23/11/2011,11:00,6,0,0,4,2
23/11/2011,11:15,9,1,3,2,3
23/11/2011,11:30,6,0,1,2,3
23/11/2011,11:45,8,0,1,2,5
23/11/2011,12:00,9,1,1,5,2
23/11/2011,12:15,4,1,0,2,1
23/11/2011,12:30,5,1,0,2,2
23/11/2011,12:45,7,0,2,2,3
23/11/2011,13:00,12,9,1,1,1
23/11/2011,13:15,6,0,3,1,2
23/11/2011,13:30,4,1,1,1,1
23/11/2011,13:45,4,1,2,1,0
23/11/2011,14:00,2,0,1,0,1
23/11/2011,14:15,4,1,3,0,0
23/11/2011,14:30,7,0,3,3,1
23/11/2011,14:45,13,3,4,2,4
23/11/2011,15:00,4,0,3,0,1
23/11/2011,15:15,12,3,2,4,3
23/11/2011,15:30,12,2,1,3,6
23/11/2011,15:45,10,1,3,4,2
23/11/2011,16:00,11,6,2,0,3
23/11/2011,16:15,7,2,3,1,1
23/11/2011,16:30,7,2,3,2,0
23/11/2011,16:45,12,2,3,2,5
23/11/2011,17:00,2,0,0,1,1
23/11/2011,17:15,3,3,0,0,0
23/11/2011,17:30,2,0,1,0,1
23/11/2011,17:45,1,1,0,0,0
23/11/2011,18:00,0,0,0,0,0
23/11/2011,18:15,0,0,0,0,0
23/11/2011,18:30,0,0,0,0,0
23/11/2011,18:45,4,1,2,0,1
23/11/2011,19:00,3,3,0,0,0
23/11/2011,19:15,0,0,0,0,0
23/11/2011,19:30,2,1,1,0,0
23/11/2011,19:45,0,0,0,0,0
23/11/2011,20:00,0,0,0,0,0
23/11/2011,20:15,2,1,0,1,0
23/11/2011,20:30,0,0,0,0,0
23/11/2011,20:45,1,0,0,0,1
23/11/2011,21:00,0,0,0,0,0
23/11/2011,21:15,0,0,0,0,0
23/11/2011,21:30,1,1,0,0,0
23/11/2011,21:45,0,0,0,0,0
23/11/2011,22:00,0,0,0,0,0
23/11/2011,22:15,0,0,0,0,0
23/11/2011,22:30,0,0,0,0,0
23/11/2011,22:45,1,1,0,0,0
23/11/2011,23:00,0,0,0,0,0
23/11/2011,23:15,0,0,0,0,0
23/11/2011,23:30,0,0,0,0,0
23/11/2011,23:45,0,0,0,0,0
24/11/2011,00:00,0,0,0,0,0
24/11/2011,00:15,0,0,0,0,0
24/11/2011,00:30,0,0,0,0,0
24/11/2011,00:45,0,0,0,0,0
24/11/2011,01:00,0,0,0,0,0
24/11/2011,01:15,0,0,0,0,0
24/11/2011,01:30,0,0,0,0,0
24/11/2011,01:45,0,0,0,0,0
24/11/2011,02:00,0,0,0,0,0
24/11/2011,02:15,0,0,0,0,0
24/11/2011,02:30,0,0,0,0,0
24/11/2011,02:45,0,0,0,0,0
24/11/2011,03:00,0,0,0,0,0
24/11/2011,03:15,18,0,0,18,0
24/11/2011,03:30,5,0,0,5,0
24/11/2011,03:45,12,0,0,12,0
24/11/2011,04:00,1,0,0,1,0
24/11/2011,04:15,0,0,0,0,0
24/11/2011,04:30,0,0,0,0,0
24/11/2011,04:45,0,0,0,0,0
24/11/2011,05:00,0,0,0,0,0
24/11/2011,05:15,0,0,0,0,0
24/11/2011,05:30,0,0,0,0,0
24/11/2011,05:45,0,0,0,0,0
24/11/2011,06:00,3,0,0,3,0
24/11/2011,06:15,6,0,0,6,0
24/11/2011,06:30,8,0,0,7,1
24/11/2011,06:45,4,1,0,2,1
24/11/2011,07:00,2,1,0,1,0
24/11/2011,07:15,14,2,2,9,1
24/11/2011,07:30,12,0,0,12,0
24/11/2011,07:45,16,1,1,11,3
24/11/2011,08:00,13,7,2,4,0
24/11/2011,08:15,12,0,0,6,6
24/11/2011,08:30,16,2,1,7,6
24/11/2011,08:45,30,6,3,9,12
24/11/2011,09:00,11,2,2,1,6
24/11/2011,09:15,13,2,4,6,1
24/11/2011,09:30,34,3,6,19,6
24/11/2011,09:45,26,5,13,7,1
24/11/2011,10:00,32,7,5,14,6
24/11/2011,10:15,35,6,6,9,14
24/11/2011,10:30,36,3,13,6,14
24/11/2011,10:45,42,16,6,12,8
24/11/2011,11:00,42,20,9,4,9
24/11/2011,11:15,42,10,5,14,13
24/11/2011,11:30,48,14,4,16,14
24/11/2011,11:45,43,7,17,10,9
24/11/2011,12:00,45,6,7,19,13
24/11/2011,12:15,49,20,9,10,10
24/11/2011,12:30,41,6,7,14,14
24/11/2011,12:45,41,10,10,13,8
24/11/2011,13:00,377,17,11,334,15
24/11/2011,13:15,522,8,11,484,19
24/11/2011,13:30,351,8,10,319,14
24/11/2011,13:45,223,7,2,208,6
24/11/2011,14:00,569,7,5,553,4
24/11/2011,14:15,64,2,5,47,10
24/11/2011,14:30,239,6,4,203,26
24/11/2011,14:45,124,4,7,105,8
24/11/2011,15:00,60,3,4,44,9
24/11/2011,15:15,393,2,5,352,34
24/11/2011,15:30,439,4,2,420,13
24/11/2011,15:45,77,4,6,59,8
24/11/2011,16:00,171,7,7,152,5
24/11/2011,16:15,19,2,5,7,5
24/11/2011,16:30,9,2,3,4,0
24/11/2011,16:45,12,1,3,1,7
24/11/2011,17:00,200,1,1,185,13
24/11/2011,17:15,212,0,1,189,22
24/11/2011,17:30,4,1,0,1,2
24/11/2011,17:45,56,1,1,54,0
24/11/2011,18:00,117,0,0,115,2
24/11/2011,18:15,845,0,0,845,0
24/11/2011,18:30,2,1,1,0,0
24/11/2011,18:45,0,0,0,0,0
24/11/2011,19:00,2,1,1,0,0
24/11/2011,19:15,2,0,1,1,0
24/11/2011,19:30,0,0,0,0,0
24/11/2011,19:45,0,0,0,0,0
24/11/2011,20:00,0,0,0,0,0
24/11/2011,20:15,0,0,0,0,0
24/11/2011,20:30,0,0,0,0,0
24/11/2011,20:45,0,0,0,0,0
24/11/2011,21:00,1,0,0,0,1
24/11/2011,21:15,0,0,0,0,0
24/11/2011,21:30,0,0,0,0,0
24/11/2011,21:45,1,1,0,0,0
24/11/2011,22:00,2,0,0,1,1
24/11/2011,22:15,0,0,0,0,0
24/11/2011,22:30,0,0,0,0,0
24/11/2011,22:45,0,0,0,0,0
24/11/2011,23:00,1,0,0,0,1
24/11/2011,23:15,0,0,0,0,0
24/11/2011,23:30,0,0,0,0,0
24/11/2011,23:45,0,0,0,0,0
25/11/2011,00:00,0,0,0,0,0
25/11/2011,00:15,0,0,0,0,0
25/11/2011,00:30,0,0,0,0,0
25/11/2011,00:45,2,0,0,1,1
25/11/2011,01:00,0,0,0,0,0
25/11/2011,01:15,0,0,0,0,0
25/11/2011,01:30,0,0,0,0,0
25/11/2011,01:45,0,0,0,0,0
25/11/2011,02:00,0,0,0,0,0
25/11/2011,02:15,0,0,0,0,0
25/11/2011,02:30,0,0,0,0,0
25/11/2011,02:45,0,0,0,0,0
25/11/2011,03:00,0,0,0,0,0
25/11/2011,03:15,0,0,0,0,0
25/11/2011,03:30,0,0,0,0,0
25/11/2011,03:45,0,0,0,0,0
25/11/2011,04:00,0,0,0,0,0
25/11/2011,04:15,0,0,0,0,0
25/11/2011,04:30,0,0,0,0,0
25/11/2011,04:45,0,0,0,0,0
25/11/2011,05:00,0,0,0,0,0
25/11/2011,05:15,0,0,0,0,0
25/11/2011,05:30,0,0,0,0,0
25/11/2011,05:45,1,0,0,1,0
25/11/2011,06:00,1,1,0,0,0
25/11/2011,06:15,0,0,0,0,0
25/11/2011,06:30,3,1,1,1,0
25/11/2011,06:45,0,0,0,0,0
25/11/2011,07:00,2,0,2,0,0
25/11/2011,07:15,3,0,2,0,1
25/11/2011,07:30,7,0,1,3,3
25/11/2011,07:45,7,4,0,2,1
25/11/2011,08:00,7,1,1,2,3
25/11/2011,08:15,7,1,1,4,1
25/11/2011,08:30,8,1,0,7,0
25/11/2011,08:45,11,1,2,4,4
25/11/2011,09:00,14,4,4,4,2
25/11/2011,09:15,7,2,1,1,3
25/11/2011,09:30,10,0,1,2,7
25/11/2011,09:45,14,3,2,6,3
25/11/2011,10:00,14,3,2,6,3
25/11/2011,10:15,15,2,5,3,5
25/11/2011,10:30,14,3,7,2,2
25/11/2011,10:45,31,5,7,10,9
25/11/2011,11:00,18,7,4,3,4
25/11/2011,11:15,13,4,2,3,4
25/11/2011,11:30,30,8,10,7,5
25/11/2011,11:45,34,11,6,11,6
25/11/2011,12:00,30,11,9,5,5
25/11/2011,12:15,24,9,3,8,4
25/11/2011,12:30,46,16,8,12,10
25/11/2011,12:45,33,9,10,8,6
25/11/2011,13:00,50,10,10,22,8
25/11/2011,13:15,44,13,19,6,6
25/11/2011,13:30,40,9,20,8,3
25/11/2011,13:45,37,9,16,5,7
25/11/2011,14:00,36,11,13,6,6
25/11/2011,14:15,39,10,12,13,4
25/11/2011,14:30,52,15,20,7,10
25/11/2011,14:45,35,13,16,3,3
25/11/2011,15:00,53,21,16,7,9
25/11/2011,15:15,56,23,14,7,12
25/11/2011,15:30,57,18,18,14,7
25/11/2011,15:45,62,34,13,6,9
25/11/2011,16:00,70,28,19,7,16
25/11/2011,16:15,28,6,9,4,9
25/11/2011,16:30,52,10,15,14,13
25/11/2011,16:45,41,13,15,3,10
25/11/2011,17:00,22,6,6,7,3
25/11/2011,17:15,12,3,4,3,2
25/11/2011,17:30,9,3,2,0,4
25/11/2011,17:45,3,0,0,1,2
25/11/2011,18:00,1,0,0,1,0
25/11/2011,18:15,1,0,0,0,1
25/11/2011,18:30,2,0,2,0,0
25/11/2011,18:45,2,0,0,2,0
25/11/2011,19:00,0,0,0,0,0
25/11/2011,19:15,1,0,0,0,1
25/11/2011,19:30,4,1,0,1,2
25/11/2011,19:45,1,0,0,1,0
25/11/2011,20:00,1,1,0,0,0
25/11/2011,20:15,1,1,0,0,0
25/11/2011,20:30,1,0,1,0,0
25/11/2011,20:45,0,0,0,0,0
25/11/2011,21:00,0,0,0,0,0
25/11/2011,21:15,0,0,0,0,0
25/11/2011,21:30,0,0,0,0,0
25/11/2011,21:45,0,0,0,0,0
25/11/2011,22:00,1,0,1,0,0
25/11/2011,22:15,0,0,0,0,0
25/11/2011,22:30,1,1,0,0,0
25/11/2011,22:45,0,0,0,0,0
25/11/2011,23:00,0,0,0,0,0
25/11/2011,23:15,0,0,0,0,0
25/11/2011,23:30,0,0,0,0,0
25/11/2011,23:45,0,0,0,0,0
26/11/2011,00:00,0,0,0,0,0
26/11/2011,00:15,0,0,0,0,0
26/11/2011,00:30,0,0,0,0,0
26/11/2011,00:45,0,0,0,0,0
26/11/2011,01:00,0,0,0,0,0
26/11/2011,01:15,0,0,0,0,0
26/11/2011,01:30,0,0,0,0,0
26/11/2011,01:45,0,0,0,0,0
26/11/2011,02:00,0,0,0,0,0
26/11/2011,02:15,0,0,0,0,0
26/11/2011,02:30,0,0,0,0,0
26/11/2011,02:45,0,0,0,0,0
26/11/2011,03:00,0,0,0,0,0
26/11/2011,03:15,0,0,0,0,0
26/11/2011,03:30,0,0,0,0,0
26/11/2011,03:45,0,0,0,0,0
26/11/2011,04:00,0,0,0,0,0
26/11/2011,04:15,0,0,0,0,0
26/11/2011,04:30,0,0,0,0,0
26/11/2011,04:45,0,0,0,0,0
26/11/2011,05:00,0,0,0,0,0
26/11/2011,05:15,1,1,0,0,0
26/11/2011,05:30,0,0,0,0,0
26/11/2011,05:45,0,0,0,0,0
26/11/2011,06:00,1,0,0,1,0
26/11/2011,06:15,0,0,0,0,0
26/11/2011,06:30,0,0,0,0,0
26/11/2011,06:45,3,0,0,2,1
26/11/2011,07:00,2,1,0,1,0
26/11/2011,07:15,8,1,1,3,3
26/11/2011,07:30,6,0,0,4,2
26/11/2011,07:45,5,0,1,1,3
26/11/2011,08:00,11,1,0,4,6
26/11/2011,08:15,10,1,1,5,3
26/11/2011,08:30,18,4,1,8,5
26/11/2011,08:45,22,4,1,10,7
26/11/2011,09:00,11,0,1,6,4
26/11/2011,09:15,14,1,1,6,6
26/11/2011,09:30,17,5,2,4,6
26/11/2011,09:45,34,6,11,8,9
26/11/2011,10:00,15,2,4,6,3
26/11/2011,10:15,35,7,6,13,9
26/11/2011,10:30,41,6,8,14,13
26/11/2011,10:45,36,13,4,6,13
26/11/2011,11:00,26,3,10,8,5
26/11/2011,11:15,31,5,7,9,10
26/11/2011,11:30,35,10,8,8,9
26/11/2011,11:45,29,7,9,6,7
26/11/2011,12:00,53,18,18,7,10
26/11/2011,12:15,42,14,14,6,8
26/11/2011,12:30,57,16,27,7,7
26/11/2011,12:45,31,8,11,9,3
26/11/2011,13:00,50,16,13,4,17
26/11/2011,13:15,42,19,5,9,9
26/11/2011,13:30,25,9,13,2,1
26/11/2011,13:45,41,17,13,4,7
26/11/2011,14:00,40,10,19,1,10
26/11/2011,14:15,48,19,22,1,6
26/11/2011,14:30,55,20,15,11,9
26/11/2011,14:45,28,9,10,3,6
26/11/2011,15:00,57,31,18,4,4
26/11/2011,15:15,50,25,16,6,3
26/11/2011,15:30,57,27,14,7,9
26/11/2011,15:45,41,12,16,8,5
26/11/2011,16:00,38,9,12,10,7
26/11/2011,16:15,39,11,13,6,9
26/11/2011,16:30,35,22,4,5,4
26/11/2011,16:45,30,10,9,4,7
26/11/2011,17:00,25,9,10,1,5
26/11/2011,17:15,11,2,3,1,5
26/11/2011,17:30,3,0,1,1,1
26/11/2011,17:45,3,0,0,1,2
26/11/2011,18:00,3,0,1,1,1
26/11/2011,18:15,1,0,1,0,0
26/11/2011,18:30,3,2,0,0,1
26/11/2011,18:45,1,0,0,0,1
26/11/2011,19:00,1,0,0,1,0
26/11/2011,19:15,0,0,0,0,0
26/11/2011,19:30,4,0,0,2,2
26/11/2011,19:45,1,0,0,0,1
26/11/2011,20:00,1,1,0,0,0
26/11/2011,20:15,2,0,1,0,1
26/11/2011,20:30,0,0,0,0,0
26/11/2011,20:45,1,0,0,1,0
26/11/2011,21:00,1,1,0,0,0
26/11/2011,21:15,0,0,0,0,0
26/11/2011,21:30,0,0,0,0,0
26/11/2011,21:45,0,0,0,0,0
26/11/2011,22:00,0,0,0,0,0
26/11/2011,22:15,1,0,0,0,1
26/11/2011,22:30,1,0,1,0,0
26/11/2011,22:45,0,0,0,0,0
26/11/2011,23:00,0,0,0,0,0
26/11/2011,23:15,0,0,0,0,0
26/11/2011,23:30,0,0,0,0,0
26/11/2011,23:45,0,0,0,0,0
27/11/2011,00:00,0,0,0,0,0
27/11/2011,00:15,0,0,0,0,0
27/11/2011,00:30,1,0,0,1,0
27/11/2011,00:45,0,0,0,0,0
27/11/2011,01:00,0,0,0,0,0
27/11/2011,01:15,2,0,0,1,1
27/11/2011,01:30,0,0,0,0,0
27/11/2011,01:45,1,0,0,1,0
27/11/2011,02:00,0,0,0,0,0
27/11/2011,02:15,1,0,0,0,1
27/11/2011,02:30,0,0,0,0,0
27/11/2011,02:45,1,0,0,1,0
27/11/2011,03:00,0,0,0,0,0
27/11/2011,03:15,0,0,0,0,0
27/11/2011,03:30,0,0,0,0,0
27/11/2011,03:45,0,0,0,0,0
27/11/2011,04:00,0,0,0,0,0
27/11/2011,04:15,0,0,0,0,0
27/11/2011,04:30,0,0,0,0,0
27/11/2011,04:45,0,0,0,0,0
27/11/2011,05:00,0,0,0,0,0
27/11/2011,05:15,1,1,0,0,0
27/11/2011,05:30,0,0,0,0,0
27/11/2011,05:45,1,1,0,0,0
27/11/2011,06:00,0,0,0,0,0
27/11/2011,06:15,0,0,0,0,0
27/11/2011,06:30,2,0,0,1,1
27/11/2011,06:45,2,0,1,1,0
27/11/2011,07:00,1,1,0,0,0
27/11/2011,07:15,4,0,2,1,1
27/11/2011,07:30,7,2,1,2,2
27/11/2011,07:45,10,2,3,3,2
27/11/2011,08:00,22,6,2,9,5
27/11/2011,08:15,19,3,4,6,6
27/11/2011,08:30,13,0,4,6,3
27/11/2011,08:45,15,0,4,6,5
27/11/2011,09:00,25,6,3,10,6
27/11/2011,09:15,23,5,5,7,6
27/11/2011,09:30,28,4,7,7,10
27/11/2011,09:45,30,7,8,5,10
27/11/2011,10:00,35,4,4,16,11
27/11/2011,10:15,39,15,8,8,8
27/11/2011,10:30,41,10,8,13,10
27/11/2011,10:45,34,10,6,10,8
27/11/2011,11:00,37,9,8,10,10
27/11/2011,11:15,91,13,24,28,26
27/11/2011,11:30,40,10,12,7,11
27/11/2011,11:45,42,16,17,3,6
27/11/2011,12:00,51,18,16,12,5
27/11/2011,12:15,57,22,18,5,12
27/11/2011,12:30,35,6,10,8,11
27/11/2011,12:45,58,22,20,6,10
27/11/2011,13:00,73,19,21,14,19
27/11/2011,13:15,42,7,16,10,9
27/11/2011,13:30,50,15,19,7,9
27/11/2011,13:45,69,24,29,6,10
27/11/2011,14:00,61,24,18,12,7
27/11/2011,14:15,72,28,24,10,10
27/11/2011,14:30,59,28,16,10,5
27/11/2011,14:45,73,29,31,6,7
27/11/2011,15:00,76,28,22,16,10
27/11/2011,15:15,81,34,23,11,13
27/11/2011,15:30,81,29,27,9,16
27/11/2011,15:45,78,30,20,10,18
27/11/2011,16:00,78,30,24,14,10
27/11/2011,16:15,63,26,8,15,14
27/11/2011,16:30,60,16,14,13,17
27/11/2011,16:45,48,5,19,7,17
27/11/2011,17:00,46,13,13,6,14
27/11/2011,17:15,15,2,5,3,5
27/11/2011,17:30,8,0,1,1,6
27/11/2011,17:45,6,2,1,2,1
27/11/2011,18:00,7,0,5,1,1
27/11/2011,18:15,2,0,0,2,0
27/11/2011,18:30,8,2,0,4,2
27/11/2011,18:45,2,0,0,0,2
27/11/2011,19:00,4,1,1,0,2
27/11/2011,19:15,1,0,0,1,0
27/11/2011,19:30,1,1,0,0,0
27/11/2011,19:45,0,0,0,0,0
27/11/2011,20:00,0,0,0,0,0
27/11/2011,20:15,2,1,0,1,0
27/11/2011,20:30,1,0,1,0,0
27/11/2011,20:45,1,0,1,0,0
27/11/2011,21:00,0,0,0,0,0
27/11/2011,21:15,0,0,0,0,0
27/11/2011,21:30,0,0,0,0,0
27/11/2011,21:45,0,0,0,0,0
27/11/2011,22:00,0,0,0,0,0
27/11/2011,22:15,0,0,0,0,0
27/11/2011,22:30,0,0,0,0,0
27/11/2011,22:45,0,0,0,0,0
27/11/2011,23:00,0,0,0,0,0
27/11/2011,23:15,0,0,0,0,0
27/11/2011,23:30,0,0,0,0,0
27/11/2011,23:45,0,0,0,0,0
28/11/2011,00:00,0,0,0,0,0
28/11/2011,00:15,0,0,0,0,0
28/11/2011,00:30,0,0,0,0,0
28/11/2011,00:45,0,0,0,0,0
28/11/2011,01:00,0,0,0,0,0
28/11/2011,01:15,0,0,0,0,0
28/11/2011,01:30,0,0,0,0,0
28/11/2011,01:45,0,0,0,0,0
28/11/2011,02:00,0,0,0,0,0
28/11/2011,02:15,0,0,0,0,0
28/11/2011,02:30,0,0,0,0,0
28/11/2011,02:45,0,0,0,0,0
28/11/2011,03:00,0,0,0,0,0
28/11/2011,03:15,0,0,0,0,0
28/11/2011,03:30,0,0,0,0,0
28/11/2011,03:45,0,0,0,0,0
28/11/2011,04:00,0,0,0,0,0
28/11/2011,04:15,0,0,0,0,0
28/11/2011,04:30,0,0,0,0,0
28/11/2011,04:45,0,0,0,0,0
28/11/2011,05:00,2,0,1,1,0
28/11/2011,05:15,3,1,2,0,0
28/11/2011,05:30,2,0,1,0,1
28/11/2011,05:45,6,2,2,2,0
28/11/2011,06:00,2,0,1,0,1
28/11/2011,06:15,13,4,4,3,2
28/11/2011,06:30,16,0,7,3,6
28/11/2011,06:45,12,6,3,1,2
28/11/2011,07:00,8,0,5,1,2
28/11/2011,07:15,18,5,7,3,3
28/11/2011,07:30,20,6,10,2,2
28/11/2011,07:45,21,2,7,5,7
28/11/2011,08:00,21,4,3,6,8
28/11/2011,08:15,6,2,3,1,0
28/11/2011,08:30,13,5,8,0,0
28/11/2011,08:45,6,2,2,0,2
28/11/2011,09:00,9,1,3,3,2
28/11/2011,09:15,10,2,2,4,2
28/11/2011,09:30,13,2,3,1,7
28/11/2011,09:45,19,2,6,9,2
28/11/2011,10:00,9,2,1,4,2
28/11/2011,10:15,14,2,4,3,5
28/11/2011,10:30,15,1,4,3,7
28/11/2011,10:45,9,3,1,3,2
28/11/2011,11:00,18,4,6,2,6
28/11/2011,11:15,9,3,3,1,2
28/11/2011,11:30,16,4,5,5,2
28/11/2011,11:45,9,0,4,3,2
28/11/2011,12:00,12,4,2,3,3
28/11/2011,12:15,23,4,9,5,5
28/11/2011,12:30,18,4,4,6,4
28/11/2011,12:45,19,3,7,4,5
28/11/2011,13:00,18,7,1,4,6
28/11/2011,13:15,21,2,11,3,5
28/11/2011,13:30,16,7,3,2,4
28/11/2011,13:45,19,4,9,4,2
28/11/2011,14:00,13,6,4,2,1
28/11/2011,14:15,17,8,3,3,3
28/11/2011,14:30,34,12,12,4,6
28/11/2011,14:45,20,5,2,6,7
28/11/2011,15:00,33,10,11,8,4
28/11/2011,15:15,23,12,3,7,1
28/11/2011,15:30,18,4,5,4,5
28/11/2011,15:45,31,7,10,7,7
28/11/2011,16:00,38,14,12,7,5
28/11/2011,16:15,42,14,13,7,8
28/11/2011,16:30,52,17,13,10,12
28/11/2011,16:45,46,16,10,13,7
28/11/2011,17:00,45,18,6,8,13
28/11/2011,17:15,21,6,6,1,8
28/11/2011,17:30,20,6,10,0,4
28/11/2011,17:45,19,9,2,1,7
28/11/2011,18:00,14,5,3,5,1
28/11/2011,18:15,14,6,3,3,2
28/11/2011,18:30,8,3,4,1,0
28/11/2011,18:45,22,7,4,5,6
28/11/2011,19:00,12,4,2,4,2
28/11/2011,19:15,6,3,1,0,2
28/11/2011,19:30,3,1,2,0,0
28/11/2011,19:45,5,0,1,3,1
28/11/2011,20:00,3,1,1,0,1
28/11/2011,20:15,5,2,1,1,1
28/11/2011,20:30,6,2,0,2,2
28/11/2011,20:45,2,1,0,0,1
28/11/2011,21:00,2,1,1,0,0
28/11/2011,21:15,1,0,1,0,0
28/11/2011,21:30,5,2,1,1,1
28/11/2011,21:45,1,0,1,0,0
28/11/2011,22:00,0,0,0,0,0
28/11/2011,22:15,8,1,1,2,4
28/11/2011,22:30,4,3,0,1,0
28/11/2011,22:45,0,0,0,0,0
28/11/2011,23:00,0,0,0,0,0
28/11/2011,23:15,3,0,2,0,1
28/11/2011,23:30,0,0,0,0,0
28/11/2011,23:45,1,1,0,0,0
29/11/2011,00:00,0,0,0,0,0
29/11/2011,00:15,0,0,0,0,0
29/11/2011,00:30,0,0,0,0,0
29/11/2011,00:45,2,0,1,0,1
29/11/2011,01:00,0,0,0,0,0
29/11/2011,01:15,0,0,0,0,0
29/11/2011,01:30,0,0,0,0,0
29/11/2011,01:45,0,0,0,0,0
29/11/2011,02:00,0,0,0,0,0
29/11/2011,02:15,0,0,0,0,0
29/11/2011,02:30,0,0,0,0,0
29/11/2011,02:45,0,0,0,0,0
29/11/2011,03:00,0,0,0,0,0
29/11/2011,03:15,0,0,0,0,0
29/11/2011,03:30,0,0,0,0,0
29/11/2011,03:45,0,0,0,0,0
29/11/2011,04:00,0,0,0,0,0
29/11/2011,04:15,0,0,0,0,0
29/11/2011,04:30,0,0,0,0,0
29/11/2011,04:45,0,0,0,0,0
29/11/2011,05:00,3,0,1,2,0
29/11/2011,05:15,5,0,5,0,0
29/11/2011,05:30,3,0,1,0,2
29/11/2011,05:45,8,2,2,4,0
29/11/2011,06:00,6,0,1,1,4
