Date,,Key Bridge West,Key Bridge West Ped IN,Key Bridge West Ped OUT,Key Bridge West Bike IN,Key Bridge West Bike OUT
21/10/2011,05:15,2,0,2,0,0
21/10/2011,05:30,2,1,0,1,0
21/10/2011,05:45,3,1,1,0,1
21/10/2011,06:00,1,0,1,0,0
21/10/2011,06:15,6,0,1,4,1
21/10/2011,06:30,8,1,2,3,2
21/10/2011,06:45,7,0,5,0,2
21/10/2011,07:00,12,4,4,3,1
21/10/2011,07:15,33,6,11,10,6
21/10/2011,07:30,18,4,6,4,4
21/10/2011,07:45,31,11,9,5,6
21/10/2011,08:00,41,5,7,16,13
21/10/2011,08:15,42,5,13,13,11
21/10/2011,08:30,36,4,16,8,8
21/10/2011,08:45,40,5,18,10,7
21/10/2011,09:00,41,5,21,12,3
21/10/2011,09:15,26,2,9,9,6
21/10/2011,09:30,26,2,11,2,11
21/10/2011,09:45,25,5,8,2,10
21/10/2011,10:00,21,4,7,2,8
21/10/2011,10:15,17,2,10,0,5
21/10/2011,10:30,17,1,10,2,4
21/10/2011,10:45,13,3,7,2,1
21/10/2011,11:00,19,7,7,2,3
21/10/2011,11:15,21,3,13,5,0
21/10/2011,11:30,17,8,5,3,1
21/10/2011,11:45,13,3,3,6,1
21/10/2011,12:00,16,5,7,3,1
21/10/2011,12:15,15,6,6,2,1
21/10/2011,12:30,27,8,8,10,1
21/10/2011,12:45,14,7,3,4,0
21/10/2011,13:00,18,5,4,7,2
21/10/2011,13:15,20,7,7,5,1
21/10/2011,13:30,18,9,5,4,0
21/10/2011,13:45,21,3,13,2,3
21/10/2011,14:00,25,7,9,7,2
21/10/2011,14:15,25,13,4,6,2
21/10/2011,14:30,14,7,2,4,1
21/10/2011,14:45,24,11,7,5,1
21/10/2011,15:00,23,12,10,0,1
21/10/2011,15:15,33,16,11,6,0
21/10/2011,15:30,24,11,8,5,0
21/10/2011,15:45,25,12,8,5,0
21/10/2011,16:00,37,15,9,8,5
21/10/2011,16:15,30,11,11,6,2
21/10/2011,16:30,29,14,9,6,0
21/10/2011,16:45,76,39,22,12,3
21/10/2011,17:00,56,22,12,15,7
21/10/2011,17:15,53,19,23,9,2
21/10/2011,17:30,55,20,10,21,4
21/10/2011,17:45,70,30,13,24,3
21/10/2011,18:00,47,19,10,12,6
21/10/2011,18:15,55,15,18,18,4
21/10/2011,18:30,47,21,10,15,1
21/10/2011,18:45,44,16,16,12,0
21/10/2011,19:00,45,17,12,15,1
21/10/2011,19:15,31,10,13,6,2
21/10/2011,19:30,26,11,7,7,1
21/10/2011,19:45,22,10,5,7,0
21/10/2011,20:00,20,15,4,1,0
21/10/2011,20:15,13,4,6,3,0
21/10/2011,20:30,10,4,2,4,0
21/10/2011,20:45,16,6,8,2,0
21/10/2011,21:00,13,6,4,2,1
21/10/2011,21:15,13,10,0,3,0
21/10/2011,21:30,11,6,3,2,0
21/10/2011,21:45,10,6,3,1,0
21/10/2011,22:00,12,7,0,5,0
21/10/2011,22:15,12,6,2,2,2
21/10/2011,22:30,10,5,0,4,1
21/10/2011,22:45,10,5,5,0,0
21/10/2011,23:00,11,7,3,1,0
21/10/2011,23:15,10,0,2,6,2
21/10/2011,23:30,16,5,7,4,0
21/10/2011,23:45,10,4,3,3,0
22/10/2011,00:00,6,2,2,2,0
22/10/2011,00:15,10,4,1,5,0
22/10/2011,00:30,4,3,0,1,0
22/10/2011,00:45,3,3,0,0,0
22/10/2011,01:00,7,5,0,2,0
22/10/2011,01:15,5,2,1,1,1
22/10/2011,01:30,3,3,0,0,0
22/10/2011,01:45,4,4,0,0,0
22/10/2011,02:00,4,4,0,0,0
22/10/2011,02:15,2,1,1,0,0
22/10/2011,02:30,5,3,1,1,0
22/10/2011,02:45,10,10,0,0,0
22/10/2011,03:00,3,2,1,0,0
22/10/2011,03:15,4,3,0,1,0
22/10/2011,03:30,0,0,0,0,0
22/10/2011,03:45,0,0,0,0,0
22/10/2011,04:00,2,1,0,1,0
22/10/2011,04:15,1,0,0,1,0
22/10/2011,04:30,1,1,0,0,0
22/10/2011,04:45,1,0,1,0,0
22/10/2011,05:00,0,0,0,0,0
22/10/2011,05:15,0,0,0,0,0
22/10/2011,05:30,0,0,0,0,0
22/10/2011,05:45,1,1,0,0,0
22/10/2011,06:00,0,0,0,0,0
22/10/2011,06:15,1,0,0,0,1
22/10/2011,06:30,4,1,3,0,0
22/10/2011,06:45,5,1,1,2,1
22/10/2011,07:00,13,2,9,1,1
22/10/2011,07:15,24,3,20,0,1
22/10/2011,07:30,11,2,9,0,0
22/10/2011,07:45,21,9,10,2,0
22/10/2011,08:00,16,2,10,2,2
22/10/2011,08:15,23,6,11,2,4
22/10/2011,08:30,35,14,14,1,6
22/10/2011,08:45,44,9,30,4,1
22/10/2011,09:00,62,18,39,3,2
22/10/2011,09:15,59,9,48,1,1
22/10/2011,09:30,43,8,31,3,1
22/10/2011,09:45,30,5,18,5,2
22/10/2011,10:00,39,7,23,8,1
22/10/2011,10:15,61,16,26,13,6
22/10/2011,10:30,48,15,24,5,4
22/10/2011,10:45,63,9,46,6,2
22/10/2011,11:00,65,16,37,8,4
22/10/2011,11:15,39,12,17,6,4
22/10/2011,11:30,47,13,20,9,5
22/10/2011,11:45,39,12,22,1,4
22/10/2011,12:00,35,7,18,5,5
22/10/2011,12:15,57,21,27,6,3
22/10/2011,12:30,32,13,13,4,2
22/10/2011,12:45,37,18,12,7,0
22/10/2011,13:00,37,11,14,10,2
22/10/2011,13:15,24,8,14,2,0
22/10/2011,13:30,35,16,13,4,2
22/10/2011,13:45,28,16,10,0,2
22/10/2011,14:00,36,12,10,10,4
22/10/2011,14:15,37,16,11,5,5
22/10/2011,14:30,43,19,15,5,4
22/10/2011,14:45,26,14,7,4,1
22/10/2011,15:00,39,19,5,11,4
22/10/2011,15:15,37,22,12,0,3
22/10/2011,15:30,52,35,6,8,3
22/10/2011,15:45,41,18,5,16,2
22/10/2011,16:00,27,11,6,10,0
22/10/2011,16:15,45,24,8,12,1
22/10/2011,16:30,38,21,10,6,1
22/10/2011,16:45,49,29,13,6,1
22/10/2011,17:00,55,27,15,9,4
22/10/2011,17:15,43,25,6,9,3
22/10/2011,17:30,48,26,14,6,2
22/10/2011,17:45,31,17,13,1,0
22/10/2011,18:00,46,26,13,6,1
22/10/2011,18:15,40,16,21,3,0
22/10/2011,18:30,37,19,13,4,1
22/10/2011,18:45,44,32,7,5,0
22/10/2011,19:00,25,16,8,0,1
22/10/2011,19:15,29,16,11,2,0
22/10/2011,19:30,29,16,9,4,0
22/10/2011,19:45,13,8,2,3,0
22/10/2011,20:00,20,15,3,1,1
22/10/2011,20:15,24,17,5,2,0
22/10/2011,20:30,32,18,8,4,2
22/10/2011,20:45,14,8,1,5,0
22/10/2011,21:00,9,9,0,0,0
22/10/2011,21:15,14,7,6,0,1
22/10/2011,21:30,22,6,12,4,0
22/10/2011,21:45,23,17,5,0,1
22/10/2011,22:00,3,2,1,0,0
22/10/2011,22:15,9,3,5,0,1
22/10/2011,22:30,8,5,1,2,0
22/10/2011,22:45,7,5,1,1,0
22/10/2011,23:00,15,9,4,2,0
22/10/2011,23:15,15,8,4,3,0
22/10/2011,23:30,5,2,1,2,0
22/10/2011,23:45,4,3,0,0,1
23/10/2011,00:00,13,5,5,3,0
23/10/2011,00:15,7,5,1,1,0
23/10/2011,00:30,6,2,1,3,0
23/10/2011,00:45,4,4,0,0,0
23/10/2011,01:00,8,7,0,0,1
23/10/2011,01:15,8,8,0,0,0
23/10/2011,01:30,6,4,1,1,0
23/10/2011,01:45,3,3,0,0,0
23/10/2011,02:00,3,1,0,2,0
23/10/2011,02:15,1,1,0,0,0
23/10/2011,02:30,0,0,0,0,0
23/10/2011,02:45,3,3,0,0,0
23/10/2011,03:00,6,3,2,1,0
23/10/2011,03:15,4,3,0,1,0
23/10/2011,03:30,2,2,0,0,0
23/10/2011,03:45,2,1,0,1,0
23/10/2011,04:00,2,0,2,0,0
23/10/2011,04:15,4,3,0,1,0
23/10/2011,04:30,0,0,0,0,0
23/10/2011,04:45,1,0,0,1,0
23/10/2011,05:00,0,0,0,0,0
23/10/2011,05:15,3,0,0,3,0
23/10/2011,05:30,4,0,0,4,0
23/10/2011,05:45,0,0,0,0,0
23/10/2011,06:00,0,0,0,0,0
23/10/2011,06:15,9,7,2,0,0
23/10/2011,06:30,3,1,1,1,0
23/10/2011,06:45,4,2,2,0,0
23/10/2011,07:00,2,0,1,1,0
23/10/2011,07:15,3,1,2,0,0
23/10/2011,07:30,7,1,4,2,0
23/10/2011,07:45,8,6,2,0,0
23/10/2011,08:00,7,0,4,2,1
23/10/2011,08:15,10,6,3,1,0
23/10/2011,08:30,20,2,6,7,5
23/10/2011,08:45,23,7,11,4,1
23/10/2011,09:00,13,5,2,5,1
23/10/2011,09:15,22,5,9,3,5
23/10/2011,09:30,22,8,13,1,0
23/10/2011,09:45,24,8,8,5,3
23/10/2011,10:00,27,7,11,8,1
23/10/2011,10:15,31,9,13,6,3
23/10/2011,10:30,30,6,19,3,2
23/10/2011,10:45,26,10,10,2,4
23/10/2011,11:00,32,7,10,12,3
23/10/2011,11:15,27,7,15,4,1
23/10/2011,11:30,55,18,27,8,2
23/10/2011,11:45,41,16,11,12,2
23/10/2011,12:00,65,18,19,20,8
23/10/2011,12:15,34,6,17,9,2
23/10/2011,12:30,44,10,17,16,1
23/10/2011,12:45,39,11,18,9,1
23/10/2011,13:00,28,11,9,7,1
23/10/2011,13:15,39,15,8,8,8
23/10/2011,13:30,28,5,13,9,1
23/10/2011,13:45,34,10,13,8,3
23/10/2011,14:00,32,11,12,7,2
23/10/2011,14:15,31,15,8,3,5
23/10/2011,14:30,33,13,13,5,2
23/10/2011,14:45,31,18,5,7,1
23/10/2011,15:00,44,19,9,14,2
23/10/2011,15:15,40,13,11,13,3
23/10/2011,15:30,37,13,10,12,2
23/10/2011,15:45,37,21,7,7,2
23/10/2011,16:00,29,12,10,6,1
23/10/2011,16:15,47,25,7,13,2
23/10/2011,16:30,32,12,8,11,1
23/10/2011,16:45,43,19,16,4,4
23/10/2011,17:00,33,17,11,4,1
23/10/2011,17:15,43,21,13,8,1
23/10/2011,17:30,51,17,11,15,8
23/10/2011,17:45,41,16,14,8,3
23/10/2011,18:00,32,17,12,1,2
23/10/2011,18:15,39,25,7,7,0
23/10/2011,18:30,32,14,6,7,5
23/10/2011,18:45,18,10,3,5,0
23/10/2011,19:00,23,11,7,3,2
23/10/2011,19:15,17,8,4,3,2
23/10/2011,19:30,16,10,4,2,0
23/10/2011,19:45,11,8,2,1,0
23/10/2011,20:00,7,4,1,2,0
23/10/2011,20:15,7,6,0,1,0
23/10/2011,20:30,4,1,2,1,0
23/10/2011,20:45,10,9,0,1,0
23/10/2011,21:00,21,4,16,1,0
23/10/2011,21:15,18,5,10,2,1
23/10/2011,21:30,16,14,1,1,0
23/10/2011,21:45,10,5,4,0,1
23/10/2011,22:00,7,5,2,0,0
23/10/2011,22:15,9,6,3,0,0
23/10/2011,22:30,6,3,2,1,0
23/10/2011,22:45,8,4,0,4,0
23/10/2011,23:00,10,2,4,4,0
23/10/2011,23:15,6,3,2,0,1
23/10/2011,23:30,15,14,0,1,0
23/10/2011,23:45,2,2,0,0,0
24/10/2011,00:00,4,4,0,0,0
24/10/2011,00:15,4,4,0,0,0
24/10/2011,00:30,1,0,0,0,1
24/10/2011,00:45,3,2,0,1,0
24/10/2011,01:00,10,8,0,2,0
24/10/2011,01:15,2,2,0,0,0
24/10/2011,01:30,1,1,0,0,0
24/10/2011,01:45,0,0,0,0,0
24/10/2011,02:00,0,0,0,0,0
24/10/2011,02:15,0,0,0,0,0
24/10/2011,02:30,0,0,0,0,0
24/10/2011,02:45,0,0,0,0,0
24/10/2011,03:00,2,0,0,2,0
24/10/2011,03:15,2,1,1,0,0
24/10/2011,03:30,2,1,1,0,0
24/10/2011,03:45,0,0,0,0,0
24/10/2011,04:00,0,0,0,0,0
24/10/2011,04:15,0,0,0,0,0
24/10/2011,04:30,0,0,0,0,0
24/10/2011,04:45,2,1,0,1,0
24/10/2011,05:00,0,0,0,0,0
24/10/2011,05:15,2,2,0,0,0
24/10/2011,05:30,5,2,2,1,0
24/10/2011,05:45,2,0,2,0,0
24/10/2011,06:00,7,2,4,0,1
24/10/2011,06:15,7,2,3,1,1
24/10/2011,06:30,11,2,3,4,2
24/10/2011,06:45,11,2,4,4,1
24/10/2011,07:00,17,3,3,7,4
24/10/2011,07:15,24,5,8,6,5
24/10/2011,07:30,31,4,11,6,10
24/10/2011,07:45,38,2,17,9,10
24/10/2011,08:00,38,5,9,13,11
24/10/2011,08:15,39,3,17,10,9
24/10/2011,08:30,46,7,20,15,4
24/10/2011,08:45,42,3,18,11,10
24/10/2011,09:00,34,2,20,8,4
24/10/2011,09:15,26,2,5,11,8
24/10/2011,09:30,21,2,9,8,2
24/10/2011,09:45,15,1,6,4,4
24/10/2011,10:00,22,4,9,7,2
24/10/2011,10:15,20,4,8,3,5
24/10/2011,10:30,19,4,9,4,2
24/10/2011,10:45,10,1,7,0,2
24/10/2011,11:00,17,8,4,1,4
24/10/2011,11:15,13,4,5,4,0
24/10/2011,11:30,16,4,10,2,0
24/10/2011,11:45,10,4,3,1,2
24/10/2011,12:00,11,4,3,3,1
24/10/2011,12:15,14,7,5,1,1
24/10/2011,12:30,9,1,2,5,1
24/10/2011,12:45,16,6,5,2,3
24/10/2011,13:00,11,5,5,1,0
24/10/2011,13:15,12,5,3,4,0
24/10/2011,13:30,16,5,6,5,0
24/10/2011,13:45,14,7,4,3,0
24/10/2011,14:00,14,4,2,5,3
24/10/2011,14:15,14,8,3,1,2
24/10/2011,14:30,15,4,6,3,2
24/10/2011,14:45,18,9,4,4,1
24/10/2011,15:00,14,5,7,1,1
24/10/2011,15:15,19,5,3,6,5
24/10/2011,15:30,17,5,2,9,1
24/10/2011,15:45,19,6,7,2,4
24/10/2011,16:00,34,13,11,8,2
24/10/2011,16:15,28,14,5,8,1
24/10/2011,16:30,25,8,10,6,1
24/10/2011,16:45,36,14,7,13,2
24/10/2011,17:00,57,23,10,22,2
24/10/2011,17:15,77,16,29,26,6
24/10/2011,17:30,75,25,22,21,7
24/10/2011,17:45,88,20,31,26,11
24/10/2011,18:00,79,28,23,19,9
24/10/2011,18:15,80,35,24,15,6
24/10/2011,18:30,57,29,13,13,2
24/10/2011,18:45,55,20,12,19,4
24/10/2011,19:00,40,25,8,6,1
24/10/2011,19:15,40,20,4,11,5
24/10/2011,19:30,23,11,4,8,0
24/10/2011,19:45,28,19,3,6,0
24/10/2011,20:00,26,11,6,9,0
24/10/2011,20:15,14,7,1,5,1
24/10/2011,20:30,16,9,0,7,0
24/10/2011,20:45,17,6,6,5,0
24/10/2011,21:00,20,12,1,7,0
24/10/2011,21:15,25,12,2,11,0
24/10/2011,21:30,19,14,2,3,0
24/10/2011,21:45,12,11,0,1,0
24/10/2011,22:00,10,1,1,6,2
24/10/2011,22:15,12,5,3,4,0
24/10/2011,22:30,7,5,0,2,0
24/10/2011,22:45,4,4,0,0,0
24/10/2011,23:00,5,1,0,4,0
24/10/2011,23:15,12,11,0,1,0
24/10/2011,23:30,5,1,2,2,0
24/10/2011,23:45,5,1,1,3,0
25/10/2011,00:00,4,0,0,4,0
25/10/2011,00:15,2,1,0,1,0
25/10/2011,00:30,2,0,0,2,0
25/10/2011,00:45,0,0,0,0,0
25/10/2011,01:00,2,0,0,1,1
25/10/2011,01:15,0,0,0,0,0
25/10/2011,01:30,0,0,0,0,0
25/10/2011,01:45,0,0,0,0,0
25/10/2011,02:00,0,0,0,0,0
25/10/2011,02:15,0,0,0,0,0
25/10/2011,02:30,0,0,0,0,0
25/10/2011,02:45,1,1,0,0,0
25/10/2011,03:00,1,1,0,0,0
25/10/2011,03:15,3,0,1,2,0
25/10/2011,03:30,0,0,0,0,0
25/10/2011,03:45,0,0,0,0,0
25/10/2011,04:00,0,0,0,0,0
25/10/2011,04:15,0,0,0,0,0
25/10/2011,04:30,0,0,0,0,0
25/10/2011,04:45,3,2,0,0,1
25/10/2011,05:00,1,0,1,0,0
25/10/2011,05:15,2,1,1,0,0
25/10/2011,05:30,3,0,2,1,0
25/10/2011,05:45,3,0,0,2,1
25/10/2011,06:00,3,0,2,1,0
25/10/2011,06:15,8,1,0,5,2
25/10/2011,06:30,11,2,2,4,3
25/10/2011,06:45,17,3,5,7,2
25/10/2011,07:00,35,16,6,8,5
25/10/2011,07:15,19,4,5,7,3
25/10/2011,07:30,29,15,6,4,4
25/10/2011,07:45,43,9,13,8,13
25/10/2011,08:00,39,7,12,13,7
25/10/2011,08:15,53,8,18,12,15
25/10/2011,08:30,40,5,16,11,8
25/10/2011,08:45,40,8,14,11,7
25/10/2011,09:00,34,2,13,12,7
25/10/2011,09:15,32,3,12,10,7
25/10/2011,09:30,19,3,10,3,3
25/10/2011,09:45,15,2,7,2,4
25/10/2011,10:00,15,2,8,3,2
25/10/2011,10:15,11,0,3,4,4
25/10/2011,10:30,11,4,4,3,0
25/10/2011,10:45,17,3,11,2,1
25/10/2011,11:00,13,4,2,4,3
25/10/2011,11:15,12,4,5,1,2
25/10/2011,11:30,20,6,11,3,0
25/10/2011,11:45,16,3,6,4,3
25/10/2011,12:00,11,2,7,2,0
25/10/2011,12:15,27,7,16,4,0
25/10/2011,12:30,15,4,7,3,1
25/10/2011,12:45,25,17,4,1,3
25/10/2011,13:00,13,6,4,3,0
25/10/2011,13:15,16,9,4,1,2
25/10/2011,13:30,23,4,14,4,1
25/10/2011,13:45,17,5,8,2,2
25/10/2011,14:00,10,5,1,1,3
25/10/2011,14:15,15,1,11,1,2
25/10/2011,14:30,10,5,1,0,4
25/10/2011,14:45,23,9,6,7,1
25/10/2011,15:00,31,9,12,7,3
25/10/2011,15:15,25,11,8,3,3
25/10/2011,15:30,19,8,6,3,2
25/10/2011,15:45,28,13,4,8,3
25/10/2011,16:00,30,9,11,8,2
25/10/2011,16:15,28,6,6,14,2
25/10/2011,16:30,24,7,12,3,2
25/10/2011,16:45,36,13,8,12,3
25/10/2011,17:00,56,20,9,21,6
25/10/2011,17:15,63,29,10,22,2
25/10/2011,17:30,59,22,10,22,5
25/10/2011,17:45,76,26,19,24,7
25/10/2011,18:00,68,20,19,23,6
25/10/2011,18:15,61,23,17,16,5
25/10/2011,18:30,56,27,15,10,4
25/10/2011,18:45,48,18,15,13,2
25/10/2011,19:00,52,22,12,17,1
25/10/2011,19:15,38,19,6,12,1
25/10/2011,19:30,40,27,3,10,0
25/10/2011,19:45,34,13,6,12,3
25/10/2011,20:00,19,10,3,5,1
25/10/2011,20:15,24,6,2,15,1
25/10/2011,20:30,24,13,9,2,0
25/10/2011,20:45,17,11,1,5,0
25/10/2011,21:00,29,9,6,11,3
25/10/2011,21:15,18,9,1,8,0
25/10/2011,21:30,14,4,2,8,0
25/10/2011,21:45,20,11,2,7,0
25/10/2011,22:00,11,6,1,4,0
25/10/2011,22:15,14,9,4,1,0
25/10/2011,22:30,17,2,9,4,2
25/10/2011,22:45,7,5,0,2,0
25/10/2011,23:00,10,3,0,7,0
25/10/2011,23:15,7,2,1,2,2
25/10/2011,23:30,7,3,2,2,0
25/10/2011,23:45,10,4,4,2,0
26/10/2011,00:00,3,2,1,0,0
26/10/2011,00:15,7,3,1,3,0
26/10/2011,00:30,2,2,0,0,0
26/10/2011,00:45,6,1,2,3,0
26/10/2011,01:00,0,0,0,0,0
26/10/2011,01:15,2,2,0,0,0
26/10/2011,01:30,0,0,0,0,0
26/10/2011,01:45,1,1,0,0,0
26/10/2011,02:00,4,4,0,0,0
26/10/2011,02:15,0,0,0,0,0
26/10/2011,02:30,0,0,0,0,0
26/10/2011,02:45,0,0,0,0,0
26/10/2011,03:00,0,0,0,0,0
26/10/2011,03:15,0,0,0,0,0
26/10/2011,03:30,0,0,0,0,0
26/10/2011,03:45,0,0,0,0,0
26/10/2011,04:00,0,0,0,0,0
26/10/2011,04:15,0,0,0,0,0
26/10/2011,04:30,2,1,1,0,0
26/10/2011,04:45,0,0,0,0,0
26/10/2011,05:00,0,0,0,0,0
26/10/2011,05:15,1,1,0,0,0
26/10/2011,05:30,2,1,0,1,0
26/10/2011,05:45,3,0,1,0,2
26/10/2011,06:00,2,0,2,0,0
26/10/2011,06:15,10,2,2,5,1
26/10/2011,06:30,8,2,1,4,1
26/10/2011,06:45,25,6,8,10,1
26/10/2011,07:00,23,10,5,4,4
26/10/2011,07:15,29,8,7,8,6
26/10/2011,07:30,23,2,8,5,8
26/10/2011,07:45,44,3,9,18,14
26/10/2011,08:00,35,7,12,10,6
26/10/2011,08:15,55,5,24,18,8
26/10/2011,08:30,69,11,36,14,8
26/10/2011,08:45,55,12,23,13,7
26/10/2011,09:00,28,2,15,5,6
26/10/2011,09:15,25,0,11,3,11
26/10/2011,09:30,26,3,16,4,3
26/10/2011,09:45,23,5,13,2,3
26/10/2011,10:00,26,5,8,8,5
26/10/2011,10:15,13,3,5,1,4
26/10/2011,10:30,21,2,11,5,3
26/10/2011,10:45,22,4,12,4,2
26/10/2011,11:00,18,7,6,4,1
26/10/2011,11:15,12,3,5,2,2
26/10/2011,11:30,15,4,6,3,2
26/10/2011,11:45,15,3,7,3,2
26/10/2011,12:00,14,5,5,1,3
26/10/2011,12:15,16,10,3,3,0
26/10/2011,12:30,23,7,3,8,5
26/10/2011,12:45,15,4,9,1,1
26/10/2011,13:00,10,4,3,2,1
26/10/2011,13:15,8,4,0,4,0
26/10/2011,13:30,9,4,3,2,0
26/10/2011,13:45,4,0,2,1,1
26/10/2011,14:00,9,4,2,3,0
26/10/2011,14:15,3,1,1,1,0
26/10/2011,14:30,8,2,4,2,0
26/10/2011,14:45,6,4,0,2,0
26/10/2011,15:00,25,5,13,7,0
26/10/2011,15:15,16,3,6,6,1
26/10/2011,15:30,10,3,5,1,1
26/10/2011,15:45,12,7,3,1,1
26/10/2011,16:00,15,3,2,10,0
26/10/2011,16:15,18,8,3,7,0
26/10/2011,16:30,36,11,16,7,2
26/10/2011,16:45,31,5,10,13,3
26/10/2011,17:00,38,14,7,14,3
26/10/2011,17:15,64,20,11,29,4
26/10/2011,17:30,62,19,15,26,2
26/10/2011,17:45,78,27,18,26,7
26/10/2011,18:00,74,23,22,21,8
26/10/2011,18:15,69,30,17,17,5
26/10/2011,18:30,54,16,13,16,9
26/10/2011,18:45,49,16,19,14,0
26/10/2011,19:00,58,18,22,16,2
26/10/2011,19:15,45,18,8,18,1
26/10/2011,19:30,27,12,3,9,3
26/10/2011,19:45,29,15,7,6,1
26/10/2011,20:00,18,12,1,4,1
26/10/2011,20:15,30,18,3,9,0
26/10/2011,20:30,29,15,3,10,1
26/10/2011,20:45,22,14,5,3,0
26/10/2011,21:00,20,11,2,7,0
26/10/2011,21:15,26,16,2,7,1
26/10/2011,21:30,10,6,4,0,0
26/10/2011,21:45,15,8,2,5,0
26/10/2011,22:00,24,12,3,9,0
26/10/2011,22:15,12,10,0,2,0
26/10/2011,22:30,12,6,1,4,1
26/10/2011,22:45,6,4,1,1,0
26/10/2011,23:00,8,2,0,5,1
26/10/2011,23:15,9,3,1,5,0
26/10/2011,23:30,7,1,0,6,0
26/10/2011,23:45,1,1,0,0,0
27/10/2011,00:00,6,2,0,4,0
27/10/2011,00:15,7,4,1,2,0
27/10/2011,00:30,4,3,1,0,0
27/10/2011,00:45,13,2,11,0,0
27/10/2011,01:00,5,1,0,4,0
27/10/2011,01:15,0,0,0,0,0
27/10/2011,01:30,0,0,0,0,0
27/10/2011,01:45,0,0,0,0,0
27/10/2011,02:00,0,0,0,0,0
27/10/2011,02:15,1,1,0,0,0
27/10/2011,02:30,2,1,1,0,0
27/10/2011,02:45,1,1,0,0,0
27/10/2011,03:00,0,0,0,0,0
27/10/2011,03:15,1,0,1,0,0
27/10/2011,03:30,6,6,0,0,0
27/10/2011,03:45,0,0,0,0,0
27/10/2011,04:00,0,0,0,0,0
27/10/2011,04:15,0,0,0,0,0
27/10/2011,04:30,0,0,0,0,0
27/10/2011,04:45,2,2,0,0,0
27/10/2011,05:00,1,1,0,0,0
27/10/2011,05:15,2,0,0,0,2
27/10/2011,05:30,1,0,0,1,0
27/10/2011,05:45,0,0,0,0,0
27/10/2011,06:00,1,0,1,0,0
27/10/2011,06:15,7,0,2,3,2
27/10/2011,06:30,7,0,2,2,3
27/10/2011,06:45,7,3,3,1,0
27/10/2011,07:00,10,0,1,2,7
27/10/2011,07:15,9,2,4,3,0
27/10/2011,07:30,13,1,7,4,1
27/10/2011,07:45,16,0,8,4,4
27/10/2011,08:00,14,4,5,3,2
27/10/2011,08:15,28,4,13,8,3
27/10/2011,08:30,32,4,17,8,3
27/10/2011,08:45,37,6,17,3,11
27/10/2011,09:00,23,3,15,4,1
27/10/2011,09:15,24,2,13,7,2
27/10/2011,09:30,25,7,13,3,2
27/10/2011,09:45,10,2,3,2,3
27/10/2011,10:00,20,3,11,6,0
27/10/2011,10:15,8,4,2,0,2
27/10/2011,10:30,5,3,0,0,2
27/10/2011,10:45,8,1,7,0,0
27/10/2011,11:00,11,4,5,0,2
27/10/2011,11:15,2,1,1,0,0
27/10/2011,11:30,9,2,6,1,0
27/10/2011,11:45,8,2,2,3,1
27/10/2011,12:00,3,1,1,1,0
27/10/2011,12:15,7,1,6,0,0
27/10/2011,12:30,6,3,2,0,1
27/10/2011,12:45,8,3,5,0,0
27/10/2011,13:00,10,4,3,3,0
27/10/2011,13:15,9,5,3,1,0
27/10/2011,13:30,13,7,6,0,0
27/10/2011,13:45,12,3,6,1,2
27/10/2011,14:00,10,2,2,3,3
27/10/2011,14:15,9,4,2,2,1
27/10/2011,14:30,19,12,3,4,0
27/10/2011,14:45,12,5,7,0,0
27/10/2011,15:00,13,8,5,0,0
27/10/2011,15:15,15,7,4,4,0
27/10/2011,15:30,21,8,7,6,0
27/10/2011,15:45,14,5,6,1,2
27/10/2011,16:00,25,15,8,2,0
27/10/2011,16:15,19,6,6,7,0
27/10/2011,16:30,15,6,4,4,1
27/10/2011,16:45,35,16,13,5,1
27/10/2011,17:00,25,12,7,6,0
27/10/2011,17:15,64,26,15,19,4
27/10/2011,17:30,47,15,13,14,5
27/10/2011,17:45,29,11,7,8,3
27/10/2011,18:00,27,13,8,5,1
27/10/2011,18:15,41,12,15,12,2
27/10/2011,18:30,34,22,8,3,1
27/10/2011,18:45,27,5,8,14,0
27/10/2011,19:00,12,4,1,6,1
27/10/2011,19:15,25,15,4,6,0
27/10/2011,19:30,22,6,5,10,1
27/10/2011,19:45,16,7,3,5,1
27/10/2011,20:00,20,13,2,4,1
27/10/2011,20:15,12,12,0,0,0
27/10/2011,20:30,17,12,0,3,2
27/10/2011,20:45,12,7,2,2,1
27/10/2011,21:00,20,9,6,5,0
27/10/2011,21:15,10,6,1,3,0
27/10/2011,21:30,9,5,3,0,1
27/10/2011,21:45,5,3,0,2,0
27/10/2011,22:00,10,5,3,2,0
27/10/2011,22:15,11,2,1,8,0
27/10/2011,22:30,5,3,0,2,0
27/10/2011,22:45,6,3,2,0,1
27/10/2011,23:00,3,1,0,2,0
27/10/2011,23:15,7,3,0,3,1
27/10/2011,23:30,3,2,1,0,0
27/10/2011,23:45,8,5,1,1,1
28/10/2011,00:00,4,2,1,1,0
28/10/2011,00:15,0,0,0,0,0
28/10/2011,00:30,0,0,0,0,0
28/10/2011,00:45,4,2,0,2,0
28/10/2011,01:00,2,1,0,1,0
28/10/2011,01:15,7,6,1,0,0
28/10/2011,01:30,0,0,0,0,0
28/10/2011,01:45,7,3,0,4,0
28/10/2011,02:00,0,0,0,0,0
28/10/2011,02:15,3,1,0,2,0
28/10/2011,02:30,3,0,3,0,0
28/10/2011,02:45,0,0,0,0,0
