Date,,TR Island,TR Island Bridge Ped IN,TR Island Bridge Ped OUT,TR Island Bridge Bike IN,TR Island Bridge Bike OUT
31/10/2011,23:00,0,0,0,0,0
31/10/2011,23:15,1,1,0,0,0
31/10/2011,23:30,0,0,0,0,0
31/10/2011,23:45,0,0,0,0,0
01/11/2011,00:00,0,0,0,0,0
01/11/2011,00:15,0,0,0,0,0
01/11/2011,00:30,0,0,0,0,0
01/11/2011,00:45,0,0,0,0,0
01/11/2011,01:00,0,0,0,0,0
01/11/2011,01:15,0,0,0,0,0
01/11/2011,01:30,0,0,0,0,0
01/11/2011,01:45,0,0,0,0,0
01/11/2011,02:00,0,0,0,0,0
01/11/2011,02:15,0,0,0,0,0
01/11/2011,02:30,0,0,0,0,0
01/11/2011,02:45,0,0,0,0,0
01/11/2011,03:00,0,0,0,0,0
01/11/2011,03:15,0,0,0,0,0
01/11/2011,03:30,0,0,0,0,0
01/11/2011,03:45,0,0,0,0,0
01/11/2011,04:00,0,0,0,0,0
01/11/2011,04:15,1,0,0,0,1
01/11/2011,04:30,0,0,0,0,0
01/11/2011,04:45,1,0,0,1,0
01/11/2011,05:00,2,0,2,0,0
01/11/2011,05:15,3,1,0,1,1
01/11/2011,05:30,6,1,1,2,2
01/11/2011,05:45,6,1,2,2,1
01/11/2011,06:00,94,1,2,16,75
01/11/2011,06:15,12,2,6,1,3
01/11/2011,06:30,13,1,7,1,4
01/11/2011,06:45,24,3,11,5,5
01/11/2011,07:00,27,2,16,5,4
01/11/2011,07:15,33,3,16,6,8
01/11/2011,07:30,40,7,25,2,6
01/11/2011,07:45,40,4,25,0,11
01/11/2011,08:00,51,7,28,7,9
01/11/2011,08:15,53,8,27,8,10
01/11/2011,08:30,37,5,28,2,2
01/11/2011,08:45,43,10,25,3,5
01/11/2011,09:00,40,9,23,2,6
01/11/2011,09:15,39,4,25,6,4
01/11/2011,09:30,13,1,8,1,3
01/11/2011,09:45,16,1,8,3,4
01/11/2011,10:00,15,3,10,2,0
01/11/2011,10:15,8,1,4,3,0
01/11/2011,10:30,9,3,3,1,2
01/11/2011,10:45,11,3,1,2,5
01/11/2011,11:00,17,3,5,4,5
01/11/2011,11:15,11,2,3,3,3
01/11/2011,11:30,31,10,6,6,9
01/11/2011,11:45,22,2,6,8,6
01/11/2011,12:00,17,5,4,4,4
01/11/2011,12:15,30,4,9,4,13
01/11/2011,12:30,23,1,7,6,9
01/11/2011,12:45,33,5,3,10,15
01/11/2011,13:00,33,5,4,13,11
01/11/2011,13:15,27,5,4,9,9
01/11/2011,13:30,20,6,2,10,2
01/11/2011,13:45,24,4,7,8,5
01/11/2011,14:00,29,11,8,5,5
01/11/2011,14:15,21,5,3,7,6
01/11/2011,14:30,15,6,2,3,4
01/11/2011,14:45,18,5,4,6,3
01/11/2011,15:00,21,8,1,8,4
01/11/2011,15:15,18,5,6,4,3
01/11/2011,15:30,16,6,5,3,2
01/11/2011,15:45,27,11,5,5,6
01/11/2011,16:00,28,9,3,8,8
01/11/2011,16:15,37,14,5,6,12
01/11/2011,16:30,36,17,5,7,7
01/11/2011,16:45,28,15,4,6,3
01/11/2011,17:00,54,27,7,7,13
01/11/2011,17:15,77,31,21,11,14
01/11/2011,17:30,94,40,16,16,22
01/11/2011,17:45,82,34,8,19,21
01/11/2011,18:00,84,40,12,24,8
01/11/2011,18:15,70,34,4,19,13
01/11/2011,18:30,64,25,3,22,14
01/11/2011,18:45,48,19,11,13,5
01/11/2011,19:00,28,16,1,7,4
01/11/2011,19:15,24,12,2,5,5
01/11/2011,19:30,10,7,0,2,1
01/11/2011,19:45,10,2,1,4,3
01/11/2011,20:00,4,3,0,1,0
01/11/2011,20:15,4,1,0,3,0
01/11/2011,20:30,4,3,1,0,0
01/11/2011,20:45,5,3,0,0,2
01/11/2011,21:00,8,4,2,1,1
01/11/2011,21:15,3,1,2,0,0
01/11/2011,21:30,3,3,0,0,0
01/11/2011,21:45,1,0,1,0,0
01/11/2011,22:00,4,3,1,0,0
01/11/2011,22:15,3,1,0,2,0
01/11/2011,22:30,2,2,0,0,0
01/11/2011,22:45,4,4,0,0,0
01/11/2011,23:00,2,2,0,0,0
01/11/2011,23:15,0,0,0,0,0
01/11/2011,23:30,1,0,0,0,1
01/11/2011,23:45,0,0,0,0,0
02/11/2011,00:00,2,1,0,1,0
02/11/2011,00:15,0,0,0,0,0
02/11/2011,00:30,0,0,0,0,0
02/11/2011,00:45,0,0,0,0,0
02/11/2011,01:00,0,0,0,0,0
02/11/2011,01:15,0,0,0,0,0
02/11/2011,01:30,0,0,0,0,0
02/11/2011,01:45,0,0,0,0,0
02/11/2011,02:00,0,0,0,0,0
02/11/2011,02:15,0,0,0,0,0
02/11/2011,02:30,0,0,0,0,0
02/11/2011,02:45,0,0,0,0,0
02/11/2011,03:00,0,0,0,0,0
02/11/2011,03:15,0,0,0,0,0
02/11/2011,03:30,0,0,0,0,0
02/11/2011,03:45,0,0,0,0,0
02/11/2011,04:00,0,0,0,0,0
02/11/2011,04:15,1,0,0,0,1
02/11/2011,04:30,0,0,0,0,0
02/11/2011,04:45,1,0,0,1,0
02/11/2011,05:00,2,1,1,0,0
02/11/2011,05:15,3,1,1,0,1
02/11/2011,05:30,4,1,3,0,0
02/11/2011,05:45,11,2,4,1,4
02/11/2011,06:00,93,1,2,14,76
02/11/2011,06:15,15,0,9,1,5
02/11/2011,06:30,9,0,6,2,1
02/11/2011,06:45,36,2,17,8,9
02/11/2011,07:00,31,3,13,6,9
02/11/2011,07:15,43,2,23,5,13
02/11/2011,07:30,43,7,20,10,6
02/11/2011,07:45,49,12,26,4,7
02/11/2011,08:00,39,6,25,3,5
02/11/2011,08:15,55,6,41,1,7
02/11/2011,08:30,43,7,31,4,1
02/11/2011,08:45,39,8,23,4,4
02/11/2011,09:00,34,4,16,4,10
02/11/2011,09:15,27,4,18,3,2
02/11/2011,09:30,16,1,13,0,2
02/11/2011,09:45,19,5,5,2,7
02/11/2011,10:00,16,1,5,5,5
02/11/2011,10:15,9,2,2,2,3
02/11/2011,10:30,18,2,6,4,6
02/11/2011,10:45,23,4,7,4,8
02/11/2011,11:00,16,2,6,4,4
02/11/2011,11:15,6,3,1,0,2
02/11/2011,11:30,25,2,8,5,10
02/11/2011,11:45,24,5,4,6,9
02/11/2011,12:00,22,7,6,1,8
02/11/2011,12:15,33,3,7,13,10
02/11/2011,12:30,21,3,6,8,4
02/11/2011,12:45,28,6,6,9,7
02/11/2011,13:00,21,3,2,8,8
02/11/2011,13:15,16,2,5,2,7
02/11/2011,13:30,24,7,2,9,6
02/11/2011,13:45,15,1,2,8,4
02/11/2011,14:00,17,3,6,3,5
02/11/2011,14:15,20,5,4,5,6
02/11/2011,14:30,24,5,4,7,8
02/11/2011,14:45,23,8,6,9,0
02/11/2011,15:00,19,5,3,10,1
02/11/2011,15:15,24,5,4,5,10
02/11/2011,15:30,23,2,7,5,9
02/11/2011,15:45,21,6,5,4,6
02/11/2011,16:00,32,12,7,6,7
02/11/2011,16:15,39,11,4,10,14
02/11/2011,16:30,44,13,4,15,12
02/11/2011,16:45,45,10,15,10,10
02/11/2011,17:00,89,29,10,36,14
02/11/2011,17:15,88,32,22,11,23
02/11/2011,17:30,94,36,19,18,21
02/11/2011,17:45,95,45,14,13,23
02/11/2011,18:00,71,37,12,12,10
02/11/2011,18:15,89,34,11,31,13
02/11/2011,18:30,58,27,3,14,14
02/11/2011,18:45,35,22,1,11,1
02/11/2011,19:00,24,15,2,4,3
02/11/2011,19:15,23,10,3,4,6
02/11/2011,19:30,15,7,3,5,0
02/11/2011,19:45,11,6,1,0,4
02/11/2011,20:00,3,3,0,0,0
02/11/2011,20:15,7,3,0,2,2
02/11/2011,20:30,2,2,0,0,0
02/11/2011,20:45,2,2,0,0,0
02/11/2011,21:00,2,1,1,0,0
02/11/2011,21:15,5,3,1,0,1
02/11/2011,21:30,7,5,0,1,1
02/11/2011,21:45,1,1,0,0,0
02/11/2011,22:00,2,2,0,0,0
02/11/2011,22:15,2,2,0,0,0
02/11/2011,22:30,1,0,1,0,0
02/11/2011,22:45,1,1,0,0,0
02/11/2011,23:00,1,1,0,0,0
02/11/2011,23:15,0,0,0,0,0
02/11/2011,23:30,3,2,1,0,0
02/11/2011,23:45,0,0,0,0,0
03/11/2011,00:00,0,0,0,0,0
03/11/2011,00:15,0,0,0,0,0
03/11/2011,00:30,0,0,0,0,0
03/11/2011,00:45,0,0,0,0,0
03/11/2011,01:00,0,0,0,0,0
03/11/2011,01:15,1,0,1,0,0
03/11/2011,01:30,0,0,0,0,0
03/11/2011,01:45,0,0,0,0,0
03/11/2011,02:00,0,0,0,0,0
03/11/2011,02:15,0,0,0,0,0
03/11/2011,02:30,0,0,0,0,0
03/11/2011,02:45,0,0,0,0,0
03/11/2011,03:00,0,0,0,0,0
03/11/2011,03:15,0,0,0,0,0
03/11/2011,03:30,0,0,0,0,0
03/11/2011,03:45,0,0,0,0,0
03/11/2011,04:00,0,0,0,0,0
03/11/2011,04:15,0,0,0,0,0
03/11/2011,04:30,0,0,0,0,0
03/11/2011,04:45,0,0,0,0,0
03/11/2011,05:00,0,0,0,0,0
03/11/2011,05:15,3,0,1,1,1
03/11/2011,05:30,6,1,1,3,1
03/11/2011,05:45,7,1,0,0,6
03/11/2011,06:00,94,0,1,14,79
03/11/2011,06:15,19,0,9,5,5
03/11/2011,06:30,14,1,6,1,6
03/11/2011,06:45,23,2,11,4,6
03/11/2011,07:00,25,1,10,6,8
03/11/2011,07:15,42,3,22,8,9
03/11/2011,07:30,43,8,18,7,10
03/11/2011,07:45,33,3,17,5,8
03/11/2011,08:00,39,6,25,5,3
03/11/2011,08:15,54,11,36,1,6
03/11/2011,08:30,46,9,26,2,9
03/11/2011,08:45,44,2,25,5,12
03/11/2011,09:00,35,5,22,2,6
03/11/2011,09:15,26,5,13,6,2
03/11/2011,09:30,17,2,8,4,3
03/11/2011,09:45,20,2,7,2,9
03/11/2011,10:00,20,2,13,3,2
03/11/2011,10:15,24,4,10,4,6
03/11/2011,10:30,19,4,7,4,4
03/11/2011,10:45,15,4,11,0,0
03/11/2011,11:00,13,5,4,3,1
03/11/2011,11:15,14,2,3,3,6
03/11/2011,11:30,25,5,8,5,7
03/11/2011,11:45,106,3,10,46,47
03/11/2011,12:00,43,1,3,28,11
03/11/2011,12:15,46,6,5,19,16
03/11/2011,12:30,36,4,8,12,12
03/11/2011,12:45,30,5,4,10,11
03/11/2011,13:00,29,6,4,10,9
03/11/2011,13:15,24,8,1,11,4
03/11/2011,13:30,23,6,5,5,7
03/11/2011,13:45,21,6,8,4,3
03/11/2011,14:00,37,11,7,7,12
03/11/2011,14:15,20,9,3,4,4
03/11/2011,14:30,25,11,4,5,5
03/11/2011,14:45,21,2,8,8,3
03/11/2011,15:00,33,10,7,7,9
03/11/2011,15:15,31,7,4,14,6
03/11/2011,15:30,9,2,1,3,3
03/11/2011,15:45,26,7,2,8,9
03/11/2011,16:00,32,10,4,7,11
03/11/2011,16:15,51,22,13,8,8
03/11/2011,16:30,48,16,11,8,13
03/11/2011,16:45,50,24,14,7,5
03/11/2011,17:00,63,30,13,6,14
03/11/2011,17:15,83,33,18,18,14
03/11/2011,17:30,85,35,14,13,23
03/11/2011,17:45,93,40,12,23,18
03/11/2011,18:00,76,38,8,21,9
03/11/2011,18:15,80,35,5,26,14
03/11/2011,18:30,55,26,7,16,6
03/11/2011,18:45,42,27,0,14,1
03/11/2011,19:00,29,18,3,4,4
03/11/2011,19:15,19,12,3,2,2
03/11/2011,19:30,9,6,0,0,3
03/11/2011,19:45,11,7,0,1,3
03/11/2011,20:00,8,7,1,0,0
03/11/2011,20:15,5,4,1,0,0
03/11/2011,20:30,5,5,0,0,0
03/11/2011,20:45,5,2,1,2,0
03/11/2011,21:00,2,1,0,0,1
03/11/2011,21:15,1,1,0,0,0
03/11/2011,21:30,3,3,0,0,0
03/11/2011,21:45,2,0,1,1,0
03/11/2011,22:00,1,1,0,0,0
03/11/2011,22:15,2,2,0,0,0
03/11/2011,22:30,0,0,0,0,0
03/11/2011,22:45,1,0,1,0,0
03/11/2011,23:00,1,0,1,0,0
03/11/2011,23:15,0,0,0,0,0
03/11/2011,23:30,1,0,0,1,0
03/11/2011,23:45,0,0,0,0,0
04/11/2011,00:00,1,1,0,0,0
04/11/2011,00:15,1,1,0,0,0
04/11/2011,00:30,0,0,0,0,0
04/11/2011,00:45,0,0,0,0,0
04/11/2011,01:00,0,0,0,0,0
04/11/2011,01:15,0,0,0,0,0
04/11/2011,01:30,0,0,0,0,0
04/11/2011,01:45,0,0,0,0,0
04/11/2011,02:00,0,0,0,0,0
04/11/2011,02:15,0,0,0,0,0
04/11/2011,02:30,0,0,0,0,0
04/11/2011,02:45,0,0,0,0,0
04/11/2011,03:00,0,0,0,0,0
04/11/2011,03:15,0,0,0,0,0
04/11/2011,03:30,0,0,0,0,0
04/11/2011,03:45,0,0,0,0,0
04/11/2011,04:00,0,0,0,0,0
04/11/2011,04:15,1,0,1,0,0
04/11/2011,04:30,0,0,0,0,0
04/11/2011,04:45,0,0,0,0,0
04/11/2011,05:00,0,0,0,0,0
04/11/2011,05:15,2,1,0,0,1
04/11/2011,05:30,3,0,1,1,1
04/11/2011,05:45,1,0,1,0,0
04/11/2011,06:00,112,2,1,19,90
04/11/2011,06:15,9,0,6,3,0
04/11/2011,06:30,13,2,4,3,4
04/11/2011,06:45,26,0,9,4,13
04/11/2011,07:00,35,0,9,19,7
04/11/2011,07:15,31,4,16,0,11
04/11/2011,07:30,31,3,16,7,5
04/11/2011,07:45,44,13,20,4,7
04/11/2011,08:00,32,8,15,4,5
04/11/2011,08:15,40,6,20,6,8
04/11/2011,08:30,51,8,32,4,7
04/11/2011,08:45,44,10,24,6,4
04/11/2011,09:00,34,6,22,0,6
04/11/2011,09:15,30,3,17,4,6
04/11/2011,09:30,16,4,7,1,4
04/11/2011,09:45,18,3,7,2,6
04/11/2011,10:00,12,0,5,5,2
04/11/2011,10:15,19,2,4,7,6
04/11/2011,10:30,9,2,3,4,0
04/11/2011,10:45,20,1,13,4,2
04/11/2011,11:00,15,4,5,1,5
04/11/2011,11:15,16,1,1,11,3
04/11/2011,11:30,13,2,3,2,6
04/11/2011,11:45,20,1,3,5,11
04/11/2011,12:00,21,4,3,6,8
04/11/2011,12:15,19,5,2,10,2
04/11/2011,12:30,18,2,2,3,11
04/11/2011,12:45,18,5,3,5,5
04/11/2011,13:00,18,2,6,6,4
04/11/2011,13:15,14,4,2,5,3
04/11/2011,13:30,24,9,4,7,4
04/11/2011,13:45,11,4,2,3,2
04/11/2011,14:00,18,3,6,5,4
04/11/2011,14:15,11,5,2,1,3
04/11/2011,14:30,15,1,5,3,6
04/11/2011,14:45,15,5,1,5,4
04/11/2011,15:00,22,9,3,6,4
04/11/2011,15:15,19,3,2,4,10
04/11/2011,15:30,19,8,5,4,2
04/11/2011,15:45,21,7,5,4,5
04/11/2011,16:00,21,5,6,5,5
04/11/2011,16:15,29,9,5,10,5
04/11/2011,16:30,32,8,14,5,5
04/11/2011,16:45,46,17,11,8,10
04/11/2011,17:00,42,20,9,7,6
04/11/2011,17:15,68,28,19,10,11
04/11/2011,17:30,59,32,11,10,6
04/11/2011,17:45,67,34,5,15,13
04/11/2011,18:00,49,23,4,11,11
04/11/2011,18:15,36,22,2,9,3
04/11/2011,18:30,30,17,2,8,3
04/11/2011,18:45,25,13,1,4,7
04/11/2011,19:00,12,4,2,3,3
04/11/2011,19:15,14,7,1,4,2
04/11/2011,19:30,7,5,1,1,0
04/11/2011,19:45,5,3,0,1,1
04/11/2011,20:00,0,0,0,0,0
04/11/2011,20:15,2,1,0,0,1
04/11/2011,20:30,1,1,0,0,0
04/11/2011,20:45,2,1,0,0,1
04/11/2011,21:00,2,2,0,0,0
04/11/2011,21:15,4,2,0,0,2
04/11/2011,21:30,1,0,0,0,1
04/11/2011,21:45,2,0,1,1,0
04/11/2011,22:00,1,0,0,1,0
04/11/2011,22:15,1,0,0,0,1
04/11/2011,22:30,1,1,0,0,0
04/11/2011,22:45,1,0,0,1,0
04/11/2011,23:00,2,1,1,0,0
04/11/2011,23:15,0,0,0,0,0
04/11/2011,23:30,0,0,0,0,0
04/11/2011,23:45,0,0,0,0,0
05/11/2011,00:00,0,0,0,0,0
05/11/2011,00:15,0,0,0,0,0
05/11/2011,00:30,0,0,0,0,0
05/11/2011,00:45,0,0,0,0,0
05/11/2011,01:00,0,0,0,0,0
05/11/2011,01:15,0,0,0,0,0
05/11/2011,01:30,0,0,0,0,0
05/11/2011,01:45,0,0,0,0,0
05/11/2011,02:00,0,0,0,0,0
05/11/2011,02:15,0,0,0,0,0
05/11/2011,02:30,0,0,0,0,0
05/11/2011,02:45,1,0,1,0,0
05/11/2011,03:00,1,0,0,1,0
05/11/2011,03:15,0,0,0,0,0
05/11/2011,03:30,0,0,0,0,0
05/11/2011,03:45,0,0,0,0,0
05/11/2011,04:00,0,0,0,0,0
05/11/2011,04:15,0,0,0,0,0
05/11/2011,04:30,0,0,0,0,0
05/11/2011,04:45,0,0,0,0,0
05/11/2011,05:00,0,0,0,0,0
05/11/2011,05:15,0,0,0,0,0
05/11/2011,05:30,0,0,0,0,0
05/11/2011,05:45,0,0,0,0,0
05/11/2011,06:00,92,0,0,20,72
05/11/2011,06:15,2,0,1,1,0
05/11/2011,06:30,1,1,0,0,0
05/11/2011,06:45,0,0,0,0,0
05/11/2011,07:00,2,0,1,0,1
05/11/2011,07:15,9,1,2,2,4
05/11/2011,07:30,12,0,6,4,2
05/11/2011,07:45,16,3,1,7,5
05/11/2011,08:00,5,0,0,1,4
05/11/2011,08:15,42,4,1,16,21
05/11/2011,08:30,32,2,2,11,17
05/11/2011,08:45,31,3,2,12,14
05/11/2011,09:00,39,2,3,16,18
05/11/2011,09:15,29,3,2,11,13
05/11/2011,09:30,57,5,8,16,28
05/11/2011,09:45,58,4,8,23,23
05/11/2011,10:00,39,4,5,18,12
05/11/2011,10:15,63,6,19,24,14
05/11/2011,10:30,40,3,6,13,18
05/11/2011,10:45,54,9,13,14,18
05/11/2011,11:00,45,7,10,19,9
05/11/2011,11:15,59,12,15,17,15
05/11/2011,11:30,55,7,6,16,26
05/11/2011,11:45,78,16,8,30,24
05/11/2011,12:00,55,11,18,14,12
05/11/2011,12:15,66,11,12,30,13
05/11/2011,12:30,52,14,5,19,14
05/11/2011,12:45,34,1,5,14,14
05/11/2011,13:00,58,11,19,12,16
05/11/2011,13:15,46,12,10,16,8
05/11/2011,13:30,66,12,19,10,25
05/11/2011,13:45,52,12,8,19,13
05/11/2011,14:00,45,15,6,11,13
05/11/2011,14:15,58,11,15,16,16
05/11/2011,14:30,55,14,18,13,10
05/11/2011,14:45,49,18,14,9,8
05/11/2011,15:00,51,17,18,3,13
05/11/2011,15:15,66,16,15,10,25
05/11/2011,15:30,61,11,17,18,15
05/11/2011,15:45,81,26,14,22,19
05/11/2011,16:00,49,9,9,19,12
05/11/2011,16:15,85,25,13,23,24
05/11/2011,16:30,68,6,16,22,24
05/11/2011,16:45,41,8,7,17,9
05/11/2011,17:00,52,9,6,23,14
05/11/2011,17:15,71,21,7,21,22
05/11/2011,17:30,31,9,2,13,7
05/11/2011,17:45,44,16,5,12,11
05/11/2011,18:00,30,6,5,15,4
05/11/2011,18:15,17,3,2,5,7
05/11/2011,18:30,11,2,2,5,2
05/11/2011,18:45,11,3,0,4,4
05/11/2011,19:00,6,0,3,1,2
05/11/2011,19:15,2,0,0,2,0
05/11/2011,19:30,1,0,0,0,1
05/11/2011,19:45,0,0,0,0,0
05/11/2011,20:00,0,0,0,0,0
05/11/2011,20:15,1,0,0,0,1
05/11/2011,20:30,0,0,0,0,0
05/11/2011,20:45,0,0,0,0,0
05/11/2011,21:00,1,1,0,0,0
05/11/2011,21:15,0,0,0,0,0
05/11/2011,21:30,1,1,0,0,0
05/11/2011,21:45,0,0,0,0,0
05/11/2011,22:00,0,0,0,0,0
05/11/2011,22:15,0,0,0,0,0
05/11/2011,22:30,0,0,0,0,0
05/11/2011,22:45,0,0,0,0,0
05/11/2011,23:00,0,0,0,0,0
05/11/2011,23:15,0,0,0,0,0
05/11/2011,23:30,0,0,0,0,0
05/11/2011,23:45,0,0,0,0,0
06/11/2011,00:00,0,0,0,0,0
06/11/2011,00:15,0,0,0,0,0
06/11/2011,00:30,0,0,0,0,0
06/11/2011,00:45,0,0,0,0,0
06/11/2011,01:00,0,0,0,0,0
06/11/2011,01:15,0,0,0,0,0
06/11/2011,01:30,0,0,0,0,0
06/11/2011,01:45,0,0,0,0,0
06/11/2011,02:00,0,0,0,0,0
06/11/2011,02:15,0,0,0,0,0
06/11/2011,02:30,0,0,0,0,0
06/11/2011,02:45,0,0,0,0,0
06/11/2011,03:00,0,0,0,0,0
06/11/2011,03:15,0,0,0,0,0
06/11/2011,03:30,0,0,0,0,0
06/11/2011,03:45,0,0,0,0,0
06/11/2011,04:00,0,0,0,0,0
06/11/2011,04:15,0,0,0,0,0
06/11/2011,04:30,0,0,0,0,0
06/11/2011,04:45,0,0,0,0,0
06/11/2011,05:00,91,0,0,6,85
06/11/2011,05:15,2,0,0,0,2
06/11/2011,05:30,0,0,0,0,0
06/11/2011,05:45,1,1,0,0,0
06/11/2011,06:00,1,0,0,1,0
06/11/2011,06:15,5,0,0,1,4
06/11/2011,06:30,3,0,1,1,1
06/11/2011,06:45,4,1,1,1,1
06/11/2011,07:00,17,2,0,8,7
06/11/2011,07:15,13,0,1,5,7
06/11/2011,07:30,6,0,1,4,1
06/11/2011,07:45,16,1,0,3,12
06/11/2011,08:00,25,6,3,11,5
06/11/2011,08:15,39,4,7,8,20
06/11/2011,08:30,33,3,4,9,17
06/11/2011,08:45,34,2,2,21,9
06/11/2011,09:00,54,11,6,17,20
06/11/2011,09:15,40,3,4,19,14
06/11/2011,09:30,40,6,9,14,11
06/11/2011,09:45,46,5,10,12,19
06/11/2011,10:00,32,2,4,9,17
06/11/2011,10:15,56,5,9,14,28
06/11/2011,10:30,75,10,13,26,26
06/11/2011,10:45,82,26,15,18,23
06/11/2011,11:00,59,9,6,23,21
06/11/2011,11:15,65,18,13,17,17
06/11/2011,11:30,75,9,27,20,19
06/11/2011,11:45,52,13,9,14,16
06/11/2011,12:00,61,15,7,24,15
06/11/2011,12:15,72,12,20,20,20
06/11/2011,12:30,72,17,21,19,15
06/11/2011,12:45,85,18,24,30,13
06/11/2011,13:00,56,8,14,10,24
06/11/2011,13:15,73,17,21,17,18
06/11/2011,13:30,75,20,21,19,15
06/11/2011,13:45,77,15,31,14,17
06/11/2011,14:00,41,11,7,11,12
06/11/2011,14:15,67,10,11,22,24
06/11/2011,14:30,78,15,28,17,18
06/11/2011,14:45,81,19,25,13,24
06/11/2011,15:00,81,20,23,19,19
06/11/2011,15:15,72,15,14,29,14
06/11/2011,15:30,98,19,25,35,19
06/11/2011,15:45,68,18,23,11,16
06/11/2011,16:00,60,16,10,16,18
06/11/2011,16:15,69,18,14,24,13
06/11/2011,16:30,69,21,11,17,20
06/11/2011,16:45,60,15,9,14,22
06/11/2011,17:00,52,18,4,22,8
06/11/2011,17:15,44,15,3,13,13
06/11/2011,17:30,26,7,1,15,3
06/11/2011,17:45,14,6,2,4,2
06/11/2011,18:00,12,2,2,6,2
06/11/2011,18:15,4,1,1,1,1
06/11/2011,18:30,6,1,1,2,2
06/11/2011,18:45,4,2,0,2,0
06/11/2011,19:00,1,1,0,0,0
06/11/2011,19:15,2,0,0,2,0
06/11/2011,19:30,0,0,0,0,0
06/11/2011,19:45,0,0,0,0,0
06/11/2011,20:00,1,0,1,0,0
06/11/2011,20:15,1,0,0,0,1
06/11/2011,20:30,0,0,0,0,0
06/11/2011,20:45,0,0,0,0,0
06/11/2011,21:00,0,0,0,0,0
06/11/2011,21:15,2,2,0,0,0
06/11/2011,21:30,0,0,0,0,0
06/11/2011,21:45,0,0,0,0,0
06/11/2011,22:00,1,0,0,0,1
06/11/2011,22:15,0,0,0,0,0
06/11/2011,22:30,0,0,0,0,0
06/11/2011,22:45,0,0,0,0,0
06/11/2011,23:00,1,0,1,0,0
06/11/2011,23:15,0,0,0,0,0
06/11/2011,23:30,0,0,0,0,0
06/11/2011,23:45,0,0,0,0,0
07/11/2011,00:00,0,0,0,0,0
07/11/2011,00:15,0,0,0,0,0
07/11/2011,00:30,0,0,0,0,0
07/11/2011,00:45,0,0,0,0,0
07/11/2011,01:00,0,0,0,0,0
07/11/2011,01:15,0,0,0,0,0
07/11/2011,01:30,0,0,0,0,0
07/11/2011,01:45,0,0,0,0,0
07/11/2011,02:00,0,0,0,0,0
07/11/2011,02:15,1,0,1,0,0
07/11/2011,02:30,0,0,0,0,0
07/11/2011,02:45,0,0,0,0,0
07/11/2011,03:00,0,0,0,0,0
07/11/2011,03:15,0,0,0,0,0
07/11/2011,03:30,0,0,0,0,0
07/11/2011,03:45,0,0,0,0,0
07/11/2011,04:00,0,0,0,0,0
07/11/2011,04:15,0,0,0,0,0
07/11/2011,04:30,1,0,0,0,1
07/11/2011,04:45,0,0,0,0,0
07/11/2011,05:00,94,0,1,16,77
07/11/2011,05:15,0,0,0,0,0
07/11/2011,05:30,3,0,1,0,2
07/11/2011,05:45,2,0,1,0,1
07/11/2011,06:00,6,4,2,0,0
07/11/2011,06:15,16,1,6,4,5
07/11/2011,06:30,17,1,6,3,7
07/11/2011,06:45,31,2,19,7,3
07/11/2011,07:00,44,2,24,8,10
07/11/2011,07:15,38,3,22,7,6
07/11/2011,07:30,39,8,21,4,6
07/11/2011,07:45,54,4,36,3,11
07/11/2011,08:00,55,14,32,7,2
07/11/2011,08:15,50,12,28,1,9
07/11/2011,08:30,47,3,29,5,10
07/11/2011,08:45,52,6,31,7,8
07/11/2011,09:00,33,5,19,4,5
07/11/2011,09:15,36,9,17,4,6
07/11/2011,09:30,22,5,11,4,2
07/11/2011,09:45,19,2,8,6,3
07/11/2011,10:00,26,3,7,9,7
07/11/2011,10:15,20,1,7,5,7
07/11/2011,10:30,12,0,4,5,3
07/11/2011,10:45,15,1,6,6,2
07/11/2011,11:00,7,2,2,1,2
07/11/2011,11:15,18,2,8,1,7
07/11/2011,11:30,19,2,7,4,6
07/11/2011,11:45,22,7,2,3,10
07/11/2011,12:00,28,4,7,9,8
07/11/2011,12:15,22,4,3,8,7
07/11/2011,12:30,30,7,4,11,8
07/11/2011,12:45,30,4,4,11,11
07/11/2011,13:00,31,7,8,10,6
07/11/2011,13:15,25,4,3,11,7
07/11/2011,13:30,28,5,3,10,10
07/11/2011,13:45,39,9,1,9,20
07/11/2011,14:00,19,3,2,8,6
07/11/2011,14:15,15,5,4,3,3
07/11/2011,14:30,22,1,10,8,3
07/11/2011,14:45,37,12,2,9,14
07/11/2011,15:00,33,11,3,10,9
07/11/2011,15:15,31,13,5,9,4
07/11/2011,15:30,26,6,6,8,6
07/11/2011,15:45,25,10,4,4,7
07/11/2011,16:00,32,9,2,9,12
07/11/2011,16:15,49,14,8,6,21
07/11/2011,16:30,57,15,14,16,12
07/11/2011,16:45,59,31,7,13,8
07/11/2011,17:00,56,13,16,15,12
07/11/2011,17:15,61,33,11,9,8
07/11/2011,17:30,75,36,8,21,10
07/11/2011,17:45,50,26,9,13,2
07/11/2011,18:00,46,30,8,5,3
07/11/2011,18:15,49,31,9,4,5
07/11/2011,18:30,40,29,2,8,1
07/11/2011,18:45,22,15,2,4,1
07/11/2011,19:00,33,20,2,6,5
07/11/2011,19:15,11,4,1,5,1
07/11/2011,19:30,15,7,1,2,5
07/11/2011,19:45,11,5,0,4,2
07/11/2011,20:00,7,5,0,2,0
07/11/2011,20:15,10,7,0,3,0
07/11/2011,20:30,9,7,1,0,1
