Date,,Ballston Connector,Ballston Connector Ped IN,Ballston Connector Ped OUT,Ballston Connector Bike IN,Ballston Connector Bike OUT
29/05/2013,01:30,0,0,0,0,0
29/05/2013,01:45,0,0,0,0,0
29/05/2013,02:00,0,0,0,0,0
29/05/2013,02:15,0,0,0,0,0
29/05/2013,02:30,0,0,0,0,0
29/05/2013,02:45,0,0,0,0,0
29/05/2013,03:00,0,0,0,0,0
29/05/2013,03:15,0,0,0,0,0
29/05/2013,03:30,0,0,0,0,0
29/05/2013,03:45,0,0,0,0,0
29/05/2013,04:00,0,0,0,0,0
29/05/2013,04:15,0,0,0,0,0
29/05/2013,04:30,0,0,0,0,0
29/05/2013,04:45,0,0,0,0,0
29/05/2013,05:00,1,1,0,0,0
29/05/2013,05:15,2,1,0,0,1
29/05/2013,05:30,2,0,0,1,1
29/05/2013,05:45,2,0,1,0,1
29/05/2013,06:00,11,4,6,1,0
29/05/2013,06:15,15,4,5,1,5
29/05/2013,06:30,18,10,1,4,3
29/05/2013,06:45,17,7,4,2,4
29/05/2013,07:00,17,5,2,6,4
29/05/2013,07:15,22,7,1,10,4
29/05/2013,07:30,26,9,2,10,5
29/05/2013,07:45,31,13,1,11,6
29/05/2013,08:00,25,14,2,9,0
29/05/2013,08:15,26,7,2,11,6
29/05/2013,08:30,30,16,1,11,2
29/05/2013,08:45,18,5,2,8,3
29/05/2013,09:00,13,8,0,5,0
29/05/2013,09:15,16,6,5,5,0
29/05/2013,09:30,14,8,3,3,0
29/05/2013,09:45,5,2,0,1,2
29/05/2013,10:00,7,5,2,0,0
29/05/2013,10:15,2,1,0,1,0
29/05/2013,10:30,8,4,0,2,2
29/05/2013,10:45,6,2,3,1,0
29/05/2013,11:00,8,4,2,0,2
29/05/2013,11:15,9,3,3,1,2
29/05/2013,11:30,12,4,4,2,2
29/05/2013,11:45,6,1,2,1,2
29/05/2013,12:00,12,5,4,0,3
29/05/2013,12:15,6,0,4,1,1
29/05/2013,12:30,12,7,1,2,2
29/05/2013,12:45,14,4,5,2,3
29/05/2013,13:00,8,3,2,2,1
29/05/2013,13:15,3,0,2,0,1
29/05/2013,13:30,11,5,3,0,3
29/05/2013,13:45,6,2,1,2,1
29/05/2013,14:00,1,0,1,0,0
29/05/2013,14:15,7,2,1,3,1
29/05/2013,14:30,4,2,0,1,1
29/05/2013,14:45,7,2,3,1,1
29/05/2013,15:00,5,1,3,0,1
29/05/2013,15:15,12,0,6,2,4
29/05/2013,15:30,6,0,5,0,1
29/05/2013,15:45,15,2,4,6,3
29/05/2013,16:00,21,1,8,0,12
29/05/2013,16:15,18,4,4,2,8
29/05/2013,16:30,22,2,8,4,8
29/05/2013,16:45,21,3,6,4,8
29/05/2013,17:00,19,3,5,2,9
29/05/2013,17:15,27,3,9,2,13
29/05/2013,17:30,31,0,13,4,14
29/05/2013,17:45,35,2,11,7,15
29/05/2013,18:00,26,5,9,3,9
29/05/2013,18:15,28,2,10,10,6
29/05/2013,18:30,25,6,7,4,8
29/05/2013,18:45,27,4,9,4,10
29/05/2013,19:00,27,2,7,9,9
29/05/2013,19:15,14,2,2,5,5
29/05/2013,19:30,12,4,4,2,2
29/05/2013,19:45,17,6,4,5,2
29/05/2013,20:00,7,1,0,2,4
29/05/2013,20:15,4,3,0,0,1
29/05/2013,20:30,4,0,1,2,1
29/05/2013,20:45,4,0,1,3,0
29/05/2013,21:00,4,0,1,0,3
29/05/2013,21:15,5,0,0,1,4
29/05/2013,21:30,2,0,2,0,0
29/05/2013,21:45,3,1,1,0,1
29/05/2013,22:00,3,0,1,0,2
29/05/2013,22:15,1,0,0,0,1
29/05/2013,22:30,1,0,1,0,0
29/05/2013,22:45,1,0,0,0,1
29/05/2013,23:00,0,0,0,0,0
29/05/2013,23:15,2,0,1,1,0
29/05/2013,23:30,1,0,1,0,0
29/05/2013,23:45,0,0,0,0,0
30/05/2013,00:00,0,0,0,0,0
30/05/2013,00:15,0,0,0,0,0
30/05/2013,00:30,0,0,0,0,0
30/05/2013,00:45,0,0,0,0,0
30/05/2013,01:00,1,1,0,0,0
30/05/2013,01:15,0,0,0,0,0
30/05/2013,01:30,0,0,0,0,0
30/05/2013,01:45,0,0,0,0,0
30/05/2013,02:00,0,0,0,0,0
30/05/2013,02:15,0,0,0,0,0
30/05/2013,02:30,4,3,1,0,0
30/05/2013,02:45,0,0,0,0,0
30/05/2013,03:00,0,0,0,0,0
30/05/2013,03:15,0,0,0,0,0
30/05/2013,03:30,0,0,0,0,0
30/05/2013,03:45,0,0,0,0,0
30/05/2013,04:00,1,0,0,1,0
30/05/2013,04:15,1,0,1,0,0
30/05/2013,04:30,0,0,0,0,0
30/05/2013,04:45,0,0,0,0,0
30/05/2013,05:00,3,1,1,0,1
30/05/2013,05:15,0,0,0,0,0
30/05/2013,05:30,6,0,3,2,1
30/05/2013,05:45,5,1,2,0,2
30/05/2013,06:00,16,3,5,6,2
30/05/2013,06:15,9,3,2,2,2
30/05/2013,06:30,18,9,5,2,2
30/05/2013,06:45,11,5,3,2,1
30/05/2013,07:00,25,11,2,10,2
30/05/2013,07:15,28,11,0,10,7
30/05/2013,07:30,20,7,2,8,3
30/05/2013,07:45,29,15,1,9,4
30/05/2013,08:00,18,3,1,8,6
30/05/2013,08:15,22,12,0,8,2
30/05/2013,08:30,28,14,2,12,0
30/05/2013,08:45,9,2,1,3,3
30/05/2013,09:00,11,5,0,5,1
30/05/2013,09:15,12,3,2,4,3
30/05/2013,09:30,11,7,0,4,0
30/05/2013,09:45,11,5,1,3,2
30/05/2013,10:00,7,2,3,1,1
30/05/2013,10:15,10,3,3,2,2
30/05/2013,10:30,3,1,1,1,0
30/05/2013,10:45,3,1,2,0,0
30/05/2013,11:00,10,6,4,0,0
30/05/2013,11:15,9,4,3,2,0
30/05/2013,11:30,10,5,5,0,0
30/05/2013,11:45,9,4,3,1,1
30/05/2013,12:00,4,2,1,0,1
30/05/2013,12:15,7,2,5,0,0
30/05/2013,12:30,4,1,2,0,1
30/05/2013,12:45,6,3,2,1,0
30/05/2013,13:00,7,2,4,0,1
30/05/2013,13:15,12,4,7,0,1
30/05/2013,13:30,4,0,1,3,0
30/05/2013,13:45,5,1,0,1,3
30/05/2013,14:00,5,2,1,1,1
30/05/2013,14:15,3,0,2,1,0
30/05/2013,14:30,8,2,4,0,2
30/05/2013,14:45,6,1,1,0,4
30/05/2013,15:00,9,5,3,0,1
30/05/2013,15:15,10,2,1,0,7
30/05/2013,15:30,4,1,2,0,1
30/05/2013,15:45,6,1,2,0,3
30/05/2013,16:00,8,0,1,0,7
30/05/2013,16:15,11,0,6,1,4
30/05/2013,16:30,18,2,5,6,5
30/05/2013,16:45,12,2,4,0,6
30/05/2013,17:00,24,1,6,4,13
30/05/2013,17:15,34,2,12,3,17
30/05/2013,17:30,27,4,8,11,4
30/05/2013,17:45,21,2,9,2,8
30/05/2013,18:00,27,1,11,2,13
30/05/2013,18:15,22,3,7,3,9
30/05/2013,18:30,18,1,4,8,5
30/05/2013,18:45,20,4,7,5,4
30/05/2013,19:00,26,10,9,1,6
30/05/2013,19:15,13,1,6,1,5
30/05/2013,19:30,22,6,6,3,7
30/05/2013,19:45,15,6,5,2,2
30/05/2013,20:00,14,1,7,3,3
30/05/2013,20:15,7,1,2,1,3
30/05/2013,20:30,9,3,6,0,0
30/05/2013,20:45,6,3,1,0,2
30/05/2013,21:00,1,0,1,0,0
30/05/2013,21:15,1,0,1,0,0
30/05/2013,21:30,1,1,0,0,0
30/05/2013,21:45,1,0,0,0,1
30/05/2013,22:00,1,0,1,0,0
30/05/2013,22:15,0,0,0,0,0
30/05/2013,22:30,1,0,1,0,0
30/05/2013,22:45,0,0,0,0,0
30/05/2013,23:00,0,0,0,0,0
30/05/2013,23:15,1,0,0,0,1
30/05/2013,23:30,1,0,0,0,1
30/05/2013,23:45,1,0,0,0,1
31/05/2013,00:00,0,0,0,0,0
31/05/2013,00:15,1,0,0,0,1
31/05/2013,00:30,0,0,0,0,0
31/05/2013,00:45,0,0,0,0,0
31/05/2013,01:00,0,0,0,0,0
31/05/2013,01:15,0,0,0,0,0
31/05/2013,01:30,0,0,0,0,0
31/05/2013,01:45,0,0,0,0,0
31/05/2013,02:00,0,0,0,0,0
31/05/2013,02:15,0,0,0,0,0
31/05/2013,02:30,0,0,0,0,0
31/05/2013,02:45,1,1,0,0,0
31/05/2013,03:00,0,0,0,0,0
31/05/2013,03:15,0,0,0,0,0
31/05/2013,03:30,0,0,0,0,0
31/05/2013,03:45,0,0,0,0,0
31/05/2013,04:00,1,0,0,1,0
31/05/2013,04:15,1,1,0,0,0
31/05/2013,04:30,1,1,0,0,0
31/05/2013,04:45,0,0,0,0,0
31/05/2013,05:00,2,1,0,0,1
31/05/2013,05:15,0,0,0,0,0
31/05/2013,05:30,4,0,1,2,1
31/05/2013,05:45,3,0,1,0,2
31/05/2013,06:00,12,1,4,5,2
31/05/2013,06:15,11,0,4,2,5
31/05/2013,06:30,16,5,0,7,4
31/05/2013,06:45,19,9,4,2,4
31/05/2013,07:00,22,9,4,7,2
31/05/2013,07:15,24,8,1,10,5
31/05/2013,07:30,23,5,4,9,5
31/05/2013,07:45,28,16,3,4,5
31/05/2013,08:00,18,7,3,8,0
31/05/2013,08:15,28,16,1,6,5
31/05/2013,08:30,35,14,3,8,10
31/05/2013,08:45,44,30,4,7,3
31/05/2013,09:00,29,18,1,7,3
31/05/2013,09:15,44,32,5,6,1
31/05/2013,09:30,20,17,1,1,1
31/05/2013,09:45,7,5,1,1,0
31/05/2013,10:00,11,2,4,3,2
31/05/2013,10:15,6,1,0,3,2
31/05/2013,10:30,3,1,2,0,0
31/05/2013,10:45,7,2,2,2,1
31/05/2013,11:00,4,2,1,1,0
31/05/2013,11:15,6,0,3,1,2
31/05/2013,11:30,9,4,3,2,0
31/05/2013,11:45,3,0,2,1,0
31/05/2013,12:00,2,0,1,1,0
31/05/2013,12:15,8,3,0,3,2
31/05/2013,12:30,5,1,2,1,1
31/05/2013,12:45,8,2,6,0,0
31/05/2013,13:00,7,1,5,1,0
31/05/2013,13:15,4,2,0,0,2
31/05/2013,13:30,3,0,0,1,2
31/05/2013,13:45,5,0,1,2,2
31/05/2013,14:00,9,1,1,4,3
31/05/2013,14:15,7,0,1,1,5
31/05/2013,14:30,17,0,6,8,3
31/05/2013,14:45,5,1,1,2,1
31/05/2013,15:00,9,0,5,0,4
31/05/2013,15:15,7,2,2,0,3
31/05/2013,15:30,9,2,2,0,5
31/05/2013,15:45,14,4,5,1,4
31/05/2013,16:00,8,2,0,0,6
31/05/2013,16:15,14,5,4,0,5
31/05/2013,16:30,24,1,5,4,14
31/05/2013,16:45,27,2,11,3,11
31/05/2013,17:00,17,0,5,3,9
31/05/2013,17:15,19,3,1,6,9
31/05/2013,17:30,19,0,6,5,8
31/05/2013,17:45,21,1,5,5,10
31/05/2013,18:00,21,1,4,7,9
31/05/2013,18:15,17,2,4,3,8
31/05/2013,18:30,28,5,8,9,6
31/05/2013,18:45,12,1,5,2,4
31/05/2013,19:00,13,3,5,2,3
31/05/2013,19:15,10,4,1,4,1
31/05/2013,19:30,12,2,2,2,6
31/05/2013,19:45,11,2,4,4,1
31/05/2013,20:00,5,0,0,1,4
31/05/2013,20:15,4,1,1,2,0
31/05/2013,20:30,3,0,0,3,0
31/05/2013,20:45,5,2,1,1,1
31/05/2013,21:00,5,4,1,0,0
31/05/2013,21:15,4,0,1,1,2
31/05/2013,21:30,3,1,2,0,0
31/05/2013,21:45,0,0,0,0,0
31/05/2013,22:00,2,2,0,0,0
31/05/2013,22:15,4,3,1,0,0
31/05/2013,22:30,6,3,3,0,0
31/05/2013,22:45,0,0,0,0,0
31/05/2013,23:00,2,0,1,1,0
31/05/2013,23:15,2,0,2,0,0
31/05/2013,23:30,2,1,1,0,0
31/05/2013,23:45,1,0,0,0,1
01/06/2013,00:00,1,0,0,0,1
01/06/2013,00:15,0,0,0,0,0
01/06/2013,00:30,1,0,0,0,1
01/06/2013,00:45,0,0,0,0,0
01/06/2013,01:00,1,0,1,0,0
01/06/2013,01:15,0,0,0,0,0
01/06/2013,01:30,0,0,0,0,0
01/06/2013,01:45,0,0,0,0,0
01/06/2013,02:00,2,0,2,0,0
01/06/2013,02:15,1,0,0,0,1
01/06/2013,02:30,0,0,0,0,0
01/06/2013,02:45,0,0,0,0,0
01/06/2013,03:00,0,0,0,0,0
01/06/2013,03:15,0,0,0,0,0
01/06/2013,03:30,0,0,0,0,0
01/06/2013,03:45,0,0,0,0,0
01/06/2013,04:00,0,0,0,0,0
01/06/2013,04:15,0,0,0,0,0
01/06/2013,04:30,0,0,0,0,0
01/06/2013,04:45,0,0,0,0,0
01/06/2013,05:00,1,0,0,0,1
01/06/2013,05:15,0,0,0,0,0
01/06/2013,05:30,0,0,0,0,0
01/06/2013,05:45,1,0,0,0,1
01/06/2013,06:00,3,0,3,0,0
01/06/2013,06:15,3,0,2,0,1
01/06/2013,06:30,9,5,4,0,0
01/06/2013,06:45,9,7,1,0,1
01/06/2013,07:00,9,3,4,1,1
01/06/2013,07:15,9,4,3,2,0
01/06/2013,07:30,10,3,2,1,4
01/06/2013,07:45,18,6,6,2,4
01/06/2013,08:00,16,10,1,3,2
01/06/2013,08:15,26,9,11,3,3
01/06/2013,08:30,19,9,5,4,1
01/06/2013,08:45,16,3,7,2,4
01/06/2013,09:00,33,9,10,6,8
01/06/2013,09:15,21,6,9,1,5
01/06/2013,09:30,18,6,5,5,2
01/06/2013,09:45,13,4,1,8,0
01/06/2013,10:00,15,3,4,4,4
01/06/2013,10:15,19,3,5,7,4
01/06/2013,10:30,16,5,5,4,2
01/06/2013,10:45,21,8,2,7,4
01/06/2013,11:00,12,0,3,3,6
01/06/2013,11:15,9,3,2,0,4
01/06/2013,11:30,5,2,1,2,0
01/06/2013,11:45,9,3,0,3,3
01/06/2013,12:00,11,5,1,2,3
01/06/2013,12:15,8,1,2,2,3
01/06/2013,12:30,7,0,0,5,2
01/06/2013,12:45,9,4,1,1,3
01/06/2013,13:00,9,1,2,5,1
01/06/2013,13:15,14,2,5,3,4
01/06/2013,13:30,2,0,1,1,0
01/06/2013,13:45,6,3,2,0,1
01/06/2013,14:00,5,0,1,2,2
01/06/2013,14:15,10,1,4,4,1
01/06/2013,14:30,7,1,2,3,1
01/06/2013,14:45,7,2,1,4,0
01/06/2013,15:00,23,18,1,1,3
01/06/2013,15:15,7,0,0,6,1
01/06/2013,15:30,4,2,0,1,1
01/06/2013,15:45,6,0,1,2,3
01/06/2013,16:00,8,2,0,1,5
01/06/2013,16:15,6,1,2,1,2
01/06/2013,16:30,7,0,3,3,1
01/06/2013,16:45,4,0,2,0,2
01/06/2013,17:00,8,4,1,2,1
01/06/2013,17:15,5,0,2,1,2
01/06/2013,17:30,5,3,0,2,0
01/06/2013,17:45,5,0,1,2,2
01/06/2013,18:00,4,2,0,1,1
01/06/2013,18:15,5,2,1,2,0
01/06/2013,18:30,4,1,1,1,1
01/06/2013,18:45,1,0,0,1,0
01/06/2013,19:00,5,1,1,0,3
01/06/2013,19:15,11,3,2,2,4
01/06/2013,19:30,14,6,1,3,4
01/06/2013,19:45,6,0,0,2,4
01/06/2013,20:00,1,1,0,0,0
01/06/2013,20:15,6,2,2,0,2
01/06/2013,20:30,3,1,0,0,2
01/06/2013,20:45,2,0,2,0,0
01/06/2013,21:00,1,1,0,0,0
01/06/2013,21:15,0,0,0,0,0
01/06/2013,21:30,1,0,0,0,1
01/06/2013,21:45,0,0,0,0,0
01/06/2013,22:00,1,0,0,1,0
01/06/2013,22:15,1,1,0,0,0
01/06/2013,22:30,0,0,0,0,0
01/06/2013,22:45,2,0,1,1,0
01/06/2013,23:00,2,2,0,0,0
01/06/2013,23:15,0,0,0,0,0
01/06/2013,23:30,0,0,0,0,0
01/06/2013,23:45,3,3,0,0,0
02/06/2013,00:00,2,1,0,1,0
02/06/2013,00:15,1,0,1,0,0
02/06/2013,00:30,0,0,0,0,0
02/06/2013,00:45,1,0,1,0,0
02/06/2013,01:00,1,0,0,0,1
02/06/2013,01:15,0,0,0,0,0
02/06/2013,01:30,3,0,2,1,0
02/06/2013,01:45,0,0,0,0,0
02/06/2013,02:00,0,0,0,0,0
02/06/2013,02:15,2,0,2,0,0
02/06/2013,02:30,0,0,0,0,0
02/06/2013,02:45,0,0,0,0,0
02/06/2013,03:00,0,0,0,0,0
02/06/2013,03:15,2,0,0,0,2
02/06/2013,03:30,0,0,0,0,0
02/06/2013,03:45,0,0,0,0,0
02/06/2013,04:00,0,0,0,0,0
02/06/2013,04:15,0,0,0,0,0
02/06/2013,04:30,0,0,0,0,0
02/06/2013,04:45,1,1,0,0,0
02/06/2013,05:00,1,0,0,0,1
02/06/2013,05:15,0,0,0,0,0
02/06/2013,05:30,1,0,1,0,0
02/06/2013,05:45,1,0,0,0,1
02/06/2013,06:00,1,0,0,1,0
02/06/2013,06:15,1,0,0,0,1
02/06/2013,06:30,4,0,2,1,1
02/06/2013,06:45,3,1,1,0,1
02/06/2013,07:00,6,3,1,1,1
02/06/2013,07:15,20,15,2,1,2
02/06/2013,07:30,11,8,0,1,2
02/06/2013,07:45,25,19,1,1,4
02/06/2013,08:00,20,15,1,1,3
02/06/2013,08:15,14,9,3,0,2
02/06/2013,08:30,12,1,3,5,3
02/06/2013,08:45,22,11,5,3,3
02/06/2013,09:00,26,8,5,1,12
02/06/2013,09:15,9,3,0,4,2
02/06/2013,09:30,10,3,1,5,1
02/06/2013,09:45,15,1,8,1,5
02/06/2013,10:00,30,13,5,8,4
02/06/2013,10:15,12,5,2,4,1
02/06/2013,10:30,9,4,2,1,2
02/06/2013,10:45,14,4,2,7,1
02/06/2013,11:00,8,2,4,1,1
02/06/2013,11:15,26,17,2,1,6
02/06/2013,11:30,15,3,3,3,6
02/06/2013,11:45,7,4,0,0,3
02/06/2013,12:00,20,5,2,6,7
02/06/2013,12:15,15,3,3,6,3
02/06/2013,12:30,19,13,0,6,0
02/06/2013,12:45,13,1,2,5,5
02/06/2013,13:00,9,5,1,1,2
02/06/2013,13:15,6,0,2,0,4
02/06/2013,13:30,9,1,4,4,0
02/06/2013,13:45,8,1,5,2,0
02/06/2013,14:00,7,4,1,1,1
02/06/2013,14:15,10,7,0,0,3
02/06/2013,14:30,3,1,1,0,1
02/06/2013,14:45,21,14,2,1,4
02/06/2013,15:00,3,0,0,0,3
02/06/2013,15:15,8,0,4,4,0
02/06/2013,15:30,11,4,3,3,1
02/06/2013,15:45,9,3,2,0,4
02/06/2013,16:00,15,4,4,4,3
02/06/2013,16:15,6,2,0,2,2
02/06/2013,16:30,6,0,2,3,1
02/06/2013,16:45,6,0,3,0,3
02/06/2013,17:00,9,1,3,4,1
02/06/2013,17:15,8,1,2,3,2
02/06/2013,17:30,5,4,0,0,1
02/06/2013,17:45,10,2,7,0,1
02/06/2013,18:00,11,7,1,2,1
02/06/2013,18:15,7,1,5,0,1
02/06/2013,18:30,0,0,0,0,0
02/06/2013,18:45,0,0,0,0,0
02/06/2013,19:00,0,0,0,0,0
02/06/2013,19:15,3,0,0,1,2
02/06/2013,19:30,4,3,1,0,0
02/06/2013,19:45,1,0,1,0,0
02/06/2013,20:00,2,0,1,1,0
02/06/2013,20:15,9,2,3,4,0
02/06/2013,20:30,1,0,1,0,0
02/06/2013,20:45,1,1,0,0,0
02/06/2013,21:00,0,0,0,0,0
02/06/2013,21:15,1,1,0,0,0
02/06/2013,21:30,1,0,0,0,1
02/06/2013,21:45,2,0,0,0,2
02/06/2013,22:00,2,1,1,0,0
02/06/2013,22:15,0,0,0,0,0
02/06/2013,22:30,0,0,0,0,0
02/06/2013,22:45,0,0,0,0,0
02/06/2013,23:00,0,0,0,0,0
02/06/2013,23:15,0,0,0,0,0
02/06/2013,23:30,0,0,0,0,0
02/06/2013,23:45,0,0,0,0,0
03/06/2013,00:00,0,0,0,0,0
03/06/2013,00:15,0,0,0,0,0
03/06/2013,00:30,0,0,0,0,0
03/06/2013,00:45,0,0,0,0,0
03/06/2013,01:00,0,0,0,0,0
03/06/2013,01:15,0,0,0,0,0
03/06/2013,01:30,0,0,0,0,0
03/06/2013,01:45,0,0,0,0,0
03/06/2013,02:00,0,0,0,0,0
03/06/2013,02:15,0,0,0,0,0
03/06/2013,02:30,0,0,0,0,0
03/06/2013,02:45,0,0,0,0,0
03/06/2013,03:00,0,0,0,0,0
03/06/2013,03:15,0,0,0,0,0
03/06/2013,03:30,0,0,0,0,0
03/06/2013,03:45,0,0,0,0,0
03/06/2013,04:00,0,0,0,0,0
03/06/2013,04:15,0,0,0,0,0
03/06/2013,04:30,3,1,0,2,0
03/06/2013,04:45,0,0,0,0,0
03/06/2013,05:00,1,1,0,0,0
03/06/2013,05:15,1,1,0,0,0
03/06/2013,05:30,0,0,0,0,0
03/06/2013,05:45,1,0,0,1,0
03/06/2013,06:00,1,0,1,0,0
03/06/2013,06:15,3,1,0,2,0
03/06/2013,06:30,4,4,0,0,0
03/06/2013,06:45,3,2,0,1,0
03/06/2013,07:00,5,0,0,5,0
03/06/2013,07:15,9,5,0,3,1
03/06/2013,07:30,9,5,1,1,2
03/06/2013,07:45,12,9,0,2,1
03/06/2013,08:00,11,6,0,4,1
03/06/2013,08:15,10,7,0,3,0
03/06/2013,08:30,17,13,0,4,0
03/06/2013,08:45,9,2,0,3,4
03/06/2013,09:00,6,2,0,4,0
03/06/2013,09:15,6,4,0,2,0
03/06/2013,09:30,3,2,0,1,0
03/06/2013,09:45,5,3,0,2,0
03/06/2013,10:00,2,2,0,0,0
03/06/2013,10:15,3,1,1,1,0
03/06/2013,10:30,1,0,1,0,0
03/06/2013,10:45,5,2,3,0,0
03/06/2013,11:00,6,3,0,2,1
03/06/2013,11:15,5,0,0,1,4
03/06/2013,11:30,3,1,1,1,0
03/06/2013,11:45,5,1,3,0,1
03/06/2013,12:00,16,9,5,2,0
03/06/2013,12:15,11,6,4,1,0
03/06/2013,12:30,14,6,3,3,2
03/06/2013,12:45,14,5,8,1,0
03/06/2013,13:00,9,1,5,0,3
03/06/2013,13:15,10,5,3,1,1
03/06/2013,13:30,9,4,4,1,0
03/06/2013,13:45,10,5,3,0,2
03/06/2013,14:00,3,2,0,1,0
03/06/2013,14:15,3,1,1,0,1
03/06/2013,14:30,4,2,2,0,0
03/06/2013,14:45,3,0,2,1,0
03/06/2013,15:00,3,0,0,0,3
03/06/2013,15:15,13,4,6,0,3
03/06/2013,15:30,13,10,2,0,1
03/06/2013,15:45,2,0,1,0,1
03/06/2013,16:00,3,0,2,0,1
03/06/2013,16:15,9,1,3,1,4
03/06/2013,16:30,3,1,1,0,1
03/06/2013,16:45,9,1,5,1,2
03/06/2013,17:00,25,3,14,1,7
03/06/2013,17:15,18,5,6,1,6
03/06/2013,17:30,25,4,11,3,7
03/06/2013,17:45,28,7,12,1,8
03/06/2013,18:00,25,4,17,0,4
03/06/2013,18:15,25,6,12,4,3
03/06/2013,18:30,31,7,15,3,6
03/06/2013,18:45,33,8,11,4,10
03/06/2013,19:00,30,14,11,4,1
03/06/2013,19:15,23,8,9,4,2
03/06/2013,19:30,25,9,10,1,5
03/06/2013,19:45,17,1,9,5,2
03/06/2013,20:00,8,5,1,0,2
03/06/2013,20:15,11,4,6,0,1
03/06/2013,20:30,4,2,1,1,0
03/06/2013,20:45,4,1,1,1,1
03/06/2013,21:00,3,0,2,0,1
03/06/2013,21:15,0,0,0,0,0
03/06/2013,21:30,3,0,2,0,1
03/06/2013,21:45,1,0,0,0,1
03/06/2013,22:00,0,0,0,0,0
03/06/2013,22:15,0,0,0,0,0
03/06/2013,22:30,0,0,0,0,0
03/06/2013,22:45,1,0,0,0,1
03/06/2013,23:00,0,0,0,0,0
03/06/2013,23:15,0,0,0,0,0
03/06/2013,23:30,0,0,0,0,0
03/06/2013,23:45,1,0,1,0,0
04/06/2013,00:00,1,0,0,0,1
04/06/2013,00:15,0,0,0,0,0
04/06/2013,00:30,0,0,0,0,0
04/06/2013,00:45,1,0,1,0,0
04/06/2013,01:00,2,0,1,0,1
04/06/2013,01:15,1,0,1,0,0
04/06/2013,01:30,0,0,0,0,0
04/06/2013,01:45,0,0,0,0,0
04/06/2013,02:00,0,0,0,0,0
04/06/2013,02:15,0,0,0,0,0
04/06/2013,02:30,0,0,0,0,0
04/06/2013,02:45,0,0,0,0,0
04/06/2013,03:00,0,0,0,0,0
04/06/2013,03:15,0,0,0,0,0
04/06/2013,03:30,0,0,0,0,0
04/06/2013,03:45,0,0,0,0,0
04/06/2013,04:00,1,0,1,0,0
04/06/2013,04:15,0,0,0,0,0
04/06/2013,04:30,0,0,0,0,0
04/06/2013,04:45,1,0,1,0,0
04/06/2013,05:00,1,1,0,0,0
04/06/2013,05:15,4,1,2,0,1
04/06/2013,05:30,6,2,2,1,1
04/06/2013,05:45,10,0,8,1,1
04/06/2013,06:00,15,6,7,2,0
04/06/2013,06:15,22,8,5,3,6
04/06/2013,06:30,27,8,8,7,4
04/06/2013,06:45,21,6,4,6,5
04/06/2013,07:00,18,4,2,7,5
04/06/2013,07:15,23,8,1,9,5
04/06/2013,07:30,25,14,0,8,3
04/06/2013,07:45,31,14,0,14,3
04/06/2013,08:00,24,8,2,12,2
04/06/2013,08:15,14,6,1,6,1
04/06/2013,08:30,23,10,2,10,1
04/06/2013,08:45,24,10,1,6,7
04/06/2013,09:00,18,9,1,6,2
04/06/2013,09:15,7,5,0,2,0
04/06/2013,09:30,10,5,0,4,1
04/06/2013,09:45,5,3,0,2,0
04/06/2013,10:00,9,2,2,5,0
04/06/2013,10:15,2,1,1,0,0
04/06/2013,10:30,9,3,1,3,2
04/06/2013,10:45,6,4,1,0,1
04/06/2013,11:00,7,1,2,2,2
04/06/2013,11:15,10,3,3,3,1
04/06/2013,11:30,11,3,4,2,2
04/06/2013,11:45,16,7,9,0,0
04/06/2013,12:00,14,4,7,2,1
04/06/2013,12:15,14,6,7,1,0
04/06/2013,12:30,11,5,4,1,1
04/06/2013,12:45,12,3,5,3,1
04/06/2013,13:00,14,5,7,2,0
04/06/2013,13:15,16,6,7,2,1
04/06/2013,13:30,6,3,2,1,0
04/06/2013,13:45,3,0,1,2,0
04/06/2013,14:00,4,1,2,0,1
04/06/2013,14:15,4,0,2,1,1
04/06/2013,14:30,14,6,6,1,1
04/06/2013,14:45,11,2,3,4,2
04/06/2013,15:00,11,4,3,0,4
04/06/2013,15:15,13,3,4,3,3
04/06/2013,15:30,8,1,2,1,4
04/06/2013,15:45,9,4,3,1,1
04/06/2013,16:00,13,2,7,1,3
04/06/2013,16:15,11,2,1,2,6
04/06/2013,16:30,19,3,7,1,8
04/06/2013,16:45,26,3,10,2,11
04/06/2013,17:00,33,1,13,3,16
04/06/2013,17:15,37,6,9,1,21
04/06/2013,17:30,43,4,13,8,18
04/06/2013,17:45,38,11,11,3,13
04/06/2013,18:00,42,8,13,7,14
04/06/2013,18:15,54,9,16,9,20
04/06/2013,18:30,49,14,8,18,9
04/06/2013,18:45,46,5,17,15,9
04/06/2013,19:00,38,6,10,10,12
04/06/2013,19:15,19,3,9,1,6
04/06/2013,19:30,19,6,6,3,4
04/06/2013,19:45,12,3,5,2,2
04/06/2013,20:00,21,11,8,1,1
04/06/2013,20:15,16,7,4,1,4
04/06/2013,20:30,10,0,4,3,3
04/06/2013,20:45,9,3,2,0,4
04/06/2013,21:00,2,2,0,0,0
04/06/2013,21:15,5,1,3,0,1
04/06/2013,21:30,3,0,1,0,2
04/06/2013,21:45,4,1,0,1,2
04/06/2013,22:00,1,0,0,0,1
04/06/2013,22:15,2,0,2,0,0
04/06/2013,22:30,2,0,1,0,1
04/06/2013,22:45,2,0,1,1,0
04/06/2013,23:00,0,0,0,0,0
