Date,,MVT Airport South,MVT Airport South Ped IN,MVT Airport South Ped OUT,MVT Airport South Bike IN,MVT Airport South Bike OUT
20/02/2012,19:45,6,2,1,0,3
20/02/2012,20:00,1,0,0,1,0
20/02/2012,20:15,3,1,1,0,1
20/02/2012,20:30,3,0,2,0,1
20/02/2012,20:45,1,0,0,0,1
20/02/2012,21:00,3,0,0,2,1
20/02/2012,21:15,1,0,0,1,0
20/02/2012,21:30,0,0,0,0,0
20/02/2012,21:45,1,0,0,0,1
20/02/2012,22:00,1,0,0,0,1
20/02/2012,22:15,0,0,0,0,0
20/02/2012,22:30,1,0,0,0,1
20/02/2012,22:45,0,0,0,0,0
20/02/2012,23:00,0,0,0,0,0
20/02/2012,23:15,1,1,0,0,0
20/02/2012,23:30,1,0,1,0,0
20/02/2012,23:45,0,0,0,0,0
21/02/2012,00:00,1,0,0,0,1
21/02/2012,00:15,0,0,0,0,0
21/02/2012,00:30,0,0,0,0,0
21/02/2012,00:45,0,0,0,0,0
21/02/2012,01:00,3,0,0,0,3
21/02/2012,01:15,0,0,0,0,0
21/02/2012,01:30,0,0,0,0,0
21/02/2012,01:45,0,0,0,0,0
21/02/2012,02:00,0,0,0,0,0
21/02/2012,02:15,0,0,0,0,0
21/02/2012,02:30,0,0,0,0,0
21/02/2012,02:45,0,0,0,0,0
21/02/2012,03:00,0,0,0,0,0
21/02/2012,03:15,0,0,0,0,0
21/02/2012,03:30,1,1,0,0,0
21/02/2012,03:45,1,1,0,0,0
21/02/2012,04:00,1,1,0,0,0
21/02/2012,04:15,0,0,0,0,0
21/02/2012,04:30,0,0,0,0,0
21/02/2012,04:45,1,0,0,1,0
21/02/2012,05:00,5,1,1,3,0
21/02/2012,05:15,3,1,1,0,1
21/02/2012,05:30,8,2,1,5,0
21/02/2012,05:45,15,1,1,12,1
21/02/2012,06:00,8,2,1,3,2
21/02/2012,06:15,19,1,4,14,0
21/02/2012,06:30,16,3,1,10,2
21/02/2012,06:45,29,2,1,25,1
21/02/2012,07:00,36,4,0,29,3
21/02/2012,07:15,49,4,2,38,5
21/02/2012,07:30,24,0,1,22,1
21/02/2012,07:45,37,2,3,32,0
21/02/2012,08:00,49,1,1,39,8
21/02/2012,08:15,27,1,0,22,4
21/02/2012,08:30,27,1,0,25,1
21/02/2012,08:45,33,2,2,28,1
21/02/2012,09:00,10,1,2,6,1
21/02/2012,09:15,25,2,2,17,4
21/02/2012,09:30,16,2,1,11,2
21/02/2012,09:45,11,3,3,3,2
21/02/2012,10:00,9,3,1,4,1
21/02/2012,10:15,7,2,0,3,2
21/02/2012,10:30,1,0,0,1,0
21/02/2012,10:45,11,3,2,4,2
21/02/2012,11:00,9,1,2,3,3
21/02/2012,11:15,6,2,1,2,1
21/02/2012,11:30,12,2,5,5,0
21/02/2012,11:45,13,4,3,5,1
21/02/2012,12:00,12,2,3,4,3
21/02/2012,12:15,8,1,2,1,4
21/02/2012,12:30,12,6,4,0,2
21/02/2012,12:45,11,4,2,4,1
21/02/2012,13:00,11,4,0,2,5
21/02/2012,13:15,6,0,1,1,4
21/02/2012,13:30,6,2,2,1,1
21/02/2012,13:45,3,0,0,0,3
21/02/2012,14:00,9,2,2,1,4
21/02/2012,14:15,10,1,3,3,3
21/02/2012,14:30,11,1,1,4,5
21/02/2012,14:45,6,0,1,1,4
21/02/2012,15:00,12,1,4,0,7
21/02/2012,15:15,11,0,0,6,5
21/02/2012,15:30,15,1,1,5,8
21/02/2012,15:45,16,2,4,3,7
21/02/2012,16:00,21,6,3,4,8
21/02/2012,16:15,32,6,7,4,15
21/02/2012,16:30,24,1,2,4,17
21/02/2012,16:45,34,2,4,8,20
21/02/2012,17:00,39,2,2,8,27
21/02/2012,17:15,40,2,4,7,27
21/02/2012,17:30,43,4,2,6,31
21/02/2012,17:45,59,5,5,3,46
21/02/2012,18:00,45,3,4,11,27
21/02/2012,18:15,38,3,2,3,30
21/02/2012,18:30,38,1,3,4,30
21/02/2012,18:45,21,0,0,1,20
21/02/2012,19:00,24,3,0,4,17
21/02/2012,19:15,16,1,2,0,13
21/02/2012,19:30,8,0,1,1,6
21/02/2012,19:45,8,0,0,0,8
21/02/2012,20:00,5,0,1,0,4
21/02/2012,20:15,4,0,0,0,4
21/02/2012,20:30,4,0,0,1,3
21/02/2012,20:45,1,0,0,0,1
21/02/2012,21:00,4,0,0,1,3
21/02/2012,21:15,4,0,0,2,2
21/02/2012,21:30,3,0,0,1,2
21/02/2012,21:45,3,0,0,0,3
21/02/2012,22:00,0,0,0,0,0
21/02/2012,22:15,0,0,0,0,0
21/02/2012,22:30,0,0,0,0,0
21/02/2012,22:45,1,0,0,0,1
21/02/2012,23:00,0,0,0,0,0
21/02/2012,23:15,0,0,0,0,0
21/02/2012,23:30,1,1,0,0,0
21/02/2012,23:45,0,0,0,0,0
22/02/2012,00:00,0,0,0,0,0
22/02/2012,00:15,0,0,0,0,0
22/02/2012,00:30,0,0,0,0,0
22/02/2012,00:45,0,0,0,0,0
22/02/2012,01:00,0,0,0,0,0
22/02/2012,01:15,0,0,0,0,0
22/02/2012,01:30,0,0,0,0,0
22/02/2012,01:45,0,0,0,0,0
22/02/2012,02:00,0,0,0,0,0
22/02/2012,02:15,0,0,0,0,0
22/02/2012,02:30,0,0,0,0,0
22/02/2012,02:45,0,0,0,0,0
22/02/2012,03:00,0,0,0,0,0
22/02/2012,03:15,0,0,0,0,0
22/02/2012,03:30,0,0,0,0,0
22/02/2012,03:45,1,1,0,0,0
22/02/2012,04:00,2,1,1,0,0
22/02/2012,04:15,0,0,0,0,0
22/02/2012,04:30,0,0,0,0,0
22/02/2012,04:45,5,2,1,2,0
22/02/2012,05:00,2,0,1,1,0
22/02/2012,05:15,5,1,1,2,1
22/02/2012,05:30,7,2,0,5,0
22/02/2012,05:45,10,1,0,8,1
22/02/2012,06:00,11,1,2,8,0
22/02/2012,06:15,23,2,1,17,3
22/02/2012,06:30,20,1,0,16,3
22/02/2012,06:45,41,5,3,33,0
22/02/2012,07:00,36,3,1,29,3
22/02/2012,07:15,40,2,4,30,4
22/02/2012,07:30,48,2,1,40,5
22/02/2012,07:45,64,5,3,49,7
22/02/2012,08:00,45,6,3,31,5
22/02/2012,08:15,50,1,1,40,8
22/02/2012,08:30,30,2,1,22,5
22/02/2012,08:45,37,0,4,26,7
22/02/2012,09:00,31,3,2,22,4
22/02/2012,09:15,22,3,1,11,7
22/02/2012,09:30,14,4,2,6,2
22/02/2012,09:45,12,0,3,7,2
22/02/2012,10:00,3,0,1,1,1
22/02/2012,10:15,6,0,2,3,1
22/02/2012,10:30,14,4,3,7,0
22/02/2012,10:45,6,1,2,1,2
22/02/2012,11:00,22,6,3,6,7
22/02/2012,11:15,11,3,2,5,1
22/02/2012,11:30,16,4,4,4,4
22/02/2012,11:45,23,6,6,9,2
22/02/2012,12:00,25,5,4,7,9
22/02/2012,12:15,24,5,3,9,7
22/02/2012,12:30,18,1,5,4,8
22/02/2012,12:45,16,4,0,7,5
22/02/2012,13:00,24,3,7,9,5
22/02/2012,13:15,21,4,5,6,6
22/02/2012,13:30,22,3,4,8,7
22/02/2012,13:45,27,6,1,6,14
22/02/2012,14:00,23,3,2,8,10
22/02/2012,14:15,35,4,2,12,17
22/02/2012,14:30,32,4,3,14,11
22/02/2012,14:45,24,2,4,3,15
22/02/2012,15:00,29,4,3,10,12
22/02/2012,15:15,20,3,2,7,8
22/02/2012,15:30,52,8,8,18,18
22/02/2012,15:45,37,5,5,14,13
22/02/2012,16:00,41,3,7,8,23
22/02/2012,16:15,51,9,9,12,21
22/02/2012,16:30,63,7,5,18,33
22/02/2012,16:45,52,7,8,19,18
22/02/2012,17:00,65,8,9,11,37
22/02/2012,17:15,78,7,5,15,51
22/02/2012,17:30,80,6,8,18,48
22/02/2012,17:45,75,8,7,8,52
22/02/2012,18:00,62,8,7,12,35
22/02/2012,18:15,56,2,11,2,41
22/02/2012,18:30,33,2,3,6,22
22/02/2012,18:45,32,1,3,3,25
22/02/2012,19:00,15,3,1,2,9
22/02/2012,19:15,21,1,0,2,18
22/02/2012,19:30,14,0,3,4,7
22/02/2012,19:45,9,0,0,0,9
22/02/2012,20:00,7,0,0,2,5
22/02/2012,20:15,4,0,2,0,2
22/02/2012,20:30,4,1,1,1,1
22/02/2012,20:45,4,0,0,1,3
22/02/2012,21:00,4,0,1,0,3
22/02/2012,21:15,5,0,0,0,5
22/02/2012,21:30,3,0,0,1,2
22/02/2012,21:45,4,0,0,1,3
22/02/2012,22:00,0,0,0,0,0
22/02/2012,22:15,3,0,0,2,1
22/02/2012,22:30,1,0,0,1,0
22/02/2012,22:45,3,0,0,1,2
22/02/2012,23:00,0,0,0,0,0
22/02/2012,23:15,3,0,0,0,3
22/02/2012,23:30,1,0,0,1,0
22/02/2012,23:45,0,0,0,0,0
23/02/2012,00:00,0,0,0,0,0
23/02/2012,00:15,1,0,1,0,0
23/02/2012,00:30,0,0,0,0,0
23/02/2012,00:45,0,0,0,0,0
23/02/2012,01:00,0,0,0,0,0
23/02/2012,01:15,0,0,0,0,0
23/02/2012,01:30,1,0,0,1,0
23/02/2012,01:45,0,0,0,0,0
23/02/2012,02:00,0,0,0,0,0
23/02/2012,02:15,0,0,0,0,0
23/02/2012,02:30,0,0,0,0,0
23/02/2012,02:45,0,0,0,0,0
23/02/2012,03:00,0,0,0,0,0
23/02/2012,03:15,0,0,0,0,0
23/02/2012,03:30,1,0,0,1,0
23/02/2012,03:45,1,1,0,0,0
23/02/2012,04:00,1,0,1,0,0
23/02/2012,04:15,0,0,0,0,0
23/02/2012,04:30,2,1,0,1,0
23/02/2012,04:45,2,0,0,2,0
23/02/2012,05:00,4,1,2,1,0
23/02/2012,05:15,5,1,1,3,0
23/02/2012,05:30,5,1,1,2,1
23/02/2012,05:45,14,1,2,10,1
23/02/2012,06:00,17,4,1,10,2
23/02/2012,06:15,29,2,1,24,2
23/02/2012,06:30,21,1,1,17,2
23/02/2012,06:45,52,6,6,38,2
23/02/2012,07:00,46,5,2,33,6
23/02/2012,07:15,68,6,4,51,7
23/02/2012,07:30,59,4,4,46,5
23/02/2012,07:45,55,5,1,48,1
23/02/2012,08:00,53,4,2,40,7
23/02/2012,08:15,57,1,3,50,3
23/02/2012,08:30,49,3,3,40,3
23/02/2012,08:45,41,1,3,31,6
23/02/2012,09:00,23,2,3,16,2
23/02/2012,09:15,33,7,3,20,3
23/02/2012,09:30,17,2,2,7,6
23/02/2012,09:45,21,2,5,11,3
23/02/2012,10:00,15,2,4,7,2
23/02/2012,10:15,10,3,2,3,2
23/02/2012,10:30,16,1,4,5,6
23/02/2012,10:45,15,4,4,5,2
23/02/2012,11:00,30,4,5,12,9
23/02/2012,11:15,20,6,2,7,5
23/02/2012,11:30,38,5,5,13,15
23/02/2012,11:45,38,9,5,11,13
23/02/2012,12:00,41,7,9,15,10
23/02/2012,12:15,37,11,7,8,11
23/02/2012,12:30,30,9,6,5,10
23/02/2012,12:45,31,4,5,15,7
23/02/2012,13:00,50,5,9,17,19
23/02/2012,13:15,36,3,7,9,17
23/02/2012,13:30,52,13,1,22,16
23/02/2012,13:45,39,7,6,12,14
23/02/2012,14:00,48,4,4,21,19
23/02/2012,14:15,38,6,1,12,19
23/02/2012,14:30,46,6,7,12,21
23/02/2012,14:45,57,9,8,24,16
23/02/2012,15:00,60,5,6,26,23
23/02/2012,15:15,52,6,5,16,25
23/02/2012,15:30,55,8,4,13,30
23/02/2012,15:45,56,8,9,20,19
23/02/2012,16:00,66,2,4,24,36
23/02/2012,16:15,66,3,5,18,40
23/02/2012,16:30,76,5,10,20,41
23/02/2012,16:45,101,11,7,24,59
23/02/2012,17:00,87,7,16,19,45
23/02/2012,17:15,88,10,11,21,46
23/02/2012,17:30,105,13,11,18,63
23/02/2012,17:45,117,13,15,23,66
23/02/2012,18:00,110,15,15,18,62
23/02/2012,18:15,83,8,6,11,58
23/02/2012,18:30,45,4,3,5,33
23/02/2012,18:45,36,2,5,7,22
23/02/2012,19:00,22,2,1,6,13
23/02/2012,19:15,18,1,1,1,15
23/02/2012,19:30,18,2,1,3,12
23/02/2012,19:45,13,2,3,0,8
23/02/2012,20:00,13,0,2,5,6
23/02/2012,20:15,8,1,1,0,6
23/02/2012,20:30,5,0,0,1,4
23/02/2012,20:45,6,0,2,1,3
23/02/2012,21:00,3,0,0,2,1
23/02/2012,21:15,2,0,0,0,2
23/02/2012,21:30,6,2,1,1,2
23/02/2012,21:45,3,0,0,1,2
23/02/2012,22:00,2,0,0,1,1
23/02/2012,22:15,0,0,0,0,0
23/02/2012,22:30,0,0,0,0,0
23/02/2012,22:45,0,0,0,0,0
23/02/2012,23:00,0,0,0,0,0
23/02/2012,23:15,2,0,0,0,2
23/02/2012,23:30,3,0,0,0,3
23/02/2012,23:45,0,0,0,0,0
24/02/2012,00:00,0,0,0,0,0
24/02/2012,00:15,0,0,0,0,0
24/02/2012,00:30,0,0,0,0,0
24/02/2012,00:45,0,0,0,0,0
24/02/2012,01:00,0,0,0,0,0
24/02/2012,01:15,0,0,0,0,0
24/02/2012,01:30,0,0,0,0,0
24/02/2012,01:45,0,0,0,0,0
24/02/2012,02:00,0,0,0,0,0
24/02/2012,02:15,0,0,0,0,0
24/02/2012,02:30,0,0,0,0,0
24/02/2012,02:45,1,0,0,0,1
24/02/2012,03:00,0,0,0,0,0
24/02/2012,03:15,0,0,0,0,0
24/02/2012,03:30,2,1,0,1,0
24/02/2012,03:45,0,0,0,0,0
24/02/2012,04:00,1,1,0,0,0
24/02/2012,04:15,1,0,0,1,0
24/02/2012,04:30,0,0,0,0,0
24/02/2012,04:45,1,0,0,1,0
24/02/2012,05:00,1,0,1,0,0
24/02/2012,05:15,4,1,1,1,1
24/02/2012,05:30,7,2,2,3,0
24/02/2012,05:45,7,2,0,5,0
24/02/2012,06:00,8,1,1,2,4
24/02/2012,06:15,14,0,2,9,3
24/02/2012,06:30,19,7,1,9,2
24/02/2012,06:45,22,4,2,14,2
24/02/2012,07:00,33,4,4,24,1
24/02/2012,07:15,26,4,1,20,1
24/02/2012,07:30,39,3,4,29,3
24/02/2012,07:45,29,1,1,21,6
24/02/2012,08:00,37,8,4,22,3
24/02/2012,08:15,34,2,3,26,3
24/02/2012,08:30,23,2,4,16,1
24/02/2012,08:45,18,1,4,11,2
24/02/2012,09:00,16,1,1,10,4
24/02/2012,09:15,15,3,2,7,3
24/02/2012,09:30,8,0,0,6,2
24/02/2012,09:45,9,3,2,1,3
24/02/2012,10:00,9,2,1,3,3
24/02/2012,10:15,7,1,2,4,0
24/02/2012,10:30,7,0,2,3,2
24/02/2012,10:45,7,3,1,2,1
24/02/2012,11:00,8,0,0,5,3
24/02/2012,11:15,12,0,4,6,2
24/02/2012,11:30,23,6,2,1,14
24/02/2012,11:45,12,1,4,5,2
24/02/2012,12:00,19,5,3,2,9
24/02/2012,12:15,21,3,12,1,5
24/02/2012,12:30,26,12,5,4,5
24/02/2012,12:45,24,2,6,14,2
24/02/2012,13:00,21,4,4,8,5
24/02/2012,13:15,22,6,3,2,11
24/02/2012,13:30,15,2,1,6,6
24/02/2012,13:45,10,0,2,2,6
24/02/2012,14:00,9,2,0,1,6
24/02/2012,14:15,6,2,0,1,3
24/02/2012,14:30,2,0,2,0,0
24/02/2012,14:45,6,1,2,1,2
24/02/2012,15:00,1,0,0,1,0
24/02/2012,15:15,7,0,0,4,3
24/02/2012,15:30,5,1,1,2,1
24/02/2012,15:45,9,1,0,2,6
24/02/2012,16:00,15,1,2,0,12
24/02/2012,16:15,15,1,2,3,9
24/02/2012,16:30,10,2,1,1,6
24/02/2012,16:45,19,0,1,2,16
24/02/2012,17:00,18,0,2,0,16
24/02/2012,17:15,19,0,0,1,18
24/02/2012,17:30,30,1,0,1,28
24/02/2012,17:45,25,0,1,2,22
24/02/2012,18:00,18,0,1,3,14
24/02/2012,18:15,18,2,0,0,16
24/02/2012,18:30,14,0,1,1,12
24/02/2012,18:45,15,1,1,1,12
24/02/2012,19:00,12,0,2,3,7
24/02/2012,19:15,8,1,0,1,6
24/02/2012,19:30,9,2,1,1,5
24/02/2012,19:45,3,0,0,2,1
24/02/2012,20:00,3,0,0,1,2
24/02/2012,20:15,0,0,0,0,0
24/02/2012,20:30,0,0,0,0,0
24/02/2012,20:45,2,0,0,0,2
24/02/2012,21:00,2,0,0,0,2
24/02/2012,21:15,0,0,0,0,0
24/02/2012,21:30,0,0,0,0,0
24/02/2012,21:45,0,0,0,0,0
24/02/2012,22:00,0,0,0,0,0
24/02/2012,22:15,2,0,0,1,1
24/02/2012,22:30,0,0,0,0,0
24/02/2012,22:45,0,0,0,0,0
24/02/2012,23:00,0,0,0,0,0
24/02/2012,23:15,0,0,0,0,0
24/02/2012,23:30,0,0,0,0,0
24/02/2012,23:45,0,0,0,0,0
25/02/2012,00:00,0,0,0,0,0
25/02/2012,00:15,0,0,0,0,0
25/02/2012,00:30,0,0,0,0,0
25/02/2012,00:45,0,0,0,0,0
25/02/2012,01:00,0,0,0,0,0
25/02/2012,01:15,0,0,0,0,0
25/02/2012,01:30,0,0,0,0,0
25/02/2012,01:45,0,0,0,0,0
25/02/2012,02:00,0,0,0,0,0
25/02/2012,02:15,0,0,0,0,0
25/02/2012,02:30,0,0,0,0,0
25/02/2012,02:45,0,0,0,0,0
25/02/2012,03:00,0,0,0,0,0
25/02/2012,03:15,0,0,0,0,0
25/02/2012,03:30,0,0,0,0,0
25/02/2012,03:45,0,0,0,0,0
25/02/2012,04:00,1,1,0,0,0
25/02/2012,04:15,0,0,0,0,0
25/02/2012,04:30,0,0,0,0,0
25/02/2012,04:45,0,0,0,0,0
25/02/2012,05:00,0,0,0,0,0
25/02/2012,05:15,0,0,0,0,0
25/02/2012,05:30,0,0,0,0,0
25/02/2012,05:45,0,0,0,0,0
25/02/2012,06:00,2,1,0,0,1
25/02/2012,06:15,4,3,0,0,1
25/02/2012,06:30,5,3,1,1,0
25/02/2012,06:45,6,3,0,3,0
25/02/2012,07:00,5,0,2,2,1
25/02/2012,07:15,16,6,8,1,1
25/02/2012,07:30,6,2,2,1,1
25/02/2012,07:45,14,6,3,2,3
25/02/2012,08:00,16,10,4,2,0
25/02/2012,08:15,18,12,4,2,0
25/02/2012,08:30,18,7,8,2,1
25/02/2012,08:45,18,3,13,2,0
25/02/2012,09:00,20,4,12,4,0
25/02/2012,09:15,31,12,13,5,1
25/02/2012,09:30,22,12,7,3,0
25/02/2012,09:45,30,12,13,1,4
25/02/2012,10:00,20,10,7,2,1
25/02/2012,10:15,22,5,13,2,2
25/02/2012,10:30,36,13,13,5,5
25/02/2012,10:45,19,5,10,2,2
25/02/2012,11:00,35,11,18,3,3
25/02/2012,11:15,28,6,10,6,6
25/02/2012,11:30,32,12,6,5,9
25/02/2012,11:45,24,8,7,9,0
25/02/2012,12:00,37,12,9,4,12
25/02/2012,12:15,32,13,11,4,4
25/02/2012,12:30,29,12,10,4,3
25/02/2012,12:45,20,8,7,0,5
25/02/2012,13:00,15,4,6,0,5
25/02/2012,13:15,21,8,7,5,1
25/02/2012,13:30,17,2,7,1,7
25/02/2012,13:45,43,7,5,11,20
25/02/2012,14:00,20,10,2,4,4
25/02/2012,14:15,14,3,5,3,3
25/02/2012,14:30,17,2,5,7,3
25/02/2012,14:45,11,3,1,6,1
25/02/2012,15:00,14,3,4,4,3
25/02/2012,15:15,16,5,5,2,4
25/02/2012,15:30,36,9,8,13,6
25/02/2012,15:45,15,4,0,1,10
25/02/2012,16:00,18,6,6,3,3
25/02/2012,16:15,8,3,2,1,2
25/02/2012,16:30,15,5,3,5,2
25/02/2012,16:45,15,2,4,6,3
25/02/2012,17:00,9,4,2,1,2
25/02/2012,17:15,15,3,5,4,3
25/02/2012,17:30,2,1,1,0,0
25/02/2012,17:45,8,0,5,1,2
25/02/2012,18:00,5,0,0,4,1
25/02/2012,18:15,0,0,0,0,0
25/02/2012,18:30,2,1,1,0,0
25/02/2012,18:45,1,0,0,0,1
25/02/2012,19:00,1,0,0,1,0
25/02/2012,19:15,1,0,0,1,0
25/02/2012,19:30,0,0,0,0,0
25/02/2012,19:45,0,0,0,0,0
25/02/2012,20:00,1,0,0,0,1
25/02/2012,20:15,0,0,0,0,0
25/02/2012,20:30,1,0,0,0,1
25/02/2012,20:45,1,0,0,1,0
25/02/2012,21:00,0,0,0,0,0
25/02/2012,21:15,0,0,0,0,0
25/02/2012,21:30,0,0,0,0,0
25/02/2012,21:45,1,0,0,0,1
25/02/2012,22:00,0,0,0,0,0
25/02/2012,22:15,0,0,0,0,0
25/02/2012,22:30,0,0,0,0,0
25/02/2012,22:45,0,0,0,0,0
25/02/2012,23:00,0,0,0,0,0
25/02/2012,23:15,0,0,0,0,0
25/02/2012,23:30,0,0,0,0,0
25/02/2012,23:45,1,0,0,0,1
26/02/2012,00:00,0,0,0,0,0
26/02/2012,00:15,0,0,0,0,0
26/02/2012,00:30,0,0,0,0,0
26/02/2012,00:45,0,0,0,0,0
26/02/2012,01:00,0,0,0,0,0
26/02/2012,01:15,0,0,0,0,0
26/02/2012,01:30,0,0,0,0,0
26/02/2012,01:45,1,0,0,0,1
26/02/2012,02:00,0,0,0,0,0
26/02/2012,02:15,0,0,0,0,0
26/02/2012,02:30,0,0,0,0,0
26/02/2012,02:45,0,0,0,0,0
26/02/2012,03:00,0,0,0,0,0
26/02/2012,03:15,0,0,0,0,0
26/02/2012,03:30,0,0,0,0,0
26/02/2012,03:45,0,0,0,0,0
26/02/2012,04:00,0,0,0,0,0
26/02/2012,04:15,1,0,1,0,0
26/02/2012,04:30,0,0,0,0,0
26/02/2012,04:45,0,0,0,0,0
26/02/2012,05:00,0,0,0,0,0
26/02/2012,05:15,1,0,0,0,1
26/02/2012,05:30,0,0,0,0,0
26/02/2012,05:45,1,0,0,1,0
26/02/2012,06:00,0,0,0,0,0
26/02/2012,06:15,2,1,0,0,1
26/02/2012,06:30,0,0,0,0,0
26/02/2012,06:45,0,0,0,0,0
26/02/2012,07:00,5,4,1,0,0
26/02/2012,07:15,5,0,5,0,0
26/02/2012,07:30,9,7,1,1,0
26/02/2012,07:45,7,3,2,2,0
26/02/2012,08:00,7,1,3,3,0
26/02/2012,08:15,22,10,5,5,2
26/02/2012,08:30,18,6,6,3,3
26/02/2012,08:45,13,3,6,1,3
26/02/2012,09:00,20,9,6,1,4
26/02/2012,09:15,12,4,4,3,1
26/02/2012,09:30,35,14,11,6,4
26/02/2012,09:45,35,6,9,16,4
26/02/2012,10:00,32,10,5,17,0
26/02/2012,10:15,41,13,11,3,14
26/02/2012,10:30,39,13,16,7,3
26/02/2012,10:45,42,15,11,4,12
26/02/2012,11:00,54,13,17,11,13
26/02/2012,11:15,43,11,10,7,15
26/02/2012,11:30,71,17,10,13,31
26/02/2012,11:45,53,14,20,13,6
26/02/2012,12:00,48,7,17,10,14
26/02/2012,12:15,47,12,6,17,12
26/02/2012,12:30,57,11,8,18,20
26/02/2012,12:45,55,11,14,18,12
26/02/2012,13:00,50,9,13,12,16
26/02/2012,13:15,69,13,13,17,26
26/02/2012,13:30,75,13,16,14,32
26/02/2012,13:45,71,9,18,21,23
26/02/2012,14:00,55,13,8,16,18
26/02/2012,14:15,57,5,13,22,17
26/02/2012,14:30,54,8,10,18,18
26/02/2012,14:45,58,9,7,17,25
26/02/2012,15:00,63,12,11,24,16
26/02/2012,15:15,75,13,12,20,30
26/02/2012,15:30,59,11,9,19,20
26/02/2012,15:45,75,11,15,23,26
26/02/2012,16:00,60,7,10,27,16
26/02/2012,16:15,54,9,12,23,10
26/02/2012,16:30,58,10,12,11,25
26/02/2012,16:45,48,13,9,15,11
26/02/2012,17:00,44,8,10,14,12
26/02/2012,17:15,39,8,6,13,12
26/02/2012,17:30,24,3,5,4,12
26/02/2012,17:45,22,3,4,6,9
26/02/2012,18:00,25,4,4,13,4
26/02/2012,18:15,10,3,3,1,3
26/02/2012,18:30,9,3,2,0,4
26/02/2012,18:45,4,1,1,0,2
26/02/2012,19:00,3,0,2,0,1
26/02/2012,19:15,2,1,0,0,1
26/02/2012,19:30,4,0,0,2,2
26/02/2012,19:45,0,0,0,0,0
26/02/2012,20:00,1,0,0,0,1
26/02/2012,20:15,0,0,0,0,0
26/02/2012,20:30,0,0,0,0,0
26/02/2012,20:45,1,0,0,1,0
26/02/2012,21:00,2,0,0,2,0
26/02/2012,21:15,0,0,0,0,0
26/02/2012,21:30,0,0,0,0,0
26/02/2012,21:45,2,0,0,1,1
26/02/2012,22:00,0,0,0,0,0
26/02/2012,22:15,0,0,0,0,0
26/02/2012,22:30,0,0,0,0,0
26/02/2012,22:45,0,0,0,0,0
26/02/2012,23:00,0,0,0,0,0
26/02/2012,23:15,0,0,0,0,0
26/02/2012,23:30,0,0,0,0,0
26/02/2012,23:45,0,0,0,0,0
27/02/2012,00:00,0,0,0,0,0
27/02/2012,00:15,0,0,0,0,0
27/02/2012,00:30,0,0,0,0,0
27/02/2012,00:45,0,0,0,0,0
27/02/2012,01:00,0,0,0,0,0
27/02/2012,01:15,0,0,0,0,0
27/02/2012,01:30,0,0,0,0,0
27/02/2012,01:45,0,0,0,0,0
27/02/2012,02:00,0,0,0,0,0
27/02/2012,02:15,0,0,0,0,0
27/02/2012,02:30,0,0,0,0,0
27/02/2012,02:45,0,0,0,0,0
27/02/2012,03:00,0,0,0,0,0
27/02/2012,03:15,0,0,0,0,0
27/02/2012,03:30,0,0,0,0,0
27/02/2012,03:45,2,1,0,0,1
27/02/2012,04:00,0,0,0,0,0
27/02/2012,04:15,0,0,0,0,0
27/02/2012,04:30,0,0,0,0,0
27/02/2012,04:45,1,0,0,1,0
27/02/2012,05:00,5,1,2,2,0
27/02/2012,05:15,2,0,1,1,0
27/02/2012,05:30,9,1,2,5,1
27/02/2012,05:45,10,2,1,7,0
27/02/2012,06:00,13,3,2,7,1
27/02/2012,06:15,12,1,2,7,2
27/02/2012,06:30,26,2,0,23,1
27/02/2012,06:45,31,2,6,21,2
27/02/2012,07:00,31,4,2,23,2
27/02/2012,07:15,38,4,1,31,2
27/02/2012,07:30,43,1,3,39,0
27/02/2012,07:45,52,3,3,46,0
27/02/2012,08:00,37,5,2,29,1
27/02/2012,08:15,45,1,1,43,0
27/02/2012,08:30,29,3,0,20,6
27/02/2012,08:45,29,0,2,25,2
27/02/2012,09:00,28,3,2,19,4
27/02/2012,09:15,23,5,3,11,4
27/02/2012,09:30,21,2,4,13,2
27/02/2012,09:45,13,2,3,4,4
27/02/2012,10:00,8,1,1,4,2
27/02/2012,10:15,9,1,3,1,4
27/02/2012,10:30,9,4,0,4,1
27/02/2012,10:45,14,4,1,7,2
27/02/2012,11:00,14,1,3,5,5
27/02/2012,11:15,12,5,2,1,4
27/02/2012,11:30,7,0,4,2,1
27/02/2012,11:45,20,3,5,7,5
27/02/2012,12:00,31,4,4,11,12
27/02/2012,12:15,33,9,5,12,7
27/02/2012,12:30,16,2,3,8,3
27/02/2012,12:45,20,4,2,4,10
27/02/2012,13:00,29,2,8,10,9
27/02/2012,13:15,25,4,3,8,10
27/02/2012,13:30,25,3,3,10,9
27/02/2012,13:45,25,2,4,7,12
27/02/2012,14:00,13,3,0,4,6
27/02/2012,14:15,26,1,2,12,11
27/02/2012,14:30,27,1,3,13,10
27/02/2012,14:45,25,3,1,9,12
27/02/2012,15:00,37,4,3,8,22
27/02/2012,15:15,34,5,5,13,11
27/02/2012,15:30,35,4,5,16,10
27/02/2012,15:45,35,4,6,9,16
27/02/2012,16:00,49,8,6,18,17
27/02/2012,16:15,37,10,5,13,9
27/02/2012,16:30,53,7,5,14,27
27/02/2012,16:45,52,9,11,7,25
27/02/2012,17:00,58,5,7,11,35
27/02/2012,17:15,62,8,7,14,33
