Date,,Key Bridge East,Key Bridge East Ped IN,Key Bridge East Ped OUT,Key Bridge East Bike IN,Key Bridge East Bike OUT
28/10/2011,01:00,3,2,1,0,0
28/10/2011,01:15,7,2,2,1,2
28/10/2011,01:30,2,0,1,0,1
28/10/2011,01:45,3,0,1,0,2
28/10/2011,02:00,3,1,1,0,1
28/10/2011,02:15,3,1,1,0,1
28/10/2011,02:30,10,2,3,1,4
28/10/2011,02:45,2,1,1,0,0
28/10/2011,03:00,2,1,1,0,0
28/10/2011,03:15,0,0,0,0,0
28/10/2011,03:30,1,1,0,0,0
28/10/2011,03:45,2,0,1,0,1
28/10/2011,04:00,0,0,0,0,0
28/10/2011,04:15,0,0,0,0,0
28/10/2011,04:30,0,0,0,0,0
28/10/2011,04:45,0,0,0,0,0
28/10/2011,05:00,4,1,1,0,2
28/10/2011,05:15,2,0,1,0,1
28/10/2011,05:30,0,0,0,0,0
28/10/2011,05:45,0,0,0,0,0
28/10/2011,06:00,1,0,1,0,0
28/10/2011,06:15,2,0,2,0,0
28/10/2011,06:30,5,1,2,1,1
28/10/2011,06:45,8,2,3,1,2
28/10/2011,07:00,16,4,5,2,5
28/10/2011,07:15,15,3,8,0,4
28/10/2011,07:30,22,5,9,3,5
28/10/2011,07:45,19,4,8,3,4
28/10/2011,08:00,29,6,13,4,6
28/10/2011,08:15,31,8,11,5,7
28/10/2011,08:30,31,7,12,5,7
28/10/2011,08:45,42,7,17,4,14
28/10/2011,09:00,36,8,14,4,10
28/10/2011,09:15,51,13,18,7,13
28/10/2011,09:30,57,9,22,8,18
28/10/2011,09:45,56,9,23,9,15
28/10/2011,10:00,49,8,19,9,13
28/10/2011,10:15,17,4,8,3,2
28/10/2011,10:30,12,5,7,0,0
28/10/2011,10:45,10,2,8,0,0
28/10/2011,11:00,21,5,9,3,4
28/10/2011,11:15,9,3,6,0,0
28/10/2011,11:30,10,4,6,0,0
28/10/2011,11:45,12,5,7,0,0
28/10/2011,12:00,8,3,5,0,0
28/10/2011,12:15,10,4,6,0,0
28/10/2011,12:30,11,3,8,0,0
28/10/2011,12:45,12,5,7,0,0
28/10/2011,13:00,10,5,5,0,0
28/10/2011,13:15,16,4,12,0,0
28/10/2011,13:30,14,7,7,0,0
28/10/2011,13:45,16,10,6,0,0
28/10/2011,14:00,24,8,10,3,3
28/10/2011,14:15,32,11,11,4,6
28/10/2011,14:30,19,8,9,1,1
28/10/2011,14:45,17,9,8,0,0
28/10/2011,15:00,21,7,9,0,5
28/10/2011,15:15,33,11,8,8,6
28/10/2011,15:30,36,10,12,7,7
28/10/2011,15:45,27,7,12,2,6
28/10/2011,16:00,27,8,12,3,4
28/10/2011,16:15,23,8,9,3,3
28/10/2011,16:30,40,11,14,7,8
28/10/2011,16:45,36,12,11,6,7
28/10/2011,17:00,32,11,12,4,5
28/10/2011,17:15,38,12,12,6,8
28/10/2011,17:30,52,13,18,10,11
28/10/2011,17:45,59,17,20,11,11
28/10/2011,18:00,64,19,22,9,14
28/10/2011,18:15,48,16,18,5,9
28/10/2011,18:30,58,20,19,11,8
28/10/2011,18:45,74,23,26,10,15
28/10/2011,19:00,66,22,31,6,7
28/10/2011,19:15,69,24,26,8,11
28/10/2011,19:30,63,20,25,9,9
28/10/2011,19:45,52,20,20,6,6
28/10/2011,20:00,42,18,18,2,4
28/10/2011,20:15,34,13,18,2,1
28/10/2011,20:30,32,15,14,3,0
28/10/2011,20:45,30,12,12,3,3
28/10/2011,21:00,26,12,12,0,2
28/10/2011,21:15,24,12,9,1,2
28/10/2011,21:30,21,12,5,3,1
28/10/2011,21:45,22,12,7,2,1
28/10/2011,22:00,21,14,6,0,1
28/10/2011,22:15,21,12,5,2,2
28/10/2011,22:30,15,8,4,1,2
28/10/2011,22:45,14,10,3,1,0
28/10/2011,23:00,9,7,2,0,0
28/10/2011,23:15,22,13,6,2,1
28/10/2011,23:30,15,7,4,2,2
28/10/2011,23:45,9,6,2,1,0
29/10/2011,00:00,9,7,2,0,0
29/10/2011,00:15,8,5,3,0,0
29/10/2011,00:30,7,5,2,0,0
29/10/2011,00:45,8,7,1,0,0
29/10/2011,01:00,4,3,1,0,0
29/10/2011,01:15,6,3,3,0,0
29/10/2011,01:30,3,2,1,0,0
29/10/2011,01:45,4,4,0,0,0
29/10/2011,02:00,5,4,1,0,0
29/10/2011,02:15,2,1,1,0,0
29/10/2011,02:30,7,4,1,1,1
29/10/2011,02:45,2,2,0,0,0
29/10/2011,03:00,2,2,0,0,0
29/10/2011,03:15,2,2,0,0,0
29/10/2011,03:30,2,2,0,0,0
29/10/2011,03:45,2,2,0,0,0
29/10/2011,04:00,3,2,1,0,0
29/10/2011,04:15,3,2,0,1,0
29/10/2011,04:30,0,0,0,0,0
29/10/2011,04:45,1,1,0,0,0
29/10/2011,05:00,1,1,0,0,0
29/10/2011,05:15,2,1,1,0,0
29/10/2011,05:30,0,0,0,0,0
29/10/2011,05:45,0,0,0,0,0
29/10/2011,06:00,1,1,0,0,0
29/10/2011,06:15,2,1,1,0,0
29/10/2011,06:30,3,1,2,0,0
29/10/2011,06:45,2,1,1,0,0
29/10/2011,07:00,3,1,2,0,0
29/10/2011,07:15,7,1,6,0,0
29/10/2011,07:30,7,3,4,0,0
29/10/2011,07:45,16,3,13,0,0
29/10/2011,08:00,12,2,10,0,0
29/10/2011,08:15,21,5,16,0,0
29/10/2011,08:30,23,10,13,0,0
29/10/2011,08:45,25,10,15,0,0
29/10/2011,09:00,27,10,17,0,0
29/10/2011,09:15,26,10,16,0,0
29/10/2011,09:30,31,13,18,0,0
29/10/2011,09:45,30,15,15,0,0
29/10/2011,10:00,31,15,16,0,0
29/10/2011,10:15,34,15,18,1,0
29/10/2011,10:30,30,12,18,0,0
29/10/2011,10:45,35,12,21,1,1
29/10/2011,11:00,25,10,15,0,0
29/10/2011,11:15,31,12,19,0,0
29/10/2011,11:30,31,12,19,0,0
29/10/2011,11:45,35,16,19,0,0
29/10/2011,12:00,32,10,21,1,0
29/10/2011,12:15,26,11,15,0,0
29/10/2011,12:30,29,12,17,0,0
29/10/2011,12:45,32,13,16,2,1
29/10/2011,13:00,23,8,15,0,0
29/10/2011,13:15,25,10,15,0,0
29/10/2011,13:30,25,11,14,0,0
29/10/2011,13:45,25,9,16,0,0
29/10/2011,14:00,28,13,15,0,0
29/10/2011,14:15,23,10,13,0,0
29/10/2011,14:30,32,13,17,2,0
29/10/2011,14:45,29,12,16,1,0
29/10/2011,15:00,25,10,15,0,0
29/10/2011,15:15,28,12,14,1,1
29/10/2011,15:30,27,14,13,0,0
29/10/2011,15:45,23,11,12,0,0
29/10/2011,16:00,26,12,14,0,0
29/10/2011,16:15,38,13,19,0,6
29/10/2011,16:30,27,10,17,0,0
29/10/2011,16:45,33,16,15,1,1
29/10/2011,17:00,32,14,17,1,0
29/10/2011,17:15,32,14,17,1,0
29/10/2011,17:30,27,13,14,0,0
29/10/2011,17:45,28,16,12,0,0
29/10/2011,18:00,28,13,15,0,0
29/10/2011,18:15,27,13,13,1,0
29/10/2011,18:30,32,15,17,0,0
29/10/2011,18:45,26,11,14,1,0
29/10/2011,19:00,31,15,16,0,0
29/10/2011,19:15,30,12,16,2,0
29/10/2011,19:30,25,11,14,0,0
29/10/2011,19:45,23,11,11,1,0
29/10/2011,20:00,29,11,17,1,0
29/10/2011,20:15,30,12,17,1,0
29/10/2011,20:30,20,10,10,0,0
29/10/2011,20:45,22,10,11,1,0
29/10/2011,21:00,22,12,8,1,1
29/10/2011,21:15,17,11,6,0,0
29/10/2011,21:30,16,10,6,0,0
29/10/2011,21:45,16,9,7,0,0
29/10/2011,22:00,16,9,7,0,0
29/10/2011,22:15,15,9,6,0,0
29/10/2011,22:30,12,8,4,0,0
29/10/2011,22:45,10,7,2,1,0
29/10/2011,23:00,11,7,4,0,0
29/10/2011,23:15,9,5,3,1,0
29/10/2011,23:30,13,7,4,0,2
29/10/2011,23:45,15,7,4,1,3
30/10/2011,00:00,9,7,2,0,0
30/10/2011,00:15,15,5,7,2,1
30/10/2011,00:30,7,5,2,0,0
30/10/2011,00:45,8,5,2,1,0
30/10/2011,01:00,7,4,3,0,0
30/10/2011,01:15,4,3,1,0,0
30/10/2011,01:30,2,2,0,0,0
30/10/2011,01:45,7,4,1,1,1
30/10/2011,02:00,3,2,1,0,0
30/10/2011,02:15,3,3,0,0,0
30/10/2011,02:30,4,4,0,0,0
30/10/2011,02:45,3,3,0,0,0
30/10/2011,03:00,3,2,0,1,0
30/10/2011,03:15,7,2,2,1,2
30/10/2011,03:30,3,2,1,0,0
30/10/2011,03:45,1,1,0,0,0
30/10/2011,04:00,2,1,0,1,0
30/10/2011,04:15,0,0,0,0,0
30/10/2011,04:30,0,0,0,0,0
30/10/2011,04:45,0,0,0,0,0
30/10/2011,05:00,0,0,0,0,0
30/10/2011,05:15,2,1,1,0,0
30/10/2011,05:30,0,0,0,0,0
30/10/2011,05:45,2,1,1,0,0
30/10/2011,06:00,2,1,1,0,0
30/10/2011,06:15,1,0,1,0,0
30/10/2011,06:30,7,6,1,0,0
30/10/2011,06:45,5,2,3,0,0
30/10/2011,07:00,7,2,4,1,0
30/10/2011,07:15,9,3,5,1,0
30/10/2011,07:30,9,3,6,0,0
30/10/2011,07:45,7,4,3,0,0
30/10/2011,08:00,13,5,8,0,0
30/10/2011,08:15,29,10,12,1,6
30/10/2011,08:30,26,9,12,3,2
30/10/2011,08:45,22,7,12,2,1
30/10/2011,09:00,17,7,10,0,0
30/10/2011,09:15,26,11,13,2,0
30/10/2011,09:30,38,16,13,7,2
30/10/2011,09:45,39,17,12,5,5
30/10/2011,10:00,36,16,13,4,3
30/10/2011,10:15,30,10,15,4,1
30/10/2011,10:30,31,10,18,2,1
30/10/2011,10:45,22,9,13,0,0
30/10/2011,11:00,31,10,14,4,3
30/10/2011,11:15,21,9,12,0,0
30/10/2011,11:30,23,9,14,0,0
30/10/2011,11:45,23,6,17,0,0
30/10/2011,12:00,22,9,13,0,0
30/10/2011,12:15,20,8,12,0,0
30/10/2011,12:30,22,9,13,0,0
30/10/2011,12:45,25,9,16,0,0
30/10/2011,13:00,27,12,15,0,0
30/10/2011,13:15,25,11,14,0,0
30/10/2011,13:30,21,9,12,0,0
30/10/2011,13:45,25,8,17,0,0
30/10/2011,14:00,24,11,13,0,0
30/10/2011,14:15,23,10,13,0,0
30/10/2011,14:30,22,10,12,0,0
30/10/2011,14:45,24,11,13,0,0
30/10/2011,15:00,25,12,13,0,0
30/10/2011,15:15,22,10,12,0,0
30/10/2011,15:30,30,13,17,0,0
30/10/2011,15:45,23,12,11,0,0
30/10/2011,16:00,23,8,15,0,0
30/10/2011,16:15,21,12,9,0,0
30/10/2011,16:30,24,14,10,0,0
30/10/2011,16:45,26,11,15,0,0
30/10/2011,17:00,25,14,11,0,0
30/10/2011,17:15,49,14,18,8,9
30/10/2011,17:30,56,16,17,10,13
30/10/2011,17:45,60,20,16,12,12
30/10/2011,18:00,52,17,16,9,10
30/10/2011,18:15,39,17,13,4,5
30/10/2011,18:30,41,15,13,6,7
30/10/2011,18:45,40,16,13,5,6
30/10/2011,19:00,35,14,14,3,4
30/10/2011,19:15,37,12,14,5,6
30/10/2011,19:30,19,9,6,2,2
30/10/2011,19:45,33,12,12,4,5
30/10/2011,20:00,20,9,7,2,2
30/10/2011,20:15,21,10,6,2,3
30/10/2011,20:30,22,10,6,3,3
30/10/2011,20:45,17,7,5,2,3
30/10/2011,21:00,13,8,3,1,1
30/10/2011,21:15,21,11,6,2,2
30/10/2011,21:30,7,4,2,0,1
30/10/2011,21:45,10,6,3,0,1
30/10/2011,22:00,7,4,2,0,1
30/10/2011,22:15,8,5,2,0,1
30/10/2011,22:30,10,4,2,2,2
30/10/2011,22:45,9,4,2,1,2
30/10/2011,23:00,10,4,2,2,2
30/10/2011,23:15,5,2,2,0,1
30/10/2011,23:30,11,5,2,2,2
30/10/2011,23:45,5,1,1,1,2
31/10/2011,00:00,5,1,2,1,1
31/10/2011,00:15,3,1,1,0,1
31/10/2011,00:30,5,2,1,1,1
31/10/2011,00:45,4,2,1,0,1
31/10/2011,01:00,6,2,1,2,1
31/10/2011,01:15,4,1,1,0,2
31/10/2011,01:30,4,1,1,0,2
31/10/2011,01:45,4,2,1,1,0
31/10/2011,02:00,4,2,1,1,0
31/10/2011,02:15,3,0,1,0,2
31/10/2011,02:30,0,0,0,0,0
31/10/2011,02:45,4,1,1,0,2
31/10/2011,03:00,1,1,0,0,0
31/10/2011,03:15,0,0,0,0,0
31/10/2011,03:30,0,0,0,0,0
31/10/2011,03:45,2,0,1,0,1
31/10/2011,04:00,2,0,1,0,1
31/10/2011,04:15,1,0,1,0,0
31/10/2011,04:30,0,0,0,0,0
31/10/2011,04:45,0,0,0,0,0
31/10/2011,05:00,1,0,1,0,0
31/10/2011,05:15,4,1,2,0,1
31/10/2011,05:30,1,0,1,0,0
31/10/2011,05:45,9,1,6,0,2
31/10/2011,06:00,4,2,2,0,0
31/10/2011,06:15,7,3,4,0,0
31/10/2011,06:30,10,3,4,2,1
31/10/2011,06:45,26,5,17,1,3
31/10/2011,07:00,32,10,17,0,5
31/10/2011,07:15,17,6,10,0,1
31/10/2011,07:30,17,4,9,1,3
31/10/2011,07:45,29,8,14,2,5
31/10/2011,08:00,34,8,14,6,6
31/10/2011,08:15,37,12,13,6,6
31/10/2011,08:30,55,10,23,7,15
31/10/2011,08:45,47,10,20,7,10
31/10/2011,09:00,57,7,24,6,20
31/10/2011,09:15,36,4,18,2,12
31/10/2011,09:30,57,8,21,6,22
31/10/2011,09:45,14,6,7,1,0
31/10/2011,10:00,9,2,7,0,0
31/10/2011,10:15,33,8,11,7,7
31/10/2011,10:30,10,3,7,0,0
31/10/2011,10:45,13,5,8,0,0
31/10/2011,11:00,13,4,9,0,0
31/10/2011,11:15,12,5,7,0,0
31/10/2011,11:30,27,9,10,6,2
31/10/2011,11:45,24,9,10,3,2
31/10/2011,12:00,20,6,12,1,1
31/10/2011,12:15,19,9,10,0,0
31/10/2011,12:30,15,6,9,0,0
31/10/2011,12:45,20,9,10,1,0
31/10/2011,13:00,20,9,11,0,0
31/10/2011,13:15,15,7,8,0,0
31/10/2011,13:30,18,7,9,1,1
31/10/2011,13:45,23,8,10,1,4
31/10/2011,14:00,18,9,8,1,0
31/10/2011,14:15,20,7,7,2,4
31/10/2011,14:30,19,7,8,1,3
31/10/2011,14:45,26,7,10,4,5
31/10/2011,15:00,26,8,10,3,5
31/10/2011,15:15,22,8,10,2,2
31/10/2011,15:30,12,6,6,0,0
31/10/2011,15:45,15,7,8,0,0
31/10/2011,16:00,28,11,12,2,3
31/10/2011,16:15,33,12,12,5,4
31/10/2011,16:30,24,6,12,0,6
31/10/2011,16:45,18,7,11,0,0
31/10/2011,17:00,27,12,15,0,0
31/10/2011,17:15,25,13,12,0,0
31/10/2011,17:30,30,13,17,0,0
31/10/2011,17:45,38,18,20,0,0
31/10/2011,18:00,37,19,18,0,0
31/10/2011,18:15,45,25,20,0,0
31/10/2011,18:30,39,20,19,0,0
31/10/2011,18:45,36,17,19,0,0
31/10/2011,19:00,41,23,18,0,0
31/10/2011,19:15,62,25,24,6,7
31/10/2011,19:30,49,20,16,4,9
31/10/2011,19:45,44,17,13,5,9
31/10/2011,20:00,37,16,12,3,6
31/10/2011,20:15,30,13,9,1,7
31/10/2011,20:30,27,10,7,3,7
31/10/2011,20:45,33,10,9,5,9
31/10/2011,21:00,23,13,6,2,2
31/10/2011,21:15,18,9,5,1,3
31/10/2011,21:30,18,9,5,1,3
31/10/2011,21:45,24,10,7,2,5
31/10/2011,22:00,16,7,4,2,3
31/10/2011,22:15,10,4,2,1,3
31/10/2011,22:30,11,5,2,1,3
31/10/2011,22:45,9,5,1,2,1
31/10/2011,23:00,11,4,2,2,3
31/10/2011,23:15,11,3,2,2,4
31/10/2011,23:30,9,2,2,2,3
31/10/2011,23:45,4,2,1,0,1
01/11/2011,00:00,9,1,3,0,5
01/11/2011,00:15,6,3,1,1,1
01/11/2011,00:30,9,2,2,2,3
01/11/2011,00:45,9,2,2,2,3
01/11/2011,01:00,7,2,1,2,2
01/11/2011,01:15,0,0,0,0,0
01/11/2011,01:30,6,1,1,2,2
01/11/2011,01:45,0,0,0,0,0
01/11/2011,02:00,2,0,1,0,1
01/11/2011,02:15,4,1,1,1,1
01/11/2011,02:30,5,1,1,1,2
01/11/2011,02:45,4,1,1,1,1
01/11/2011,03:00,0,0,0,0,0
01/11/2011,03:15,0,0,0,0,0
01/11/2011,03:30,4,1,1,1,1
01/11/2011,03:45,0,0,0,0,0
01/11/2011,04:00,0,0,0,0,0
01/11/2011,04:15,0,0,0,0,0
01/11/2011,04:30,0,0,0,0,0
01/11/2011,04:45,2,0,1,0,1
01/11/2011,05:00,8,0,8,0,0
01/11/2011,05:15,4,1,3,0,0
01/11/2011,05:30,7,3,3,0,1
01/11/2011,05:45,6,1,4,0,1
01/11/2011,06:00,9,4,5,0,0
01/11/2011,06:15,15,4,8,1,2
01/11/2011,06:30,19,7,8,1,3
01/11/2011,06:45,26,6,18,1,1
01/11/2011,07:00,31,13,14,2,2
01/11/2011,07:15,25,6,16,1,2
01/11/2011,07:30,20,8,9,0,3
01/11/2011,07:45,30,10,9,5,6
01/11/2011,08:00,32,10,12,5,5
01/11/2011,08:15,41,12,15,6,8
01/11/2011,08:30,56,11,18,11,16
01/11/2011,08:45,44,7,19,6,12
01/11/2011,09:00,43,7,19,6,11
01/11/2011,09:15,52,8,16,12,16
01/11/2011,09:30,49,9,13,13,14
01/11/2011,09:45,53,7,17,9,20
01/11/2011,10:00,40,6,11,8,15
01/11/2011,10:15,35,5,10,6,14
01/11/2011,10:30,44,9,10,13,12
01/11/2011,10:45,18,4,6,3,5
01/11/2011,11:00,11,3,5,2,1
01/11/2011,11:15,5,1,4,0,0
01/11/2011,11:30,7,2,5,0,0
01/11/2011,11:45,22,4,8,2,8
01/11/2011,12:00,16,5,8,1,2
01/11/2011,12:15,16,4,7,2,3
01/11/2011,12:30,15,4,7,2,2
01/11/2011,12:45,21,6,8,1,6
01/11/2011,13:00,14,6,5,1,2
01/11/2011,13:15,20,5,7,5,3
01/11/2011,13:30,16,3,7,0,6
01/11/2011,13:45,19,4,7,2,6
01/11/2011,14:00,15,5,5,0,5
01/11/2011,14:15,27,4,9,3,11
01/11/2011,14:30,15,4,7,0,4
01/11/2011,14:45,14,5,6,1,2
01/11/2011,15:00,28,6,9,6,7
01/11/2011,15:15,18,5,8,2,3
01/11/2011,15:30,29,10,8,5,6
01/11/2011,15:45,45,20,9,8,8
01/11/2011,16:00,33,11,10,6,6
01/11/2011,16:15,29,9,12,4,4
01/11/2011,16:30,33,11,12,5,5
01/11/2011,16:45,25,7,18,0,0
01/11/2011,17:00,39,13,12,7,7
01/11/2011,17:15,53,18,20,7,8
01/11/2011,17:30,49,17,20,6,6
01/11/2011,17:45,59,20,21,9,9
01/11/2011,18:00,67,22,24,10,11
01/11/2011,18:15,83,33,25,12,13
01/11/2011,18:30,75,28,23,12,12
01/11/2011,18:45,79,26,23,15,15
01/11/2011,19:00,72,25,21,12,14
01/11/2011,19:15,48,22,17,5,4
01/11/2011,19:30,42,20,15,4,3
01/11/2011,19:45,65,22,25,9,9
01/11/2011,20:00,34,16,9,4,5
01/11/2011,20:15,26,14,5,5,2
01/11/2011,20:30,31,13,8,5,5
01/11/2011,20:45,20,9,4,3,4
01/11/2011,21:00,15,11,3,1,0
01/11/2011,21:15,10,7,3,0,0
01/11/2011,21:30,22,12,4,3,3
01/11/2011,21:45,13,8,2,2,1
01/11/2011,22:00,20,10,3,4,3
01/11/2011,22:15,7,6,1,0,0
01/11/2011,22:30,12,5,2,3,2
01/11/2011,22:45,4,3,1,0,0
01/11/2011,23:00,7,2,2,2,1
01/11/2011,23:15,12,4,3,1,4
01/11/2011,23:30,8,4,2,0,2
01/11/2011,23:45,10,3,2,2,3
02/11/2011,00:00,1,1,0,0,0
02/11/2011,00:15,6,1,2,0,3
02/11/2011,00:30,3,1,1,0,1
02/11/2011,00:45,7,2,1,2,2
02/11/2011,01:00,6,2,1,2,1
02/11/2011,01:15,9,2,2,2,3
02/11/2011,01:30,4,1,1,0,2
02/11/2011,01:45,1,1,0,0,0
02/11/2011,02:00,3,0,1,0,2
02/11/2011,02:15,2,0,1,0,1
02/11/2011,02:30,0,0,0,0,0
02/11/2011,02:45,0,0,0,0,0
02/11/2011,03:00,0,0,0,0,0
02/11/2011,03:15,0,0,0,0,0
02/11/2011,03:30,0,0,0,0,0
02/11/2011,03:45,0,0,0,0,0
02/11/2011,04:00,2,0,1,0,1
02/11/2011,04:15,0,0,0,0,0
02/11/2011,04:30,3,1,1,0,1
02/11/2011,04:45,2,1,1,0,0
02/11/2011,05:00,0,0,0,0,0
02/11/2011,05:15,2,1,1,0,0
02/11/2011,05:30,3,1,2,0,0
02/11/2011,05:45,3,1,2,0,0
02/11/2011,06:00,7,3,3,1,0
02/11/2011,06:15,10,4,6,0,0
02/11/2011,06:30,17,6,8,1,2
02/11/2011,06:45,21,7,10,4,0
02/11/2011,07:00,23,6,13,0,4
02/11/2011,07:15,24,8,11,1,4
02/11/2011,07:30,24,8,11,4,1
02/11/2011,07:45,23,7,12,3,1
02/11/2011,08:00,37,9,14,6,8
02/11/2011,08:15,56,14,19,13,10
02/11/2011,08:30,47,15,17,8,7
02/11/2011,08:45,21,6,15,0,0
02/11/2011,09:00,16,4,12,0,0
02/11/2011,09:15,46,11,15,10,10
02/11/2011,09:30,32,6,13,7,6
02/11/2011,09:45,48,10,13,14,11
02/11/2011,10:00,44,10,10,14,10
02/11/2011,10:15,54,21,21,6,6
02/11/2011,10:30,24,11,13,0,0
02/11/2011,10:45,19,8,11,0,0
02/11/2011,11:00,24,5,8,5,6
02/11/2011,11:15,24,4,10,4,6
02/11/2011,11:30,37,7,13,6,11
02/11/2011,11:45,11,5,5,0,1
02/11/2011,12:00,11,5,6,0,0
02/11/2011,12:15,14,5,8,1,0
02/11/2011,12:30,18,8,7,2,1
02/11/2011,12:45,14,6,8,0,0
02/11/2011,13:00,20,7,7,3,3
02/11/2011,13:15,23,8,9,3,3
02/11/2011,13:30,28,8,8,6,6
02/11/2011,13:45,15,6,5,3,1
02/11/2011,14:00,32,8,10,5,9
02/11/2011,14:15,21,8,7,3,3
02/11/2011,14:30,22,7,8,4,3
02/11/2011,14:45,12,5,5,1,1
02/11/2011,15:00,10,6,4,0,0
02/11/2011,15:15,11,6,5,0,0
02/11/2011,15:30,12,5,7,0,0
02/11/2011,15:45,28,10,8,6,4
02/11/2011,16:00,12,6,6,0,0
02/11/2011,16:15,32,12,8,8,4
02/11/2011,16:30,31,10,12,5,4
02/11/2011,16:45,23,10,8,3,2
02/11/2011,17:00,42,17,12,6,7
02/11/2011,17:15,51,18,19,4,10
02/11/2011,17:30,64,18,25,7,14
02/11/2011,17:45,85,27,30,10,18
02/11/2011,18:00,65,20,23,9,13
02/11/2011,18:15,81,24,27,14,16
02/11/2011,18:30,79,28,21,14,16
02/11/2011,18:45,75,24,20,15,16
02/11/2011,19:00,77,25,22,15,15
02/11/2011,19:15,59,20,18,11,10
02/11/2011,19:30,57,19,17,10,11
02/11/2011,19:45,45,16,16,6,7
02/11/2011,20:00,39,13,12,7,7
02/11/2011,20:15,31,10,10,5,6
02/11/2011,20:30,31,10,10,5,6
02/11/2011,20:45,37,12,9,8,8
02/11/2011,21:00,21,6,7,3,5
02/11/2011,21:15,19,8,5,3,3
02/11/2011,21:30,14,8,3,1,2
02/11/2011,21:45,15,5,5,2,3
02/11/2011,22:00,14,5,4,2,3
02/11/2011,22:15,23,7,7,4,5
02/11/2011,22:30,11,5,4,1,1
02/11/2011,22:45,11,4,3,2,2
02/11/2011,23:00,8,3,2,1,2
02/11/2011,23:15,11,3,2,3,3
02/11/2011,23:30,19,6,3,5,5
02/11/2011,23:45,4,2,1,0,1
03/11/2011,00:00,4,2,1,0,1
03/11/2011,00:15,7,2,2,1,2
03/11/2011,00:30,13,3,2,4,4
03/11/2011,00:45,4,1,1,1,1
03/11/2011,01:00,5,1,1,1,2
03/11/2011,01:15,8,1,2,2,3
03/11/2011,01:30,0,0,0,0,0
03/11/2011,01:45,0,0,0,0,0
03/11/2011,02:00,4,1,1,1,1
03/11/2011,02:15,0,0,0,0,0
03/11/2011,02:30,3,1,1,0,1
03/11/2011,02:45,1,1,0,0,0
03/11/2011,03:00,4,1,1,1,1
03/11/2011,03:15,2,0,1,0,1
03/11/2011,03:30,0,0,0,0,0
03/11/2011,03:45,0,0,0,0,0
03/11/2011,04:00,0,0,0,0,0
03/11/2011,04:15,0,0,0,0,0
03/11/2011,04:30,0,0,0,0,0
03/11/2011,04:45,0,0,0,0,0
03/11/2011,05:00,11,1,10,0,0
03/11/2011,05:15,5,1,4,0,0
03/11/2011,05:30,7,4,3,0,0
03/11/2011,05:45,6,3,3,0,0
03/11/2011,06:00,9,3,4,1,1
03/11/2011,06:15,11,4,6,0,1
03/11/2011,06:30,17,5,7,2,3
03/11/2011,06:45,15,6,9,0,0
03/11/2011,07:00,38,12,21,2,3
03/11/2011,07:15,28,9,15,2,2
03/11/2011,07:30,23,8,10,2,3
03/11/2011,07:45,29,9,13,3,4
03/11/2011,08:00,30,8,15,3,4
03/11/2011,08:15,41,12,16,6,7
03/11/2011,08:30,48,11,19,9,9
03/11/2011,08:45,59,12,23,12,12
03/11/2011,09:00,50,10,18,11,11
03/11/2011,09:15,57,8,20,11,18
03/11/2011,09:30,63,10,18,15,20
03/11/2011,09:45,50,8,14,12,16
03/11/2011,10:00,49,9,13,13,14
03/11/2011,10:15,43,7,11,12,13
03/11/2011,10:30,39,7,12,9,11
03/11/2011,10:45,27,6,7,7,7
03/11/2011,11:00,23,6,6,5,6
03/11/2011,11:15,24,7,9,5,3
03/11/2011,11:30,24,5,9,4,6
03/11/2011,11:45,25,7,9,4,5
03/11/2011,12:00,18,5,10,1,2
03/11/2011,12:15,25,8,9,4,4
03/11/2011,12:30,30,9,10,5,6
03/11/2011,12:45,27,9,12,3,3
03/11/2011,13:00,21,7,8,3,3
03/11/2011,13:15,29,6,12,5,6
03/11/2011,13:30,34,11,10,6,7
03/11/2011,13:45,26,8,10,4,4
03/11/2011,14:00,24,8,9,3,4
03/11/2011,14:15,27,7,9,5,6
03/11/2011,14:30,20,6,8,3,3
03/11/2011,14:45,23,6,9,4,4
03/11/2011,15:00,27,9,6,6,6
03/11/2011,15:15,25,7,9,4,5
03/11/2011,15:30,38,10,12,8,8
03/11/2011,15:45,33,13,9,5,6
03/11/2011,16:00,21,8,10,1,2
03/11/2011,16:15,27,8,8,5,6
03/11/2011,16:30,25,9,10,3,3
03/11/2011,16:45,45,10,19,8,8
03/11/2011,17:00,38,12,10,8,8
03/11/2011,17:15,43,15,14,7,7
03/11/2011,17:30,53,16,16,10,11
03/11/2011,17:45,66,20,19,9,18
03/11/2011,18:00,25,14,11,0,0
03/11/2011,18:15,62,22,18,10,12
03/11/2011,18:30,69,19,20,14,16
03/11/2011,18:45,70,17,24,14,15
03/11/2011,19:00,60,18,23,9,10
03/11/2011,19:15,67,19,17,15,16
03/11/2011,19:30,74,30,18,13,13
03/11/2011,19:45,38,17,10,5,6
03/11/2011,20:00,32,12,7,6,7
03/11/2011,20:15,22,9,6,3,4
03/11/2011,20:30,22,8,6,3,5
03/11/2011,20:45,14,6,5,1,2
03/11/2011,21:00,22,9,6,3,4
03/11/2011,21:15,21,12,4,2,3
03/11/2011,21:30,17,7,4,3,3
03/11/2011,21:45,16,8,2,3,3
03/11/2011,22:00,12,6,3,1,2
03/11/2011,22:15,16,7,4,2,3
03/11/2011,22:30,12,6,2,2,2
